DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-06-11 00:00:00;3;3;0;13;6;0;7;0;0;0
2020-06-11 00:15:00;6;0;1;5;3;10;7;0;0;0
2020-06-11 00:30:00;9;2;2;5;4;8;17;0;0;0
2020-06-11 00:45:00;10;2;4;2;1;5;10;0;0;0
2020-06-11 01:00:00;6;4;0;2;7;4;8;0;0;0
2020-06-11 01:15:00;6;1;2;2;5;2;7;0;0;0
2020-06-11 01:30:00;4;4;3;5;4;2;6;0;0;0
2020-06-11 01:45:00;3;3;1;4;5;8;7;0;0;0
2020-06-11 02:00:00;3;2;0;4;2;4;7;0;0;0
2020-06-11 02:15:00;5;3;3;1;2;14;9;0;0;0
2020-06-11 02:30:00;2;0;1;1;3;0;7;0;0;0
2020-06-11 02:45:00;2;3;1;3;3;7;5;0;0;0
2020-06-11 03:00:00;6;3;1;3;5;6;8;0;0;0
2020-06-11 03:15:00;4;1;2;3;4;2;4;0;0;0
2020-06-11 03:30:00;1;1;2;2;1;6;7;0;0;0
2020-06-11 03:45:00;1;1;1;0;2;2;5;0;0;0
2020-06-11 04:00:00;3;1;1;2;7;3;9;0;0;0
2020-06-11 04:15:00;4;1;0;2;2;1;5;0;0;0
2020-06-11 04:30:00;3;1;0;3;4;4;5;0;0;0
2020-06-11 04:45:00;0;0;0;2;1;4;6;0;0;0
2020-06-11 05:00:00;3;1;6;2;2;4;4;0;0;0
2020-06-11 05:15:00;5;1;2;5;3;1;4;0;0;0
2020-06-11 05:30:00;50;3;5;21;13;0;9;0;0;0
2020-06-11 05:45:00;51;7;11;80;23;3;20;0;0;0
2020-06-11 06:00:00;39;3;5;121;35;5;27;0;0;0
2020-06-11 06:15:00;19;4;2;41;12;2;15;0;0;0
2020-06-11 06:30:00;6;2;7;6;4;1;10;0;0;0
2020-06-11 06:45:00;11;5;0;4;4;1;9;0;0;0
2020-06-11 07:00:00;8;3;5;3;5;1;8;0;0;0
2020-06-11 07:15:00;6;0;2;3;1;4;9;0;0;0
2020-06-11 07:30:00;8;0;1;4;1;1;5;0;0;0
2020-06-11 07:45:00;8;4;3;3;0;2;12;0;0;0
2020-06-11 08:00:00;7;1;1;10;3;0;12;0;0;0
2020-06-11 08:15:00;8;4;4;8;3;1;15;0;0;0
2020-06-11 08:30:00;10;4;4;5;1;0;10;0;0;0
2020-06-11 08:45:00;21;5;4;8;1;4;13;0;0;0
2020-06-11 09:00:00;13;3;5;6;0;0;10;0;0;0
2020-06-11 09:15:00;14;6;7;5;2;1;11;0;0;0
2020-06-11 09:30:00;21;11;5;13;3;2;15;0;0;0
2020-06-11 09:45:00;30;10;8;6;3;3;18;0;0;0
2020-06-11 10:00:00;15;6;7;10;4;4;27;0;0;0
2020-06-11 10:15:00;33;8;11;16;5;1;17;0;0;0
