DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-05-21 00:00:00;2;8;3;2;2;0;0;3;6;0;0;0;0;0
2020-05-21 00:15:00;3;9;0;0;0;0;0;5;4;0;0;0;0;0
2020-05-21 00:30:00;1;6;0;0;1;0;0;1;7;0;0;0;0;0
2020-05-21 00:45:00;1;3;2;3;2;1;0;0;9;0;0;0;0;0
2020-05-21 01:00:00;2;5;3;2;0;0;0;2;4;0;0;0;0;0
2020-05-21 01:15:00;2;7;0;0;0;0;0;4;8;0;0;0;0;0
2020-05-21 01:30:00;2;4;1;2;0;1;0;1;2;0;0;0;0;0
2020-05-21 01:45:00;3;3;0;2;1;0;0;1;5;0;0;0;0;0
2020-05-21 02:00:00;2;6;0;0;0;0;1;3;6;0;0;0;0;0
2020-05-21 02:15:00;4;5;0;0;0;1;0;3;2;0;0;0;0;0
2020-05-21 02:30:00;1;0;0;0;0;0;0;1;3;0;0;0;0;0
2020-05-21 02:45:00;2;4;0;1;0;0;0;0;2;0;0;0;0;0
2020-05-21 03:00:00;1;3;0;0;0;1;0;3;5;0;0;0;0;0
2020-05-21 03:15:00;4;2;0;0;0;0;1;2;1;0;0;0;0;0
2020-05-21 03:30:00;1;2;0;1;0;0;0;1;3;0;0;0;0;0
2020-05-21 03:45:00;0;0;0;0;0;0;0;2;1;0;0;0;0;0
2020-05-21 04:00:00;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:15:00;2;1;2;1;1;0;0;1;4;0;0;0;0;0
2020-05-21 04:30:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-05-21 04:45:00;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:00:00;3;1;0;0;0;0;0;0;3;0;0;0;0;0
2020-05-21 05:15:00;1;5;0;5;0;1;0;2;4;0;0;0;0;0
2020-05-21 05:30:00;4;12;1;0;0;1;4;2;1;0;0;0;0;0
2020-05-21 05:45:00;18;31;7;4;3;1;3;1;1;0;0;0;0;0
2020-05-21 06:00:00;37;69;7;5;0;2;6;3;4;0;0;0;0;0
2020-05-21 06:15:00;4;12;1;2;1;0;0;4;8;0;0;0;0;0
2020-05-21 06:30:00;5;8;0;2;0;0;0;6;11;0;0;0;0;0
2020-05-21 06:45:00;3;5;1;1;0;0;0;5;5;0;0;0;0;0
2020-05-21 07:00:00;1;2;0;0;0;1;0;1;2;0;0;0;0;0
2020-05-21 07:15:00;1;3;1;1;1;0;0;1;2;0;0;0;0;0
2020-05-21 07:30:00;1;2;0;0;0;0;0;2;4;0;0;0;0;0
2020-05-21 07:45:00;2;3;0;0;1;0;0;2;3;0;0;0;0;0
2020-05-21 08:00:00;1;2;3;2;1;0;0;5;3;0;0;0;0;0
2020-05-21 08:15:00;2;3;0;0;1;0;0;1;1;0;0;0;0;0
2020-05-21 08:30:00;3;5;0;1;0;0;0;4;7;0;0;0;0;0
2020-05-21 08:45:00;3;5;1;2;0;0;0;4;8;0;0;0;0;0
2020-05-21 09:00:00;6;7;1;1;0;0;0;10;15;0;0;0;0;0
2020-05-21 09:15:00;9;9;1;2;1;0;0;4;10;0;0;0;0;0
2020-05-21 09:30:00;10;10;2;2;1;0;0;8;15;0;0;0;0;0
2020-05-21 09:45:00;11;7;1;2;1;0;0;18;11;0;0;0;0;0
2020-05-21 10:00:00;287;10;1;1;0;0;0;10;14;0;0;0;0;0
2020-05-21 10:15:00;31;14;1;1;3;1;0;7;10;0;0;0;0;0
2020-05-21 10:30:00;259;10;2;5;3;0;0;10;19;0;0;0;0;0
2020-05-21 10:45:00;4;22;2;2;6;3;1;18;11;0;0;0;0;0
2020-05-21 11:00:00;260;15;5;5;4;0;0;17;24;0;0;0;0;0
2020-05-21 11:15:00;266;18;2;3;5;1;0;26;29;0;0;0;1;0
2020-05-21 11:30:00;27;6;3;5;2;3;0;14;17;0;0;0;0;0
