DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-03-26 00:00:00;1;1;1;4;5;2;0
2020-03-26 00:15:00;2;1;1;1;0;1;0
2020-03-26 00:30:00;3;2;1;1;0;0;0
2020-03-26 00:45:00;5;5;4;1;6;1;0
2020-03-26 01:00:00;1;2;1;4;3;0;0
2020-03-26 01:15:00;2;2;2;0;1;1;0
2020-03-26 01:30:00;0;0;0;1;5;5;0
2020-03-26 01:45:00;0;0;0;0;5;8;0
2020-03-26 02:00:00;0;0;0;1;4;2;0
2020-03-26 02:15:00;2;2;2;0;8;4;0
2020-03-26 02:30:00;1;0;0;0;3;1;0
2020-03-26 02:45:00;5;12;9;3;6;1;0
2020-03-26 03:00:00;2;2;2;3;2;1;0
2020-03-26 03:15:00;3;2;1;3;3;1;0
2020-03-26 03:30:00;4;4;1;1;3;4;0
2020-03-26 03:45:00;4;5;3;4;7;1;0
2020-03-26 04:00:00;3;1;1;4;3;2;0
2020-03-26 04:15:00;3;3;4;7;6;5;0
2020-03-26 04:30:00;4;4;3;5;11;5;0
2020-03-26 04:45:00;6;5;3;3;12;6;0
2020-03-26 05:00:00;8;8;7;6;12;4;0
2020-03-26 05:15:00;23;10;7;10;22;10;0
2020-03-26 05:30:00;36;21;15;7;33;12;0
2020-03-26 05:45:00;27;23;18;7;55;20;0
2020-03-26 06:00:00;33;16;11;9;44;13;0
2020-03-26 06:15:00;51;30;20;8;44;18;0
2020-03-26 06:30:00;53;39;36;17;67;28;1
2020-03-26 06:45:00;82;45;43;35;68;28;0
2020-03-26 07:00:00;55;44;39;27;52;16;0
2020-03-26 07:15:00;59;51;48;32;69;23;0
2020-03-26 07:30:00;72;42;36;38;62;16;5
2020-03-26 07:45:00;63;31;30;31;65;23;0
2020-03-26 08:00:00;42;30;29;34;59;19;0
2020-03-26 08:15:00;47;33;32;28;42;30;0
2020-03-26 08:30:00;45;31;24;32;40;20;0
2020-03-26 08:45:00;34;29;26;29;52;30;1
2020-03-26 09:00:00;36;22;20;69;55;28;1
2020-03-26 09:15:00;53;36;31;22;47;29;0
2020-03-26 09:30:00;50;37;34;25;38;22;0
2020-03-26 09:45:00;42;29;27;40;47;19;0
2020-03-26 10:00:00;40;24;22;21;49;26;0
2020-03-26 10:15:00;44;40;35;22;43;22;3
2020-03-26 10:30:00;48;28;32;32;61;23;1
2020-03-26 10:45:00;41;35;28;24;42;32;0
2020-03-26 11:00:00;38;31;27;23;54;29;3
2020-03-26 11:15:00;46;35;25;32;49;32;0
2020-03-26 11:30:00;57;32;22;38;65;31;0
2020-03-26 11:45:00;40;37;32;27;57;26;1
2020-03-26 12:00:00;39;26;24;46;61;26;4
2020-03-26 12:15:00;53;47;33;29;51;17;2
2020-03-26 12:30:00;40;29;24;26;51;23;0
2020-03-26 12:45:00;46;33;28;23;58;22;2
2020-03-26 13:00:00;48;32;32;33;64;33;0
2020-03-26 13:15:00;39;22;22;27;52;18;0
2020-03-26 13:30:00;49;41;37;31;55;26;0
2020-03-26 13:45:00;57;45;40;30;60;25;1
2020-03-26 14:00:00;39;33;24;43;61;28;0
2020-03-26 14:15:00;52;33;31;44;83;35;0
2020-03-26 14:30:00;51;38;35;28;75;35;0
2020-03-26 14:45:00;49;36;29;31;65;30;0
2020-03-26 15:00:00;46;40;35;56;55;24;0
2020-03-26 15:15:00;53;32;24;42;55;33;2
2020-03-26 15:30:00;44;36;28;40;55;29;1
2020-03-26 15:45:00;46;26;26;37;67;19;3
2020-03-26 16:00:00;46;32;26;40;70;32;3
2020-03-26 16:15:00;34;33;27;44;66;25;2
2020-03-26 16:30:00;44;32;28;38;70;33;1
2020-03-26 16:45:00;32;28;25;36;46;26;0
2020-03-26 17:00:00;45;31;30;57;63;20;3
2020-03-26 17:15:00;41;31;23;27;54;16;1
2020-03-26 17:30:00;31;26;23;14;47;22;0
2020-03-26 17:45:00;19;10;9;20;39;18;0
2020-03-26 18:00:00;27;20;11;15;42;18;0
2020-03-26 18:15:00;37;21;16;15;31;13;0
2020-03-26 18:30:00;28;17;12;7;28;13;0
2020-03-26 18:45:00;17;17;10;3;29;11;0
2020-03-26 19:00:00;14;14;11;7;20;6;0
2020-03-26 19:15:00;14;8;4;12;16;10;0
2020-03-26 19:30:00;16;7;4;6;14;5;0
2020-03-26 19:45:00;11;6;5;8;20;6;0
2020-03-26 20:00:00;11;6;4;4;15;2;0
2020-03-26 20:15:00;11;10;8;2;9;4;0
2020-03-26 20:30:00;8;3;3;1;16;4;0
2020-03-26 20:45:00;10;6;5;1;8;5;0
2020-03-26 21:00:00;9;8;5;5;9;3;0
2020-03-26 21:15:00;14;7;4;3;8;7;0
2020-03-26 21:30:00;6;3;1;5;5;2;0
2020-03-26 21:45:00;4;6;3;2;7;3;0
2020-03-26 22:00:00;6;9;8;0;7;1;0
2020-03-26 22:15:00;17;7;3;2;10;2;0
2020-03-26 22:30:00;6;2;2;0;7;1;0
2020-03-26 22:45:00;10;5;5;14;6;5;0
2020-03-26 23:00:00;7;4;1;3;4;1;0
2020-03-26 23:15:00;4;4;4;1;4;3;0
2020-03-26 23:30:00;3;4;3;2;2;0;0
2020-03-26 23:45:00;1;1;1;1;4;3;0
