DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-11-01 00:00:00;18;0;4;2;11;25;26;0;0;0;0;0;0;0
2019-11-01 00:15:00;24;0;3;2;6;34;29;0;0;0;0;0;0;0
2019-11-01 00:30:00;21;1;1;2;12;31;29;0;0;0;0;0;0;0
2019-11-01 00:45:00;16;4;1;6;9;18;15;0;0;0;0;0;0;0
2019-11-01 01:00:00;17;2;0;0;10;21;18;0;0;0;0;0;0;0
2019-11-01 01:15:00;15;1;1;2;7;29;20;0;0;0;0;0;0;0
2019-11-01 01:30:00;20;2;0;2;9;25;23;0;0;0;0;0;0;0
2019-11-01 01:45:00;16;2;3;3;14;27;17;0;0;0;0;0;0;0
2019-11-01 02:00:00;12;0;5;2;9;17;17;0;0;0;0;0;0;0
2019-11-01 02:15:00;3;2;3;4;9;24;12;0;0;0;0;0;0;0
2019-11-01 02:30:00;16;0;0;0;10;17;15;0;0;0;0;0;0;0
2019-11-01 02:45:00;9;1;0;1;6;17;18;0;0;0;0;0;0;0
2019-11-01 03:00:00;6;3;1;1;6;11;18;0;0;0;0;0;0;0
2019-11-01 03:15:00;11;1;1;0;5;17;15;0;0;0;0;0;0;0
2019-11-01 03:30:00;8;1;2;1;4;15;16;0;0;0;0;0;0;0
2019-11-01 03:45:00;12;1;1;0;4;16;13;0;0;0;0;0;0;0
2019-11-01 04:00:00;6;1;0;3;7;11;6;0;0;0;0;0;0;0
2019-11-01 04:15:00;8;1;0;0;3;8;12;0;0;0;0;0;0;0
2019-11-01 04:30:00;4;0;0;0;5;11;4;0;0;0;0;0;0;0
2019-11-01 04:45:00;9;1;1;1;5;7;13;0;0;0;0;0;0;0
2019-11-01 05:00:00;1;1;1;0;3;15;6;0;0;0;0;0;0;0
2019-11-01 05:15:00;4;1;0;0;6;7;11;0;0;0;0;0;0;0
2019-11-01 05:30:00;14;0;1;0;6;17;23;0;0;0;0;0;0;0
2019-11-01 05:45:00;20;1;0;0;13;56;23;0;0;0;0;0;0;0
2019-11-01 06:00:00;9;2;3;0;18;69;14;0;0;0;0;0;0;0
2019-11-01 06:15:00;17;3;4;2;12;48;21;0;0;0;0;0;0;0
2019-11-01 06:30:00;14;5;4;4;10;32;22;0;0;0;0;0;0;0
2019-11-01 06:45:00;9;1;8;3;9;27;15;0;0;0;0;0;0;0
2019-11-01 07:00:00;11;5;6;4;19;17;23;0;0;0;0;0;0;0
2019-11-01 07:15:00;15;7;3;7;14;29;24;0;0;0;0;0;0;0
2019-11-01 07:30:00;10;10;9;12;15;23;31;0;0;0;0;0;0;0
2019-11-01 07:45:00;21;14;9;7;15;33;41;0;0;0;0;0;0;0
2019-11-01 08:00:00;17;13;12;10;17;41;39;0;0;0;0;0;0;1
2019-11-01 08:15:00;21;11;9;9;24;51;36;0;0;0;0;0;0;0
2019-11-01 08:30:00;27;22;18;18;23;44;51;0;0;0;0;0;0;0
2019-11-01 08:45:00;26;18;25;11;22;65;62;0;0;0;0;0;0;0
2019-11-01 09:00:00;45;21;26;16;32;61;79;1;0;1;0;0;0;0
2019-11-01 09:15:00;38;27;9;11;20;63;67;0;1;0;0;0;0;0
2019-11-01 09:30:00;41;26;26;19;37;80;57;0;0;1;0;0;0;0
2019-11-01 09:45:00;52;26;25;18;51;99;78;13;0;1;1;1;1;0
2019-11-01 10:00:00;46;26;31;15;37;80;96;3;0;4;0;0;0;0
2019-11-01 10:15:00;69;31;28;19;52;88;119;0;0;4;0;0;0;0
2019-11-01 10:30:00;67;31;26;26;53;88;108;0;0;10;0;0;0;0
2019-11-01 10:45:00;74;24;31;21;48;100;110;0;1;4;0;0;0;0
2019-11-01 11:00:00;67;22;26;20;61;108;111;8;0;6;1;1;1;0
2019-11-01 11:15:00;64;33;39;36;51;108;114;1;0;1;7;7;7;0
2019-11-01 11:30:00;58;27;33;26;67;108;98;6;0;6;0;0;0;0
2019-11-01 11:45:00;80;16;36;24;62;113;125;3;0;0;0;0;0;0
2019-11-01 12:00:00;82;27;39;25;62;92;112;3;0;5;0;0;0;0
2019-11-01 12:15:00;73;30;33;22;62;104;121;1;0;9;0;0;0;0
2019-11-01 12:30:00;61;26;27;23;53;95;105;5;0;6;0;0;0;0
2019-11-01 12:45:00;78;24;27;17;60;102;122;7;0;1;0;0;0;0
2019-11-01 13:00:00;71;28;31;20;55;98;124;3;0;3;0;0;0;0
2019-11-01 13:15:00;92;42;37;15;69;110;124;0;0;4;0;0;0;0
2019-11-01 13:30:00;87;43;40;24;71;114;123;3;0;4;0;0;0;0
2019-11-01 13:45:00;88;35;23;24;70;116;137;7;3;1;0;0;0;0
2019-11-01 14:00:00;97;44;33;27;83;128;132;2;0;14;0;0;0;0
2019-11-01 14:15:00;73;28;43;25;81;115;126;8;1;7;1;1;1;0
2019-11-01 14:30:00;74;37;40;20;67;108;98;7;0;0;1;1;1;0
2019-11-01 14:45:00;78;35;29;25;79;121;111;5;1;9;0;0;0;0
2019-11-01 15:00:00;77;40;38;21;61;112;122;1;0;1;0;0;0;0
2019-11-01 15:15:00;86;29;35;25;83;134;129;8;0;1;11;11;11;0
2019-11-01 15:30:00;72;23;42;25;76;119;127;15;0;1;0;0;0;0
2019-11-01 15:45:00;79;25;50;25;85;135;132;5;0;4;0;0;0;0
2019-11-01 16:00:00;69;20;53;27;82;128;123;0;0;10;0;0;0;0
2019-11-01 16:15:00;79;19;49;26;79;127;121;1;0;3;0;0;0;4
2019-11-01 16:30:00;83;25;43;23;70;120;130;0;0;10;0;0;0;0
2019-11-01 16:45:00;69;25;43;27;59;100;116;1;0;2;0;0;0;0
2019-11-01 17:00:00;74;7;31;18;67;114;127;1;0;0;0;0;0;0
2019-11-01 17:15:00;81;16;34;25;61;107;116;0;0;0;0;0;0;0
2019-11-01 17:30:00;71;15;31;24;70;106;118;3;0;6;0;0;0;0
2019-11-01 17:45:00;65;14;22;14;76;120;116;3;0;12;0;0;0;0
2019-11-01 18:00:00;67;16;22;16;71;108;118;0;0;6;0;0;0;0
2019-11-01 18:15:00;72;13;21;12;59;99;110;0;0;11;0;0;0;0
2019-11-01 18:30:00;53;10;15;9;65;108;80;0;0;1;0;0;0;0
2019-11-01 18:45:00;57;6;14;12;51;95;100;0;0;1;0;0;0;0
2019-11-01 19:00:00;58;4;11;12;52;88;113;0;0;0;0;0;0;0
2019-11-01 19:15:00;51;9;14;9;49;80;101;2;0;4;0;0;0;0
2019-11-01 19:30:00;82;21;8;4;38;74;124;0;0;0;0;0;0;0
2019-11-01 19:45:00;81;19;10;10;46;85;145;0;0;0;0;0;0;0
2019-11-01 20:00:00;62;6;12;7;29;63;100;0;0;1;0;0;0;0
2019-11-01 20:15:00;47;8;8;9;33;62;70;0;0;0;0;0;0;0
2019-11-01 20:30:00;49;8;14;8;41;74;71;0;0;0;0;0;0;0
2019-11-01 20:45:00;42;5;4;6;34;61;65;0;0;0;0;0;0;0
2019-11-01 21:00:00;38;9;11;6;27;49;60;0;0;0;0;0;0;0
2019-11-01 21:15:00;53;6;9;8;22;66;76;0;0;0;0;0;0;0
2019-11-01 21:30:00;51;7;4;5;22;51;74;0;0;0;0;0;0;0
2019-11-01 21:45:00;49;8;7;6;20;40;52;0;0;0;0;0;0;0
2019-11-01 22:00:00;48;11;4;4;18;52;65;0;0;0;0;0;0;0
2019-11-01 22:15:00;34;4;4;4;37;50;59;0;0;12;0;0;0;0
2019-11-01 22:30:00;52;8;5;4;47;69;69;0;0;0;0;0;0;0
2019-11-01 22:45:00;38;3;2;2;25;42;48;0;0;0;0;0;0;0
2019-11-01 23:00:00;15;3;1;3;18;34;40;0;0;0;0;0;0;0
2019-11-01 23:15:00;30;4;4;5;14;30;40;0;0;0;0;0;0;0
2019-11-01 23:30:00;26;0;0;2;19;26;30;0;0;0;0;0;0;0
2019-11-01 23:45:00;24;1;0;0;10;26;28;0;0;0;0;0;0;0
