DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-08-18 00:00:00;4;0;2;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0
2020-08-18 00:15:00;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0
2020-08-18 00:30:00;1;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-08-18 00:45:00;3;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-08-18 01:00:00;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-18 01:15:00;5;1;5;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0
2020-08-18 01:30:00;8;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-08-18 01:45:00;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-18 02:00:00;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-18 02:15:00;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-18 02:30:00;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-08-18 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-18 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-18 03:15:00;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-08-18 03:30:00;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-18 03:45:00;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-08-18 04:00:00;5;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-18 04:15:00;1;0;5;0;0;0;2;3;2;0;0;0;0;0;0;0;0;0
2020-08-18 04:30:00;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-18 04:45:00;8;5;3;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0
2020-08-18 05:00:00;17;4;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-08-18 05:15:00;36;2;4;0;0;0;10;1;1;0;0;0;0;0;0;0;0;5
2020-08-18 05:30:00;37;8;5;0;0;0;9;2;2;0;0;0;0;0;0;1;2;0
2020-08-18 05:45:00;24;9;9;0;0;0;12;9;2;0;0;0;0;0;0;0;0;0
2020-08-18 06:00:00;45;15;15;0;0;0;23;5;5;0;0;0;1;0;0;0;0;0
2020-08-18 06:15:00;55;11;16;0;0;0;19;6;5;0;0;0;1;1;0;0;0;0
2020-08-18 06:30:00;45;17;16;0;0;0;16;9;3;0;0;0;0;0;0;0;0;0
2020-08-18 06:45:00;61;21;14;0;0;0;27;15;5;0;0;0;4;2;0;0;0;0
2020-08-18 07:00:00;61;6;15;0;0;0;27;14;3;0;0;0;0;0;0;0;0;0
2020-08-18 07:15:00;86;11;12;0;0;0;40;6;3;0;0;0;0;0;0;0;0;0
2020-08-18 07:30:00;89;25;16;0;0;0;41;11;8;0;0;0;1;0;0;0;0;0
2020-08-18 07:45:00;64;19;15;0;0;0;32;10;4;0;0;0;1;0;0;1;0;0
2020-08-18 08:00:00;71;21;20;0;0;0;30;4;5;0;0;0;1;0;0;0;0;0
2020-08-18 08:15:00;70;25;22;0;0;0;23;19;6;0;0;0;1;0;0;1;0;0
2020-08-18 08:30:00;61;28;18;0;0;0;40;22;6;0;0;0;2;0;0;0;0;0
2020-08-18 08:45:00;65;28;35;0;0;0;46;14;12;0;0;0;0;0;0;2;0;0
2020-08-18 09:00:00;69;25;19;0;0;0;29;10;9;0;0;0;0;0;0;0;0;0
2020-08-18 09:15:00;59;32;27;0;0;0;31;14;10;0;0;0;0;0;0;0;0;0
2020-08-18 09:30:00;75;37;25;0;0;0;46;20;9;0;0;0;1;0;0;1;0;0
2020-08-18 09:45:00;72;33;31;0;0;0;34;19;8;0;0;0;1;0;0;0;0;0
2020-08-18 10:00:00;77;39;31;0;0;0;54;30;12;0;0;0;0;0;0;0;0;0
2020-08-18 10:15:00;79;38;45;0;0;0;56;18;12;0;0;0;0;0;1;0;0;0
2020-08-18 10:30:00;87;40;26;0;0;0;42;12;8;0;0;0;1;0;0;0;0;0
2020-08-18 10:45:00;68;48;27;0;0;0;47;14;10;0;0;0;1;0;0;5;0;0
2020-08-18 11:00:00;77;29;26;0;0;0;56;27;9;0;0;0;0;0;0;0;0;0
