DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-03-12 00:00:00;1;0;2;0;2;0;1;1;0;0
2020-03-12 00:15:00;4;3;2;1;1;0;1;3;0;0
2020-03-12 00:30:00;2;3;1;1;1;0;2;1;0;0
2020-03-12 00:45:00;4;2;2;1;0;0;1;0;0;0
2020-03-12 01:00:00;2;0;2;1;0;0;2;1;0;0
2020-03-12 01:15:00;5;3;3;0;0;1;0;3;0;0
2020-03-12 01:30:00;4;5;0;0;1;0;1;2;0;0
2020-03-12 01:45:00;4;3;4;3;2;0;1;0;0;0
2020-03-12 02:00:00;0;0;0;0;2;0;0;0;0;0
2020-03-12 02:15:00;2;1;6;0;1;0;0;2;0;0
2020-03-12 02:30:00;1;2;0;0;1;1;0;1;0;0
2020-03-12 02:45:00;3;3;1;0;0;0;0;3;0;0
2020-03-12 03:00:00;1;2;1;1;0;0;0;0;0;0
2020-03-12 03:15:00;3;3;2;1;0;0;1;1;0;0
2020-03-12 03:30:00;4;3;5;3;0;2;0;1;0;0
2020-03-12 03:45:00;4;5;4;1;1;0;0;1;0;0
2020-03-12 04:00:00;4;3;5;1;2;0;0;1;0;0
2020-03-12 04:15:00;9;7;4;0;0;0;1;4;0;0
2020-03-12 04:30:00;13;10;9;2;1;0;2;0;0;0
2020-03-12 04:45:00;29;7;24;3;1;0;2;4;0;0
2020-03-12 05:00:00;51;10;63;1;0;1;2;4;0;0
2020-03-12 05:15:00;123;8;141;7;2;2;1;4;0;0
2020-03-12 05:30:00;168;29;146;8;6;6;14;23;3;17
2020-03-12 05:45:00;86;32;75;10;23;3;90;72;0;0
2020-03-12 06:00:00;72;25;83;8;73;4;132;101;0;0
2020-03-12 06:15:00;72;36;110;4;17;2;37;37;0;0
2020-03-12 06:30:00;88;44;137;4;7;1;9;13;0;0
2020-03-12 06:45:00;81;32;109;2;3;3;12;7;0;0
2020-03-12 07:00:00;74;41;103;2;3;4;8;6;0;0
2020-03-12 07:15:00;64;41;107;10;9;12;5;6;1;0
