DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-10-02 00:00:00;4;2;2;2;7;5;0
2020-10-02 00:15:00;10;10;5;1;9;11;0
2020-10-02 00:30:00;2;3;2;2;3;2;0
2020-10-02 00:45:00;8;6;4;1;5;5;0
2020-10-02 01:00:00;2;3;4;4;3;0;0
2020-10-02 01:15:00;3;1;1;2;10;5;0
2020-10-02 01:30:00;1;4;3;3;2;2;0
2020-10-02 01:45:00;2;2;1;0;4;2;0
2020-10-02 02:00:00;4;4;2;1;4;3;0
2020-10-02 02:15:00;4;7;4;0;4;1;0
2020-10-02 02:30:00;4;3;1;0;7;3;0
2020-10-02 02:45:00;2;3;1;3;12;14;0
2020-10-02 03:00:00;4;5;2;3;5;3;0
2020-10-02 03:15:00;7;6;0;7;4;4;0
2020-10-02 03:30:00;3;9;4;5;9;7;0
2020-10-02 03:45:00;4;3;3;3;9;6;0
2020-10-02 04:00:00;5;11;7;3;2;5;0
2020-10-02 04:15:00;5;4;3;1;7;5;0
2020-10-02 04:30:00;9;6;4;2;6;4;0
2020-10-02 04:45:00;14;15;9;4;14;5;0
2020-10-02 05:00:00;33;14;9;10;22;5;0
2020-10-02 05:15:00;29;25;16;11;33;15;0
2020-10-02 05:30:00;36;28;19;10;36;15;0
2020-10-02 05:45:00;37;34;25;12;59;20;0
2020-10-02 06:00:00;48;35;25;14;62;26;0
2020-10-02 06:15:00;63;43;32;18;61;45;0
2020-10-02 06:30:00;72;42;38;20;77;33;0
2020-10-02 06:45:00;90;65;60;33;90;44;0
2020-10-02 07:00:00;92;62;54;22;81;21;1
2020-10-02 07:15:00;107;73;68;36;81;30;1
2020-10-02 07:30:00;92;55;50;40;89;25;2
2020-10-02 07:45:00;87;40;44;38;94;39;2
2020-10-02 08:00:00;77;46;43;42;103;43;3
2020-10-02 08:15:00;67;43;41;29;73;51;0
2020-10-02 08:30:00;66;55;47;36;80;25;1
2020-10-02 08:45:00;77;47;47;45;80;53;1
2020-10-02 09:00:00;68;54;40;49;83;43;1
2020-10-02 09:15:00;99;67;60;48;74;42;2
2020-10-02 09:30:00;98;46;40;34;73;37;16
2020-10-02 09:45:00;90;55;48;30;80;68;0
2020-10-02 10:00:00;86;53;47;46;68;43;3
2020-10-02 10:15:00;73;50;47;48;88;51;0
2020-10-02 10:30:00;76;56;52;28;94;64;2
2020-10-02 10:45:00;89;53;49;41;96;50;1
2020-10-02 11:00:00;86;58;47;45;96;59;2
2020-10-02 11:15:00;76;58;50;42;95;53;1
2020-10-02 11:30:00;87;64;54;47;102;58;2
2020-10-02 11:45:00;86;57;49;42;104;55;5
2020-10-02 12:00:00;91;68;57;56;113;74;2
2020-10-02 12:15:00;98;70;60;50;109;85;5
2020-10-02 12:30:00;82;72;59;34;107;93;3
2020-10-02 12:45:00;88;76;73;52;114;54;3
2020-10-02 13:00:00;88;66;53;53;105;69;1
2020-10-02 13:15:00;101;72;64;51;128;58;2
2020-10-02 13:30:00;86;53;48;36;112;51;2
2020-10-02 13:45:00;87;54;53;40;114;75;2
2020-10-02 14:00:00;107;61;52;57;104;64;0
2020-10-02 14:15:00;100;65;59;120;132;64;0
2020-10-02 14:30:00;108;70;64;61;123;67;1
2020-10-02 14:45:00;116;71;60;56;117;63;4
2020-10-02 15:00:00;110;80;74;72;114;61;1
2020-10-02 15:15:00;117;61;61;50;113;63;6
2020-10-02 15:30:00;114;70;61;56;103;55;1
2020-10-02 15:45:00;106;76;76;52;97;54;4
2020-10-02 16:00:00;89;61;56;56;112;57;2
2020-10-02 16:15:00;94;68;61;40;81;48;3
2020-10-02 16:30:00;110;74;65;43;112;59;2
2020-10-02 16:45:00;93;64;57;40;79;35;1
2020-10-02 17:00:00;96;55;50;53;109;59;3
2020-10-02 17:15:00;91;66;55;28;91;50;0
2020-10-02 17:30:00;79;42;37;42;84;42;1
2020-10-02 17:45:00;89;55;40;33;90;51;1
2020-10-02 18:00:00;65;47;37;30;82;52;0
2020-10-02 18:15:00;62;44;38;28;77;40;0
2020-10-02 18:30:00;63;41;32;21;70;30;0
2020-10-02 18:45:00;50;32;27;15;54;28;0
2020-10-02 19:00:00;40;33;27;12;58;27;1
2020-10-02 19:15:00;28;17;13;8;72;37;1
2020-10-02 19:30:00;14;9;5;11;60;27;0
2020-10-02 19:45:00;29;14;10;10;58;18;0
2020-10-02 20:00:00;26;16;11;8;55;9;0
2020-10-02 20:15:00;32;12;8;10;41;12;0
2020-10-02 20:30:00;30;19;13;4;36;16;0
2020-10-02 20:45:00;28;16;10;3;37;15;0
2020-10-02 21:00:00;23;11;5;6;21;7;0
2020-10-02 21:15:00;39;22;14;10;39;14;0
2020-10-02 21:30:00;22;20;7;6;28;16;0
2020-10-02 21:45:00;23;17;10;5;43;10;0
2020-10-02 22:00:00;17;15;10;7;32;15;0
2020-10-02 22:15:00;15;11;9;9;50;30;0
2020-10-02 22:30:00;24;15;8;1;25;8;0
2020-10-02 22:45:00;7;6;3;1;19;7;0
2020-10-02 23:00:00;19;11;6;0;22;6;0
2020-10-02 23:15:00;15;16;10;8;18;10;0
2020-10-02 23:30:00;23;12;5;3;13;5;0
2020-10-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
