DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-08-25 00:00:00;4;3;1;1;0;0;0;0
2020-08-25 00:15:00;5;2;1;0;0;0;0;0
2020-08-25 00:30:00;5;9;2;3;0;0;0;0
2020-08-25 00:45:00;2;2;0;1;0;0;0;0
2020-08-25 01:00:00;4;4;1;0;0;0;0;0
2020-08-25 01:15:00;1;3;0;0;0;0;0;0
2020-08-25 01:30:00;2;2;0;0;0;0;0;0
2020-08-25 01:45:00;2;1;0;1;0;0;0;0
2020-08-25 02:00:00;2;1;0;1;0;0;0;0
2020-08-25 02:15:00;0;2;1;1;0;0;0;0
2020-08-25 02:30:00;4;4;0;2;0;0;0;0
2020-08-25 02:45:00;0;0;1;1;0;0;0;0
2020-08-25 03:00:00;0;1;1;2;0;0;0;0
2020-08-25 03:15:00;0;1;0;0;0;0;0;0
2020-08-25 03:30:00;1;0;2;0;0;0;0;0
2020-08-25 03:45:00;3;2;0;2;0;0;0;0
2020-08-25 04:00:00;1;1;0;0;0;0;0;0
2020-08-25 04:15:00;3;2;0;1;0;0;0;0
2020-08-25 04:30:00;3;3;2;0;0;0;0;0
2020-08-25 04:45:00;8;5;0;0;0;0;0;0
2020-08-25 05:00:00;10;8;1;0;0;0;0;0
2020-08-25 05:15:00;15;11;2;2;0;0;0;0
2020-08-25 05:30:00;13;13;2;1;0;0;0;0
2020-08-25 05:45:00;18;18;0;0;0;0;0;0
2020-08-25 06:00:00;19;22;3;3;0;0;1;1
2020-08-25 06:15:00;20;33;3;2;0;0;0;0
2020-08-25 06:30:00;40;24;1;1;0;0;0;0
2020-08-25 06:45:00;45;52;6;3;0;0;0;0
2020-08-25 07:00:00;45;24;1;2;0;0;0;0
2020-08-25 07:15:00;46;35;2;2;0;0;0;0
2020-08-25 07:30:00;42;27;1;3;0;0;0;0
2020-08-25 07:45:00;43;42;2;3;0;0;0;0
2020-08-25 08:00:00;43;32;1;1;0;0;3;2
2020-08-25 08:15:00;42;48;3;4;0;0;0;0
2020-08-25 08:30:00;50;33;3;4;0;0;0;0
2020-08-25 08:45:00;45;40;3;6;0;0;0;0
2020-08-25 09:00:00;31;24;1;1;0;0;0;0
2020-08-25 09:15:00;28;45;2;3;0;0;0;0
2020-08-25 09:30:00;31;35;2;1;0;0;0;0
2020-08-25 09:45:00;33;44;0;2;0;0;0;0
2020-08-25 10:00:00;31;41;4;1;0;0;0;0
2020-08-25 10:15:00;36;35;2;1;0;0;3;0
2020-08-25 10:30:00;49;33;5;4;0;0;6;4
2020-08-25 10:45:00;39;34;3;2;0;0;0;0
2020-08-25 11:00:00;53;35;1;2;0;0;0;0
2020-08-25 11:15:00;45;44;3;3;0;0;2;4
2020-08-25 11:30:00;60;39;3;2;0;0;0;0
2020-08-25 11:45:00;48;48;3;5;0;0;0;0
2020-08-25 12:00:00;34;42;4;2;0;0;6;0
2020-08-25 12:15:00;41;49;4;3;0;0;5;0
2020-08-25 12:30:00;56;41;4;4;0;0;0;0
2020-08-25 12:45:00;46;33;0;0;0;0;0;0
2020-08-25 13:00:00;54;49;7;3;0;0;1;0
2020-08-25 13:15:00;48;36;1;1;0;0;9;0
