DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-10-23 00:00:00;0;4;1;10;9;0;0;3;0;0;0;0;0
2019-10-23 00:15:00;0;8;1;16;8;0;0;0;0;0;0;0;0
2019-10-23 00:30:00;1;8;2;9;5;0;2;3;0;0;0;0;0
2019-10-23 00:45:00;1;7;6;15;3;0;0;0;0;0;0;0;0
2019-10-23 01:00:00;0;12;3;8;3;0;0;0;0;0;0;0;0
2019-10-23 01:15:00;0;8;2;12;5;0;0;0;0;0;0;0;0
2019-10-23 01:30:00;0;5;2;9;2;0;0;0;0;0;0;0;0
2019-10-23 01:45:00;0;4;4;3;4;1;0;0;0;0;0;0;0
2019-10-23 02:00:00;1;10;0;11;2;0;0;0;0;0;0;0;0
2019-10-23 02:15:00;0;4;1;5;3;0;0;0;0;0;0;0;0
2019-10-23 02:30:00;0;13;0;8;4;0;0;2;0;0;0;0;0
2019-10-23 02:45:00;1;4;1;7;1;0;0;0;0;0;0;0;0
2019-10-23 03:00:00;0;7;2;10;3;1;0;0;0;0;0;0;0
2019-10-23 03:15:00;0;6;4;6;4;0;0;0;0;0;0;0;0
2019-10-23 03:30:00;0;8;2;15;1;0;0;0;0;0;0;0;0
2019-10-23 03:45:00;1;4;1;12;2;0;0;1;0;0;0;0;0
2019-10-23 04:00:00;0;6;4;15;6;2;0;0;0;0;0;0;0
2019-10-23 04:15:00;0;13;5;10;2;1;0;0;0;0;0;0;0
2019-10-23 04:30:00;5;20;9;26;10;0;1;1;0;0;0;0;0
2019-10-23 04:45:00;2;14;13;51;16;0;0;3;0;0;0;0;0
2019-10-23 05:00:00;1;22;16;95;68;1;0;3;0;0;0;0;0
2019-10-23 05:15:00;0;25;30;128;137;0;1;3;0;0;0;0;0
2019-10-23 05:30:00;6;39;35;123;137;0;0;1;0;0;0;0;0
2019-10-23 05:45:00;13;58;90;119;125;4;1;2;0;0;0;0;0
2019-10-23 06:00:00;18;51;116;135;139;10;7;6;0;0;0;0;0
2019-10-23 06:15:00;17;46;92;163;175;4;7;16;0;0;0;0;0
2019-10-23 06:30:00;11;54;88;159;212;8;18;14;0;0;0;0;0
2019-10-23 06:45:00;12;46;69;117;159;8;8;9;1;0;6;0;0
2019-10-23 07:00:00;10;46;64;125;151;18;8;9;0;0;0;0;0
2019-10-23 07:15:00;18;36;74;126;148;26;5;16;10;0;6;0;0
2019-10-23 07:30:00;38;48;77;79;98;38;14;14;0;0;6;0;0
2019-10-23 07:45:00;32;58;86;113;147;53;12;13;34;0;9;9;0
