DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-12-07 00:00:00;21;6;1;0;30;8;0;1;1;0;20;8;10;40;10;0;0
2019-12-07 00:15:00;22;9;0;0;40;10;3;3;2;0;22;11;10;49;11;0;0
2019-12-07 00:30:00;18;12;0;0;42;10;1;2;0;0;16;12;11;50;11;0;0
2019-12-07 00:45:00;21;17;0;0;43;19;1;1;0;1;19;17;19;58;19;0;0
2019-12-07 01:00:00;12;6;0;0;31;9;1;1;0;0;12;5;9;39;9;0;0
2019-12-07 01:15:00;20;10;0;0;15;3;0;0;0;0;18;12;3;18;3;0;0
2019-12-07 01:30:00;16;4;0;0;17;9;3;3;0;0;13;4;10;25;10;0;0
2019-12-07 01:45:00;6;3;0;0;18;6;1;1;2;0;5;5;6;24;6;0;0
2019-12-07 02:00:00;12;6;0;0;22;13;1;1;0;0;9;5;12;32;12;0;0
2019-12-07 02:15:00;6;5;0;0;11;5;0;0;0;0;5;4;5;16;6;0;0
2019-12-07 02:30:00;15;3;0;0;9;3;4;4;1;0;12;6;3;12;3;0;0
2019-12-07 02:45:00;9;2;0;0;11;7;3;3;0;0;8;2;7;18;7;0;0
2019-12-07 03:00:00;4;4;0;0;8;4;3;3;0;0;4;4;4;12;5;0;0
2019-12-07 03:15:00;7;4;0;0;10;1;1;1;0;0;8;3;1;11;1;0;0
2019-12-07 03:30:00;3;4;0;0;5;5;0;0;0;1;3;3;5;10;5;0;0
2019-12-07 03:45:00;3;2;0;0;2;0;0;0;0;0;3;2;0;2;0;0;0
2019-12-07 04:00:00;4;1;0;0;6;2;1;1;0;0;4;1;2;8;2;0;0
2019-12-07 04:15:00;7;2;0;0;3;1;0;0;0;0;2;1;1;4;1;0;0
2019-12-07 04:30:00;5;7;0;0;4;3;1;1;0;0;5;8;3;7;3;0;0
2019-12-07 04:45:00;7;5;0;1;11;2;0;0;0;2;6;6;3;13;3;0;0
2019-12-07 05:00:00;7;9;0;0;11;4;2;2;0;1;4;11;3;14;3;0;0
2019-12-07 05:15:00;12;7;1;1;18;8;0;0;0;0;11;7;7;23;7;0;0
2019-12-07 05:30:00;20;15;0;0;14;3;0;0;0;2;18;15;3;18;3;0;0
2019-12-07 05:45:00;28;15;0;1;21;7;0;0;0;1;28;15;7;27;7;0;0
2019-12-07 06:00:00;17;14;0;0;16;10;0;0;0;0;17;14;10;26;9;0;0
2019-12-07 06:15:00;17;19;0;0;21;11;0;0;0;1;18;18;12;30;12;0;0
2019-12-07 06:30:00;26;17;0;0;28;15;0;0;0;1;24;18;12;39;12;0;0
2019-12-07 06:45:00;21;17;0;0;23;5;1;1;0;0;20;19;4;28;4;0;0
