DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-06-01 00:00:00;9;4;3;4;11;0;11;1;6;8
2020-06-01 00:15:00;15;15;2;13;7;6;9;9;17;15
2020-06-01 00:30:00;14;7;1;12;17;5;17;13;6;9
2020-06-01 00:45:00;9;3;2;7;6;5;8;6;5;8
2020-06-01 01:00:00;7;3;0;5;7;0;7;5;4;7
2020-06-01 01:15:00;5;4;1;6;6;1;7;5;4;4
2020-06-01 01:30:00;3;5;1;5;8;2;8;5;5;3
2020-06-01 01:45:00;5;5;3;6;8;3;9;5;7;4
2020-06-01 02:00:00;2;3;0;3;2;1;2;3;3;1
2020-06-01 02:15:00;6;4;0;7;10;1;9;5;3;5
2020-06-01 02:30:00;6;5;2;1;4;0;4;1;4;6
2020-06-01 02:45:00;0;1;1;3;5;2;6;4;2;0
2020-06-01 03:00:00;3;2;0;1;0;0;0;1;2;3
2020-06-01 03:15:00;3;2;0;3;1;2;2;1;2;2
2020-06-01 03:30:00;1;2;0;3;1;0;1;3;1;1
2020-06-01 03:45:00;1;2;0;0;1;1;2;1;3;1
2020-06-01 04:00:00;1;2;0;2;2;0;2;2;2;1
2020-06-01 04:15:00;4;3;0;0;2;1;3;1;3;4
2020-06-01 04:30:00;2;1;1;4;5;3;7;2;1;1
2020-06-01 04:45:00;2;2;0;1;2;0;2;2;2;2
2020-06-01 05:00:00;4;1;0;3;3;0;4;2;2;2
2020-06-01 05:15:00;6;5;0;2;7;0;6;2;4;5
2020-06-01 05:30:00;7;3;0;4;17;4;19;7;4;7
2020-06-01 05:45:00;5;2;1;4;14;1;14;4;2;5
2020-06-01 06:00:00;4;3;0;4;5;0;5;5;4;4
2020-06-01 06:15:00;7;5;0;3;7;1;7;2;6;7
2020-06-01 06:30:00;8;3;0;3;7;1;8;4;3;8
2020-06-01 06:45:00;9;4;0;5;5;4;5;3;4;7
2020-06-01 07:00:00;13;8;2;2;4;1;4;4;8;12
2020-06-01 07:15:00;9;8;0;2;4;5;5;3;7;9
2020-06-01 07:30:00;12;10;0;1;3;1;4;1;9;7
2020-06-01 07:45:00;12;2;2;4;12;6;15;8;7;10
2020-06-01 08:00:00;17;6;1;4;8;7;10;5;7;13
2020-06-01 08:15:00;22;5;5;5;13;4;12;4;8;23
2020-06-01 08:30:00;20;13;2;5;10;2;10;3;15;18
2020-06-01 08:45:00;22;9;3;9;14;7;15;11;8;21
2020-06-01 09:00:00;21;11;3;11;31;11;36;10;14;18
2020-06-01 09:15:00;31;12;4;18;20;10;26;16;12;28
2020-06-01 09:30:00;32;17;5;10;18;4;21;6;17;25
2020-06-01 09:45:00;50;28;1;25;36;17;39;24;30;44
2020-06-01 10:00:00;35;8;3;13;28;19;32;13;10;30
2020-06-01 10:15:00;49;19;4;13;32;15;34;13;20;44
2020-06-01 10:30:00;35;23;8;15;30;13;36;13;26;28
2020-06-01 10:45:00;39;19;9;19;35;17;42;25;24;34
2020-06-01 11:00:00;45;26;9;19;25;8;25;16;28;35
2020-06-01 11:15:00;44;20;4;35;44;16;45;27;18;42
2020-06-01 11:30:00;40;26;3;21;30;6;30;21;30;42
2020-06-01 11:45:00;45;29;5;35;53;16;62;36;32;42
2020-06-01 12:00:00;40;16;9;23;40;5;39;28;19;39
2020-06-01 12:15:00;56;29;2;25;55;11;56;25;33;46
2020-06-01 12:30:00;62;25;11;32;47;13;47;29;28;63
2020-06-01 12:45:00;53;22;11;36;58;13;62;36;22;52
2020-06-01 13:00:00;41;33;5;30;40;13;39;25;35;38
2020-06-01 13:15:00;50;32;8;31;58;6;57;31;33;46
2020-06-01 13:30:00;45;37;5;35;53;15;54;34;38;36
2020-06-01 13:45:00;63;39;12;44;66;31;69;47;41;59
2020-06-01 14:00:00;49;18;2;33;47;9;47;27;21;42
2020-06-01 14:15:00;31;17;5;25;36;7;35;26;17;23
2020-06-01 14:30:00;44;27;8;47;59;14;62;49;32;39
2020-06-01 14:45:00;52;41;18;47;57;16;59;44;47;47
2020-06-01 15:00:00;37;18;11;46;47;16;48;42;23;32
2020-06-01 15:15:00;58;34;9;36;61;8;64;30;34;52
2020-06-01 15:30:00;33;22;3;40;55;10;56;32;21;31
2020-06-01 15:45:00;51;43;15;44;66;21;72;38;40;47
2020-06-01 16:00:00;39;32;5;39;46;13;48;31;30;38
2020-06-01 16:15:00;56;29;9;45;46;12;49;45;34;53
2020-06-01 16:30:00;53;28;6;40;54;8;52;31;32;47
2020-06-01 16:45:00;55;47;10;54;60;22;63;44;47;48
2020-06-01 17:00:00;53;35;4;38;62;18;72;29;39;44
