DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-07-16 00:00:00;5;0;4;1;0;0;0;0;0;0;0;0
2020-07-16 00:15:00;3;0;4;1;0;0;0;0;0;0;0;0
2020-07-16 00:30:00;6;0;10;2;0;0;0;0;0;0;0;0
2020-07-16 00:45:00;7;0;10;0;0;0;0;0;0;0;0;0
2020-07-16 01:00:00;4;0;7;2;0;0;0;0;0;0;0;0
2020-07-16 01:15:00;5;0;4;3;0;0;0;0;0;0;0;0
2020-07-16 01:30:00;1;0;4;1;0;0;0;0;0;0;0;0
2020-07-16 01:45:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-07-16 02:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-07-16 02:15:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-07-16 02:30:00;3;0;1;1;0;0;0;0;0;0;0;0
2020-07-16 02:45:00;1;0;0;2;0;0;0;0;0;0;0;0
2020-07-16 03:00:00;2;0;1;3;0;0;0;0;0;0;0;0
2020-07-16 03:15:00;1;0;4;1;0;0;0;0;0;0;0;0
2020-07-16 03:30:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-07-16 03:45:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-07-16 04:00:00;4;0;0;1;0;0;0;0;0;0;0;0
2020-07-16 04:15:00;4;0;4;0;0;0;0;0;0;0;0;0
2020-07-16 04:30:00;9;0;9;3;0;0;0;0;0;0;0;0
2020-07-16 04:45:00;9;0;19;4;0;0;0;0;0;0;0;0
2020-07-16 05:00:00;7;0;28;0;0;0;0;0;0;0;0;0
2020-07-16 05:15:00;17;0;35;8;0;0;0;0;0;0;0;0
2020-07-16 05:30:00;38;0;56;8;0;0;2;0;0;0;0;0
2020-07-16 05:45:00;39;0;50;4;1;0;1;0;0;0;0;0
2020-07-16 06:00:00;50;0;64;6;0;0;0;0;0;0;0;0
2020-07-16 06:15:00;56;0;73;11;0;0;0;0;0;0;0;0
2020-07-16 06:30:00;40;0;95;7;0;1;2;1;0;0;0;0
2020-07-16 06:45:00;50;0;89;16;1;1;0;2;0;0;0;0
2020-07-16 07:00:00;57;0;109;6;3;0;2;0;0;0;0;0
2020-07-16 07:15:00;58;0;137;14;4;1;0;2;0;0;0;0
2020-07-16 07:30:00;54;0;145;21;6;0;5;0;0;0;0;0
2020-07-16 07:45:00;76;0;138;25;4;0;2;0;0;0;0;0
2020-07-16 08:00:00;57;0;112;30;7;0;6;0;0;0;0;0
2020-07-16 08:15:00;73;0;115;19;3;0;10;0;0;0;0;0
2020-07-16 08:30:00;54;0;100;15;3;0;6;0;0;0;0;0
2020-07-16 08:45:00;59;0;87;25;1;2;1;0;0;0;0;0
2020-07-16 09:00:00;52;0;76;22;3;0;1;3;0;0;0;0
2020-07-16 09:15:00;58;0;71;16;0;4;7;0;0;0;0;0
2020-07-16 09:30:00;49;0;84;20;2;0;8;0;0;0;0;0
2020-07-16 09:45:00;65;0;92;19;0;0;3;4;0;0;0;0
2020-07-16 10:00:00;65;0;85;21;0;0;0;1;0;0;0;0
2020-07-16 10:15:00;63;0;100;24;4;0;3;0;0;0;0;0
2020-07-16 10:30:00;56;0;93;28;0;0;2;0;0;0;0;0
2020-07-16 10:45:00;77;0;86;22;0;0;6;0;0;0;0;0
2020-07-16 11:00:00;73;0;89;22;1;1;2;0;0;0;0;0
2020-07-16 11:15:00;82;0;85;14;1;0;4;0;0;0;0;0
2020-07-16 11:30:00;73;0;86;21;0;0;8;0;0;0;0;0
2020-07-16 11:45:00;62;0;79;17;1;0;4;0;2;0;0;0
2020-07-16 12:00:00;76;0;87;21;8;0;0;0;0;0;0;0
2020-07-16 12:15:00;64;0;70;16;7;0;0;0;0;0;0;0
2020-07-16 12:30:00;69;0;77;23;0;2;0;0;0;0;0;0
2020-07-16 12:45:00;71;0;79;25;4;0;0;0;0;0;0;0
