DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-10-01 00:00:00;0;7;1;8;9;0;0;0;0;0;0;0;0
2020-10-01 00:15:00;0;7;5;13;8;0;1;1;0;0;0;0;0
2020-10-01 00:30:00;0;9;5;11;4;0;0;0;0;0;0;0;0
2020-10-01 00:45:00;0;5;3;13;8;1;0;1;0;0;0;0;0
2020-10-01 01:00:00;1;9;1;12;10;0;1;1;0;0;0;0;0
2020-10-01 01:15:00;0;3;4;6;2;0;0;1;0;0;0;0;0
2020-10-01 01:30:00;0;4;1;4;1;0;0;0;0;0;0;0;0
2020-10-01 01:45:00;0;8;4;8;2;0;0;0;0;0;0;0;0
2020-10-01 02:00:00;1;8;0;3;2;0;0;0;0;0;0;0;0
2020-10-01 02:15:00;0;4;0;6;2;0;0;0;0;0;0;0;0
2020-10-01 02:30:00;0;8;1;9;2;0;0;0;0;0;0;0;0
2020-10-01 02:45:00;0;9;2;2;0;1;0;0;0;0;0;0;0
2020-10-01 03:00:00;1;6;2;7;5;1;1;2;0;0;0;0;0
2020-10-01 03:15:00;0;6;0;7;3;0;0;0;0;0;0;0;0
2020-10-01 03:30:00;0;8;0;6;6;0;1;1;0;0;0;0;0
2020-10-01 03:45:00;0;7;0;10;1;1;0;0;0;0;0;0;0
2020-10-01 04:00:00;2;10;6;6;2;0;0;1;0;0;0;0;0
2020-10-01 04:15:00;0;7;4;10;4;1;0;2;0;0;0;0;0
2020-10-01 04:30:00;0;10;7;17;5;0;0;0;0;0;0;0;0
2020-10-01 04:45:00;1;24;6;34;14;0;1;1;0;0;0;0;0
2020-10-01 05:00:00;0;36;15;71;59;1;0;0;0;0;0;0;0
2020-10-01 05:15:00;3;44;27;98;105;0;2;5;0;0;0;0;0
2020-10-01 05:30:00;2;55;36;104;105;4;3;3;0;0;0;0;0
2020-10-01 05:45:00;15;82;85;95;113;5;0;3;0;0;0;0;0
2020-10-01 06:00:00;17;132;102;100;105;6;10;9;0;0;0;0;0
