DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-03-20 00:00:00;1;1;2;3;2;5;6;0;1;3;4;0;2
2020-03-20 00:15:00;5;1;0;2;5;10;11;6;4;6;3;0;0
2020-03-20 00:30:00;11;2;2;0;2;6;3;2;2;2;1;1;2
2020-03-20 00:45:00;4;2;1;0;1;6;7;2;1;2;2;1;1
2020-03-20 01:00:00;4;4;0;0;1;4;6;3;1;4;3;0;0
2020-03-20 01:15:00;4;0;0;0;0;3;3;0;0;1;2;1;0
2020-03-20 01:30:00;2;1;0;0;2;6;7;2;0;1;1;0;0
2020-03-20 01:45:00;4;0;0;0;0;9;3;2;1;3;5;1;0
2020-03-20 02:00:00;4;0;0;0;0;7;1;1;1;0;2;0;0
2020-03-20 02:15:00;2;1;1;0;0;6;4;1;0;1;1;0;1
2020-03-20 02:30:00;1;0;0;1;1;13;9;2;1;3;5;0;0
2020-03-20 02:45:00;5;0;0;0;0;11;12;2;1;2;3;0;0
2020-03-20 03:00:00;8;1;0;0;1;5;3;2;2;3;3;1;0
2020-03-20 03:15:00;4;1;0;2;1;5;3;0;0;2;4;0;0
2020-03-20 03:30:00;10;3;2;1;2;13;11;1;1;0;2;0;1
2020-03-20 03:45:00;3;0;1;2;4;8;6;0;0;1;1;0;1
2020-03-20 04:00:00;10;0;3;2;3;4;4;0;0;3;5;1;3
2020-03-20 04:15:00;7;4;0;3;6;17;10;2;1;6;9;1;0
2020-03-20 04:30:00;4;1;2;2;6;18;12;3;2;3;0;0;2
2020-03-20 04:45:00;12;2;1;1;4;23;19;4;5;4;4;2;1
2020-03-20 05:00:00;15;8;1;6;17;20;20;6;6;1;3;2;1
2020-03-20 05:15:00;23;11;4;11;20;25;21;12;2;3;4;2;4
2020-03-20 05:30:00;27;22;5;19;34;44;40;12;6;3;5;2;6
2020-03-20 05:45:00;27;13;5;16;20;52;60;19;11;6;3;1;5
2020-03-20 06:00:00;31;21;6;11;15;47;53;12;8;6;3;1;6
2020-03-20 06:15:00;36;44;12;36;39;51;62;19;15;10;1;1;12
2020-03-20 06:30:00;43;36;10;44;50;77;76;36;23;15;9;3;11
2020-03-20 06:45:00;41;47;15;55;41;86;112;57;41;18;12;4;13
2020-03-20 07:00:00;35;34;15;42;35;65;77;35;25;15;13;4;15
2020-03-20 07:15:00;42;42;9;42;30;96;88;51;36;32;18;3;8
2020-03-20 07:30:00;60;39;15;31;32;70;84;42;36;25;24;8;11
2020-03-20 07:45:00;53;37;20;53;35;89;90;53;33;35;23;14;17
2020-03-20 08:00:00;42;31;14;33;34;73;67;52;34;33;20;6;12
2020-03-20 08:15:00;53;42;8;52;36;68;71;43;33;37;35;14;6
2020-03-20 08:30:00;54;35;15;45;22;68;77;44;32;41;41;9;16
2020-03-20 08:45:00;50;24;16;48;26;84;69;46;26;34;41;9;15
2020-03-20 09:00:00;47;42;11;34;29;64;60;36;20;24;39;18;9
2020-03-20 09:15:00;49;45;12;50;26;75;65;47;29;43;36;19;14
2020-03-20 09:30:00;46;36;16;50;28;69;74;37;17;39;39;17;15
2020-03-20 09:45:00;56;48;19;50;36;70;71;37;28;44;51;20;18
2020-03-20 10:00:00;60;42;12;48;32;76;65;36;19;35;43;10;13
2020-03-20 10:15:00;58;48;17;42;30;89;84;39;26;42;49;8;15
2020-03-20 10:30:00;64;51;18;49;26;68;79;45;37;55;55;23;19
2020-03-20 10:45:00;65;40;19;58;33;79;71;43;32;61;40;16;15
2020-03-20 11:00:00;63;51;16;41;43;68;67;48;30;56;47;16;16
2020-03-20 11:15:00;58;49;17;46;29;100;77;46;29;68;64;18;14
2020-03-20 11:30:00;71;54;23;47;35;86;73;47;29;53;50;13;21
2020-03-20 11:45:00;69;53;17;56;34;79;86;41;27;60;57;19;14
2020-03-20 12:00:00;64;49;19;51;35;90;80;39;30;57;41;17;17
2020-03-20 12:15:00;73;60;22;58;28;98;100;52;35;84;73;17;23
2020-03-20 12:30:00;58;53;20;44;44;90;90;42;29;65;60;26;18
2020-03-20 12:45:00;61;57;18;42;36;88;61;42;24;65;61;13;22
2020-03-20 13:00:00;77;61;20;57;32;97;101;58;32;72;55;18;18
2020-03-20 13:15:00;69;68;26;73;46;89;95;48;24;68;48;20;24
2020-03-20 13:30:00;80;69;21;67;44;101;79;57;37;72;62;26;20
2020-03-20 13:45:00;87;79;29;69;58;100;86;48;30;72;55;23;27
2020-03-20 14:00:00;82;78;24;58;39;99;92;52;39;75;64;22;24
2020-03-20 14:15:00;86;86;25;62;39;112;109;47;29;72;54;23;25
