DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-05-14 00:00:00;13;16;11;16;3;2;1;1;0;1;2
2020-05-14 00:15:00;9;11;4;13;5;2;2;4;0;3;1
2020-05-14 00:30:00;9;10;9;6;5;2;1;1;0;2;1
2020-05-14 00:45:00;5;9;6;7;2;2;1;0;0;2;0
2020-05-14 01:00:00;3;6;3;8;3;2;2;4;0;3;3
2020-05-14 01:15:00;8;8;10;4;4;0;0;1;0;0;0
2020-05-14 01:30:00;5;7;6;2;1;2;1;1;0;0;0
2020-05-14 01:45:00;16;17;8;6;1;0;0;1;0;0;0
2020-05-14 02:00:00;4;6;6;4;3;2;0;0;0;0;0
2020-05-14 02:15:00;9;14;6;2;1;3;0;1;0;1;1
2020-05-14 02:30:00;11;12;4;2;1;1;1;1;0;2;1
2020-05-14 02:45:00;2;2;2;6;5;1;1;2;0;0;0
2020-05-14 03:00:00;4;11;2;10;1;1;0;2;0;1;0
2020-05-14 03:15:00;6;10;2;6;4;2;0;0;0;0;0
2020-05-14 03:30:00;6;6;4;7;2;1;0;1;0;0;0
2020-05-14 03:45:00;7;11;5;3;2;3;0;0;0;0;0
2020-05-14 04:00:00;6;8;2;4;1;0;0;1;0;1;0
2020-05-14 04:15:00;18;21;8;10;3;0;0;0;0;1;0
2020-05-14 04:30:00;19;19;8;7;2;1;0;3;0;3;0
2020-05-14 04:45:00;27;28;16;10;15;6;1;15;0;2;7
2020-05-14 05:00:00;40;47;38;22;21;6;0;16;0;9;14
2020-05-14 05:15:00;66;83;58;28;33;12;2;26;0;8;15
2020-05-14 05:30:00;95;104;91;31;17;18;6;19;0;10;19
2020-05-14 05:45:00;77;90;62;30;23;19;7;18;0;13;19
2020-05-14 06:00:00;64;77;59;38;23;13;4;22;0;16;11
2020-05-14 06:15:00;93;104;72;49;40;29;11;20;0;27;31
2020-05-14 06:30:00;129;146;117;79;40;24;10;24;0;21;35
2020-05-14 06:45:00;131;146;119;85;63;34;11;25;0;22;43
2020-05-14 07:00:00;106;126;107;109;59;23;25;18;0;17;31
2020-05-14 07:15:00;103;118;102;116;83;38;14;33;0;41;49
2020-05-14 07:30:00;107;134;99;148;80;50;23;29;0;21;54
2020-05-14 07:45:00;113;146;128;134;96;41;16;39;0;26;43
2020-05-14 08:00:00;98;126;100;90;73;28;15;36;0;33;34
2020-05-14 08:15:00;104;135;100;98;78;34;15;30;0;16;25
2020-05-14 08:30:00;115;139;104;104;73;30;8;37;0;22;34
2020-05-14 08:45:00;88;111;74;84;59;52;20;47;0;31;27
2020-05-14 09:00:00;97;122;81;110;81;25;9;23;0;14;20
2020-05-14 09:15:00;121;144;98;101;76;32;24;43;0;21;22
2020-05-14 09:30:00;94;125;81;103;92;39;20;36;0;29;28
