DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-07-06 00:00:00;10;3;1;0;2;7;7;4;5;2;1;1
2020-07-06 00:15:00;4;2;2;2;3;7;11;5;4;4;0;0
2020-07-06 00:30:00;8;5;0;2;4;10;7;3;4;3;0;0
2020-07-06 00:45:00;1;2;3;0;2;5;4;2;1;1;0;0
2020-07-06 01:00:00;6;1;0;1;1;5;4;1;3;2;0;0
2020-07-06 01:15:00;3;2;1;0;0;8;4;1;1;1;0;0
2020-07-06 01:30:00;3;3;1;0;0;3;1;1;0;0;0;0
2020-07-06 01:45:00;6;2;1;0;0;4;5;2;0;1;0;0
2020-07-06 02:00:00;2;1;1;2;1;3;3;0;6;5;0;0
2020-07-06 02:15:00;1;3;0;0;0;5;6;3;2;1;0;0
2020-07-06 02:30:00;4;1;1;1;2;0;3;3;0;2;0;0
2020-07-06 02:45:00;4;1;0;1;1;3;3;2;0;1;0;0
2020-07-06 03:00:00;2;2;1;1;2;2;4;4;2;0;0;0
2020-07-06 03:15:00;4;1;0;0;0;1;3;2;1;1;0;0
2020-07-06 03:30:00;3;0;0;0;0;0;0;0;4;1;0;0
2020-07-06 03:45:00;2;3;1;2;2;2;2;4;3;3;0;0
2020-07-06 04:00:00;2;3;0;0;0;3;3;1;4;3;0;0
2020-07-06 04:15:00;6;4;0;2;2;2;7;3;6;2;0;0
2020-07-06 04:30:00;6;4;1;1;1;5;5;3;9;5;0;0
2020-07-06 04:45:00;16;9;1;1;2;9;10;4;11;4;0;0
2020-07-06 05:00:00;29;7;0;3;4;27;15;6;11;5;0;0
2020-07-06 05:15:00;33;14;2;6;8;24;29;6;27;7;0;0
2020-07-06 05:30:00;44;34;3;6;11;49;51;15;44;4;3;3
2020-07-06 05:45:00;50;23;3;9;10;57;58;29;39;15;2;0
2020-07-06 06:00:00;49;25;2;6;9;44;49;25;28;19;2;5
2020-07-06 06:15:00;55;22;4;9;9;68;90;43;39;16;2;2
2020-07-06 06:30:00;73;29;3;13;13;100;114;53;76;16;2;0
2020-07-06 06:45:00;60;35;4;9;12;121;126;64;54;21;4;4
2020-07-06 07:00:00;62;27;0;23;22;140;149;82;46;33;2;3
2020-07-06 07:15:00;48;34;2;26;29;189;150;113;67;49;2;1
2020-07-06 07:30:00;66;33;5;23;26;135;124;103;80;34;2;4
2020-07-06 07:45:00;83;52;5;21;33;149;120;83;90;28;1;4
2020-07-06 08:00:00;64;31;11;13;29;115;89;101;73;47;2;5
2020-07-06 08:15:00;57;32;5;13;26;102;103;63;63;15;1;12
2020-07-06 08:30:00;62;27;4;12;18;86;92;61;57;17;2;3
2020-07-06 08:45:00;66;40;2;12;15;71;71;70;63;18;4;3
2020-07-06 09:00:00;57;41;3;22;22;69;77;51;53;18;3;1
2020-07-06 09:15:00;68;38;4;8;14;79;87;78;61;24;2;0
2020-07-06 09:30:00;61;36;4;17;19;82;71;53;75;16;3;2
2020-07-06 09:45:00;78;35;3;11;14;69;85;67;69;16;3;7
2020-07-06 10:00:00;75;38;4;12;14;57;70;54;47;14;4;2
2020-07-06 10:15:00;70;39;1;11;9;69;80;60;68;19;3;11
2020-07-06 10:30:00;69;32;8;13;13;68;82;49;69;21;5;0
2020-07-06 10:45:00;82;49;9;14;19;71;64;59;72;15;1;47
2020-07-06 11:00:00;80;45;8;11;12;65;61;45;76;16;4;27
2020-07-06 11:15:00;82;44;9;10;17;65;73;63;93;23;5;5
2020-07-06 11:30:00;79;62;5;10;18;52;64;43;53;15;4;8
2020-07-06 11:45:00;65;45;3;9;10;57;70;38;54;16;4;3
2020-07-06 12:00:00;91;57;4;11;10;78;71;56;65;36;1;3
2020-07-06 12:15:00;76;47;5;10;9;67;72;47;73;19;1;2
2020-07-06 12:30:00;77;46;6;11;15;72;80;54;77;18;2;11
2020-07-06 12:45:00;76;48;5;11;15;88;69;55;74;20;1;3
2020-07-06 13:00:00;85;62;6;10;15;81;85;58;78;22;6;3
2020-07-06 13:15:00;94;63;3;12;14;86;92;55;99;30;4;6
2020-07-06 13:30:00;98;74;3;16;18;86;101;52;84;42;4;14
2020-07-06 13:45:00;77;45;7;10;12;88;86;70;77;21;7;14
2020-07-06 14:00:00;86;69;6;23;19;72;68;75;64;18;1;35
2020-07-06 14:15:00;101;66;9;13;17;99;76;58;76;21;3;2
2020-07-06 14:30:00;109;71;5;13;15;77;83;52;88;17;17;73
2020-07-06 14:45:00;106;81;5;14;15;100;69;64;68;16;3;2
2020-07-06 15:00:00;110;79;5;17;20;74;80;61;73;21;1;7
2020-07-06 15:15:00;91;67;9;20;20;88;90;67;82;15;6;31
2020-07-06 15:30:00;118;74;5;9;12;67;80;67;94;26;7;49
2020-07-06 15:45:00;131;71;4;14;19;80;69;64;102;23;4;9
2020-07-06 16:00:00;141;103;11;20;16;105;73;60;107;21;4;0
2020-07-06 16:15:00;134;96;5;14;17;114;60;58;131;16;11;18
2020-07-06 16:30:00;128;74;6;27;27;102;68;72;110;27;1;10
2020-07-06 16:45:00;116;70;11;33;28;114;70;71;122;15;3;9
2020-07-06 17:00:00;127;80;11;20;24;103;82;65;117;13;1;0
2020-07-06 17:15:00;144;83;4;17;20;104;68;64;107;21;1;2
2020-07-06 17:30:00;101;74;3;13;13;66;50;46;71;15;3;8
2020-07-06 17:45:00;81;53;0;9;11;53;34;42;47;9;5;7
2020-07-06 18:00:00;119;68;9;13;21;79;65;52;80;13;2;7
2020-07-06 18:15:00;131;72;4;17;25;83;68;58;75;21;4;8
2020-07-06 18:30:00;119;78;14;9;14;67;59;68;71;10;9;31
2020-07-06 18:45:00;64;37;6;12;15;65;59;93;62;12;7;21
2020-07-06 19:00:00;72;40;3;14;16;61;60;48;58;20;2;3
2020-07-06 19:15:00;68;41;9;21;16;51;50;42;58;12;8;10
2020-07-06 19:30:00;56;31;6;11;15;50;50;31;48;14;2;11
2020-07-06 19:45:00;44;28;4;7;14;56;55;38;44;17;5;3
2020-07-06 20:00:00;62;41;4;11;14;59;62;53;46;31;1;0
2020-07-06 20:15:00;38;29;2;8;11;45;57;55;40;22;6;13
2020-07-06 20:30:00;51;27;4;8;11;35;41;23;25;14;2;0
2020-07-06 20:45:00;41;25;2;5;8;37;50;24;42;16;3;0
