DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-07-13 00:00:00;8;5;1;2;2;7;6;5;1;2;0;0
2020-07-13 00:15:00;11;5;2;0;0;9;4;2;7;3;0;0
2020-07-13 00:30:00;5;3;0;1;2;7;5;2;2;2;0;0
2020-07-13 00:45:00;5;3;0;1;2;5;6;4;1;2;0;0
2020-07-13 01:00:00;7;8;3;0;1;3;2;1;2;3;0;0
2020-07-13 01:15:00;6;7;1;1;1;3;5;5;4;1;0;0
2020-07-13 01:30:00;2;3;0;0;0;3;6;4;1;1;0;0
2020-07-13 01:45:00;3;3;1;2;3;10;7;3;0;4;0;0
2020-07-13 02:00:00;1;1;0;0;0;1;0;0;2;0;0;0
2020-07-13 02:15:00;2;1;0;2;2;4;5;2;2;1;0;0
2020-07-13 02:30:00;4;1;0;0;0;3;4;4;2;1;0;0
2020-07-13 02:45:00;5;4;3;2;3;2;1;1;2;3;0;0
2020-07-13 03:00:00;3;3;1;3;5;2;3;1;1;2;0;0
2020-07-13 03:15:00;1;2;0;1;0;1;2;2;1;0;0;0
2020-07-13 03:30:00;3;2;0;1;1;4;1;0;2;2;0;0
2020-07-13 03:45:00;5;4;1;0;1;3;1;0;2;1;0;0
2020-07-13 04:00:00;2;3;0;2;0;3;3;2;2;0;0;0
2020-07-13 04:15:00;6;5;0;1;1;4;4;2;3;3;0;0
2020-07-13 04:30:00;9;4;1;2;3;7;2;1;4;1;0;0
2020-07-13 04:45:00;14;9;1;5;2;11;13;8;14;5;0;0
2020-07-13 05:00:00;27;9;0;5;7;15;17;8;13;5;0;0
2020-07-13 05:15:00;29;17;1;8;8;42;33;4;32;8;0;0
2020-07-13 05:30:00;45;25;2;8;9;45;59;19;51;14;4;1
2020-07-13 05:45:00;52;26;2;3;8;49;56;24;26;30;1;2
2020-07-13 06:00:00;36;19;2;4;8;52;52;29;33;18;3;2
2020-07-13 06:15:00;61;23;3;10;12;77;88;48;33;16;2;0
2020-07-13 06:30:00;67;40;1;15;12;93;102;50;59;21;2;4
2020-07-13 06:45:00;59;26;1;13;15;129;146;65;77;14;0;0
2020-07-13 07:00:00;68;39;1;15;15;152;139;89;50;36;2;5
2020-07-13 07:15:00;55;37;3;27;21;163;146;103;72;25;9;2
2020-07-13 07:30:00;80;42;1;20;20;172;134;101;77;45;2;30
2020-07-13 07:45:00;81;43;10;16;22;141;118;94;76;39;3;3
2020-07-13 08:00:00;70;39;2;16;19;97;68;73;61;19;3;17
2020-07-13 08:15:00;66;28;5;20;23;108;101;89;59;27;3;5
2020-07-13 08:30:00;80;38;5;6;15;95;95;83;82;13;7;41
2020-07-13 08:45:00;70;41;3;11;19;81;95;68;73;23;5;34
2020-07-13 09:00:00;57;27;4;10;15;81;77;53;73;20;2;16
2020-07-13 09:15:00;67;39;6;13;18;67;89;68;81;22;1;3
2020-07-13 09:30:00;50;38;4;12;16;73;76;64;73;20;4;19
2020-07-13 09:45:00;75;38;9;12;16;71;76;66;59;26;9;8
2020-07-13 10:00:00;56;39;10;11;19;79;72;79;68;13;1;0
2020-07-13 10:15:00;74;38;4;12;16;67;70;55;64;22;2;1
2020-07-13 10:30:00;79;36;6;9;15;99;99;60;67;17;4;3
2020-07-13 10:45:00;74;44;8;18;17;96;71;66;69;17;4;3
2020-07-13 11:00:00;62;42;5;15;13;78;115;79;71;20;2;2
2020-07-13 11:15:00;66;41;6;15;14;67;72;65;77;17;1;51
2020-07-13 11:30:00;76;51;5;16;27;63;75;50;76;18;4;9
2020-07-13 11:45:00;78;38;3;11;16;52;74;44;66;11;2;4
2020-07-13 12:00:00;69;48;1;24;23;66;77;67;79;24;4;13
2020-07-13 12:15:00;78;47;5;7;11;82;65;54;65;13;5;0
2020-07-13 12:30:00;72;56;5;11;13;71;66;61;69;15;4;12
2020-07-13 12:45:00;91;59;5;13;16;75;61;52;73;25;2;4
2020-07-13 13:00:00;95;55;5;16;14;71;74;48;87;18;3;8
2020-07-13 13:15:00;105;74;5;10;15;92;77;63;93;22;3;15
2020-07-13 13:30:00;93;54;3;18;16;82;89;66;97;16;4;8
2020-07-13 13:45:00;73;40;5;13;19;83;103;76;84;16;9;8
2020-07-13 14:00:00;86;63;4;17;22;93;80;57;86;18;4;9
2020-07-13 14:15:00;91;55;9;9;17;85;63;79;74;25;15;18
2020-07-13 14:30:00;122;90;8;10;13;80;75;68;92;23;0;10
2020-07-13 14:45:00;103;60;7;12;15;81;68;72;85;18;12;15
2020-07-13 15:00:00;115;66;5;15;15;96;58;66;86;21;14;39
2020-07-13 15:15:00;115;85;4;11;14;88;53;55;82;20;1;6
2020-07-13 15:30:00;106;87;7;13;11;88;69;63;90;19;5;15
2020-07-13 15:45:00;108;78;6;24;25;80;71;62;111;26;11;99
2020-07-13 16:00:00;116;90;14;18;20;115;66;62;111;25;3;44
2020-07-13 16:15:00;131;78;4;23;25;117;90;66;112;16;14;20
2020-07-13 16:30:00;127;90;3;31;33;140;66;82;109;19;17;35
2020-07-13 16:45:00;117;87;8;23;25;133;71;73;103;26;10;7
2020-07-13 17:00:00;124;80;5;30;21;103;74;67;116;21;9;3
2020-07-13 17:15:00;133;88;6;17;24;114;80;76;115;16;5;7
2020-07-13 17:30:00;112;54;5;17;22;116;80;78;115;15;7;0
2020-07-13 17:45:00;96;78;7;19;18;80;87;70;100;29;10;33
2020-07-13 18:00:00;96;66;5;22;24;85;54;66;90;17;9;23
2020-07-13 18:15:00;100;71;6;13;15;82;76;102;93;17;11;9
2020-07-13 18:30:00;74;50;10;9;16;79;72;62;81;15;2;5
2020-07-13 18:45:00;75;53;6;12;19;47;61;57;59;9;10;7
2020-07-13 19:00:00;55;22;5;9;23;70;65;51;49;25;16;55
2020-07-13 19:15:00;64;34;6;19;15;64;51;43;50;17;9;8
2020-07-13 19:30:00;51;39;7;14;18;50;56;37;61;11;7;20
2020-07-13 19:45:00;52;35;5;8;17;50;50;40;39;14;10;49
2020-07-13 20:00:00;57;37;7;17;20;43;59;52;47;19;2;3
2020-07-13 20:15:00;46;34;2;12;16;50;43;38;40;14;7;19
