DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-10-20 00:00:00;46;47;4;4;0;0;0
2019-10-20 00:15:00;34;26;2;2;0;0;0
2019-10-20 00:30:00;40;31;0;0;0;0;0
2019-10-20 00:45:00;55;43;1;1;0;0;0
2019-10-20 01:00:00;47;32;4;4;0;0;0
2019-10-20 01:15:00;50;44;0;0;0;0;0
2019-10-20 01:30:00;34;32;2;2;0;0;0
2019-10-20 01:45:00;30;32;3;3;0;0;0
2019-10-20 02:00:00;30;26;0;0;0;0;0
2019-10-20 02:15:00;31;24;0;0;0;0;0
2019-10-20 02:30:00;17;18;0;0;0;0;0
2019-10-20 02:45:00;25;22;2;2;0;0;0
2019-10-20 03:00:00;21;16;2;2;0;0;0
2019-10-20 03:15:00;25;19;0;0;0;0;0
2019-10-20 03:30:00;22;4;0;0;0;0;0
2019-10-20 03:45:00;23;14;0;0;0;0;0
2019-10-20 04:00:00;17;12;0;0;0;0;0
2019-10-20 04:15:00;16;17;0;0;0;0;0
2019-10-20 04:30:00;14;13;0;0;0;0;0
2019-10-20 04:45:00;14;16;1;1;0;0;0
2019-10-20 05:00:00;17;16;1;1;0;0;0
2019-10-20 05:15:00;18;18;0;0;0;0;0
2019-10-20 05:30:00;22;24;1;1;0;0;0
2019-10-20 05:45:00;21;17;0;0;0;0;0
2019-10-20 06:00:00;17;14;0;0;0;0;0
2019-10-20 06:15:00;20;21;0;0;0;0;0
2019-10-20 06:30:00;18;27;0;0;0;0;0
2019-10-20 06:45:00;18;15;4;4;0;0;0
2019-10-20 07:00:00;16;11;2;2;0;0;0
2019-10-20 07:15:00;19;32;2;2;0;0;0
2019-10-20 07:30:00;16;26;2;2;0;0;0
2019-10-20 07:45:00;28;31;6;6;0;0;0
2019-10-20 08:00:00;26;19;2;2;0;0;0
2019-10-20 08:15:00;42;33;3;3;0;0;0
2019-10-20 08:30:00;46;42;2;2;0;0;0
2019-10-20 08:45:00;63;73;5;5;0;0;0
2019-10-20 09:00:00;43;48;6;6;0;0;0
2019-10-20 09:15:00;66;71;7;7;0;0;0
2019-10-20 09:30:00;73;88;3;3;0;0;0
2019-10-20 09:45:00;92;88;10;10;0;0;0
2019-10-20 10:00:00;77;57;4;4;0;0;0
2019-10-20 10:15:00;96;93;6;6;0;0;0
2019-10-20 10:30:00;66;86;3;3;0;0;0
2019-10-20 10:45:00;94;103;12;12;0;0;0
2019-10-20 11:00:00;113;85;2;2;0;0;0
2019-10-20 11:15:00;133;109;10;10;0;0;0
2019-10-20 11:30:00;107;102;12;12;1;0;0
2019-10-20 11:45:00;134;122;11;11;0;0;0
2019-10-20 12:00:00;102;97;13;13;0;0;0
2019-10-20 12:15:00;144;95;6;6;0;0;0
2019-10-20 12:30:00;110;102;11;11;0;0;0
2019-10-20 12:45:00;121;122;10;10;1;0;0
2019-10-20 13:00:00;135;101;7;7;0;0;0
2019-10-20 13:15:00;148;119;4;4;0;0;0
2019-10-20 13:30:00;123;115;8;8;0;0;0
2019-10-20 13:45:00;164;119;12;12;0;0;0
2019-10-20 14:00:00;141;126;11;11;0;0;0
2019-10-20 14:15:00;153;141;6;6;5;0;0
2019-10-20 14:30:00;101;131;16;16;0;0;0
2019-10-20 14:45:00;144;189;14;14;7;0;0
2019-10-20 15:00:00;130;133;9;9;21;0;0
2019-10-20 15:15:00;127;174;13;13;4;0;0
2019-10-20 15:30:00;109;155;4;4;9;0;0
2019-10-20 15:45:00;162;184;5;5;2;0;0
2019-10-20 16:00:00;134;113;6;6;5;0;0
2019-10-20 16:15:00;141;140;8;8;0;0;0
2019-10-20 16:30:00;157;135;11;11;7;0;0
2019-10-20 16:45:00;145;158;8;8;0;0;0
2019-10-20 17:00:00;143;142;6;6;0;0;0
2019-10-20 17:15:00;181;164;5;5;0;0;0
2019-10-20 17:30:00;167;137;4;4;12;0;0
2019-10-20 17:45:00;149;156;10;10;7;0;0
2019-10-20 18:00:00;124;115;8;8;0;0;0
2019-10-20 18:15:00;149;139;11;11;1;0;0
2019-10-20 18:30:00;118;122;6;6;0;0;0
2019-10-20 18:45:00;214;155;10;10;0;0;0
2019-10-20 19:00:00;165;128;10;10;0;0;0
2019-10-20 19:15:00;156;131;18;18;0;0;0
2019-10-20 19:30:00;106;115;8;8;0;0;0
2019-10-20 19:45:00;118;113;7;7;0;0;0
2019-10-20 20:00:00;104;79;8;8;0;0;0
2019-10-20 20:15:00;104;77;5;5;0;0;0
2019-10-20 20:30:00;72;79;5;5;0;0;0
2019-10-20 20:45:00;86;67;3;3;0;0;0
2019-10-20 21:00:00;61;64;4;4;0;0;0
2019-10-20 21:15:00;70;59;12;12;0;0;0
2019-10-20 21:30:00;41;64;6;6;0;0;0
2019-10-20 21:45:00;70;69;1;1;0;0;0
2019-10-20 22:00:00;54;42;4;4;0;0;0
2019-10-20 22:15:00;66;50;0;0;0;0;0
2019-10-20 22:30:00;42;81;2;2;0;0;0
2019-10-20 22:45:00;45;37;3;3;0;0;0
2019-10-20 23:00:00;31;22;2;2;0;0;0
2019-10-20 23:15:00;24;27;1;1;0;0;0
2019-10-20 23:30:00;18;16;0;0;0;0;0
2019-10-20 23:45:00;17;15;0;0;0;0;0
