DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-10-01 00:00:00;4;7;3;9;7;2;0;0;0;0;0;0;0
2020-10-01 00:15:00;2;3;8;9;7;0;0;0;0;0;0;0;0
2020-10-01 00:30:00;2;5;12;9;4;0;0;0;0;0;0;0;0
2020-10-01 00:45:00;0;5;3;8;6;0;0;0;0;0;0;0;0
2020-10-01 01:00:00;1;1;5;7;4;1;0;0;0;0;0;0;0
2020-10-01 01:15:00;2;4;1;11;9;0;0;0;0;0;0;0;0
2020-10-01 01:30:00;1;7;2;2;1;0;0;0;0;0;0;0;0
2020-10-01 01:45:00;3;4;4;7;4;0;0;0;0;0;0;0;0
2020-10-01 02:00:00;3;1;1;5;9;0;0;0;0;0;0;0;0
2020-10-01 02:15:00;4;3;4;3;2;0;0;1;0;0;0;0;0
2020-10-01 02:30:00;1;2;2;6;5;0;0;0;0;0;0;0;0
2020-10-01 02:45:00;0;4;2;5;4;0;0;0;0;0;0;0;0
2020-10-01 03:00:00;1;3;3;9;6;0;0;0;0;0;0;0;0
2020-10-01 03:15:00;1;3;3;1;2;0;0;0;0;0;0;0;0
2020-10-01 03:30:00;0;3;2;6;3;0;0;0;0;0;0;0;0
2020-10-01 03:45:00;0;3;1;4;3;0;0;0;0;0;0;0;0
2020-10-01 04:00:00;1;3;1;7;1;0;0;0;0;0;0;0;0
2020-10-01 04:15:00;3;9;0;11;8;0;0;0;0;0;0;0;0
2020-10-01 04:30:00;5;8;7;12;5;2;0;0;0;0;0;0;0
2020-10-01 04:45:00;1;15;7;20;19;0;0;1;0;0;0;0;0
2020-10-01 05:00:00;4;17;6;52;53;1;0;1;0;0;0;0;0
2020-10-01 05:15:00;5;23;4;85;89;3;0;0;0;0;0;0;0
2020-10-01 05:30:00;13;42;11;77;91;0;0;0;0;0;0;0;0
2020-10-01 05:45:00;31;78;17;74;72;1;0;0;0;0;0;0;0
2020-10-01 06:00:00;37;80;18;65;68;3;0;0;0;0;0;0;0
2020-10-01 06:15:00;25;65;24;77;93;6;0;0;0;0;0;0;0
2020-10-01 06:30:00;27;59;31;102;98;5;0;0;2;0;2;0;0
2020-10-01 06:45:00;26;54;31;105;109;6;0;3;0;0;0;1;0
2020-10-01 07:00:00;28;61;28;103;130;11;0;1;5;0;0;0;4
2020-10-01 07:15:00;33;60;36;81;103;15;0;0;4;0;0;0;0
2020-10-01 07:30:00;10;19;11;36;39;4;0;0;0;0;0;0;0
2020-10-01 07:45:00;69;126;63;157;163;20;0;0;9;0;0;0;0
2020-10-01 08:00:00;56;99;47;119;144;22;0;3;6;1;0;0;0
2020-10-01 08:15:00;56;95;35;107;114;22;0;2;17;0;0;0;0
2020-10-01 08:30:00;45;79;44;117;107;23;0;0;3;0;0;7;0
2020-10-01 08:45:00;45;64;49;96;100;22;0;1;11;0;0;0;3
2020-10-01 09:00:00;41;75;36;102;75;26;0;1;2;0;0;0;0
2020-10-01 09:15:00;44;69;47;95;78;23;0;0;8;0;0;2;0
2020-10-01 09:30:00;42;74;48;93;86;17;0;0;1;0;0;1;0
2020-10-01 09:45:00;49;78;39;99;84;28;0;2;2;0;0;7;0
2020-10-01 10:00:00;50;53;41;77;70;20;0;1;5;0;0;0;0
2020-10-01 10:15:00;56;82;54;102;93;27;0;0;10;1;0;0;0
2020-10-01 10:30:00;44;92;44;108;97;25;0;0;10;0;0;2;0
2020-10-01 10:45:00;58;85;42;112;99;20;0;0;18;0;0;2;0
2020-10-01 11:00:00;47;85;38;104;105;25;0;2;3;0;0;0;0
2020-10-01 11:15:00;64;87;47;108;100;23;0;0;6;0;0;0;2
2020-10-01 11:30:00;43;80;41;90;93;29;0;1;12;0;0;0;0
2020-10-01 11:45:00;52;81;48;111;102;30;0;0;24;0;7;3;1
2020-10-01 12:00:00;51;86;47;101;101;31;0;1;3;0;0;1;0
2020-10-01 12:15:00;64;79;43;95;95;32;0;2;8;0;0;0;0
2020-10-01 12:30:00;44;68;50;102;108;35;0;1;1;0;5;0;0
2020-10-01 12:45:00;55;94;41;113;104;30;0;0;2;0;0;1;0
2020-10-01 13:00:00;48;95;43;102;90;31;0;1;53;0;0;0;0
2020-10-01 13:15:00;41;78;40;111;100;24;0;1;4;0;0;0;1
2020-10-01 13:30:00;55;78;50;131;156;27;0;0;10;0;0;0;0
2020-10-01 13:45:00;59;89;41;113;138;26;0;2;4;0;0;0;0
