DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-04-09 00:00:00;5;2;1;0;0;2;2;0;0;0;0;0;0;0
2020-04-09 00:15:00;3;9;1;2;0;6;4;3;2;0;0;0;0;0
2020-04-09 00:30:00;3;8;1;0;0;2;6;2;0;0;0;0;0;0
2020-04-09 00:45:00;7;2;0;0;0;4;5;2;1;1;0;0;0;0
2020-04-09 01:00:00;2;0;0;0;0;2;2;0;0;1;0;0;0;0
2020-04-09 01:15:00;2;1;0;2;3;5;6;4;1;0;0;0;0;0
2020-04-09 01:30:00;4;2;0;0;0;4;3;0;0;0;0;0;0;0
2020-04-09 01:45:00;1;3;1;0;0;5;5;0;0;0;0;0;0;0
2020-04-09 02:00:00;0;0;0;0;0;3;5;1;0;1;0;0;0;0
2020-04-09 02:15:00;3;3;1;2;4;3;4;2;0;0;0;0;0;0
2020-04-09 02:30:00;4;2;0;0;0;1;2;2;0;0;0;0;0;0
2020-04-09 02:45:00;4;2;0;0;0;4;1;4;1;1;0;0;0;0
2020-04-09 03:00:00;2;0;0;0;1;2;4;4;1;0;0;0;0;0
2020-04-09 03:15:00;6;2;0;1;2;5;7;2;0;0;0;0;0;0
2020-04-09 03:30:00;5;2;0;1;0;7;8;1;0;0;0;0;0;0
2020-04-09 03:45:00;2;2;0;0;0;4;3;1;1;0;0;0;0;0
2020-04-09 04:00:00;4;3;1;1;1;8;9;2;0;0;0;0;0;0
2020-04-09 04:15:00;6;2;0;0;1;8;5;2;0;1;0;0;0;0
2020-04-09 04:30:00;7;5;0;1;1;8;8;4;0;0;0;0;0;0
2020-04-09 04:45:00;9;5;1;0;3;10;3;3;0;0;0;0;0;0
2020-04-09 05:00:00;15;6;1;3;5;19;23;8;2;0;0;0;0;0
2020-04-09 05:15:00;28;14;2;7;7;30;29;11;1;1;0;0;0;0
2020-04-09 05:30:00;31;33;1;8;9;36;21;11;1;2;0;0;0;0
2020-04-09 05:45:00;26;27;2;5;7;24;16;8;0;2;0;0;0;0
2020-04-09 06:00:00;33;32;5;13;13;26;31;14;1;5;0;0;0;0
2020-04-09 06:15:00;38;49;1;13;20;45;37;14;5;4;0;0;0;0
2020-04-09 06:30:00;49;55;10;10;26;51;41;11;3;2;7;0;0;0
2020-04-09 06:45:00;52;45;9;12;25;37;39;20;6;9;0;0;2;0
2020-04-09 07:00:00;42;61;9;17;21;49;40;18;7;4;0;0;0;0
2020-04-09 07:15:00;56;68;16;17;32;55;47;20;3;5;0;0;0;0
2020-04-09 07:30:00;73;78;15;27;30;53;46;14;7;1;1;0;0;0
2020-04-09 07:45:00;64;64;22;15;34;54;58;19;5;1;0;0;0;0
2020-04-09 08:00:00;66;81;17;25;43;66;58;27;6;4;0;0;0;0
2020-04-09 08:15:00;56;60;19;27;28;71;60;22;6;2;0;0;0;0
2020-04-09 08:30:00;55;69;26;18;24;72;60;18;8;6;0;0;0;0
2020-04-09 08:45:00;66;75;27;26;22;71;86;37;9;2;0;0;0;0
2020-04-09 09:00:00;57;61;26;27;27;67;76;26;7;3;0;0;1;0
2020-04-09 09:15:00;62;61;20;37;31;73;89;28;12;4;0;1;0;0
2020-04-09 09:30:00;61;69;14;27;39;73;87;26;13;8;0;0;0;0
2020-04-09 09:45:00;77;60;21;39;33;88;92;32;11;10;0;0;0;0
2020-04-09 10:00:00;70;64;24;36;39;78;70;30;14;7;0;0;0;0
2020-04-09 10:15:00;76;67;24;32;34;77;80;36;8;8;0;0;0;0
2020-04-09 10:30:00;70;53;25;36;40;102;115;38;12;11;0;0;0;0
2020-04-09 10:45:00;77;79;22;33;34;85;98;45;17;5;1;0;1;0
2020-04-09 11:00:00;68;78;24;33;30;83;97;33;13;5;0;0;2;0
2020-04-09 11:15:00;83;66;31;30;24;77;98;27;9;5;0;0;0;0
2020-04-09 11:30:00;75;68;33;34;42;82;107;38;18;9;0;0;0;0
2020-04-09 11:45:00;67;72;28;40;48;64;146;58;16;7;0;0;4;0
2020-04-09 12:00:00;70;76;34;30;25;82;97;35;18;11;0;0;0;0
