DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-12-23 00:00:00;3;1;1;0;0;1;1;0;7;0;0;0;0;0;0
2019-12-23 00:15:00;5;2;4;1;1;1;1;0;11;0;0;0;0;0;0
2019-12-23 00:30:00;6;0;1;4;4;6;4;0;9;0;0;0;0;0;0
2019-12-23 00:45:00;4;0;1;4;4;2;1;0;5;0;0;0;0;0;0
2019-12-23 01:00:00;1;5;5;2;2;1;0;0;7;0;0;0;0;0;0
2019-12-23 01:15:00;5;0;0;4;3;3;3;0;6;0;0;0;0;0;0
2019-12-23 01:30:00;6;2;5;3;3;4;4;0;7;0;0;0;0;0;0
2019-12-23 01:45:00;7;1;3;0;0;0;0;0;4;0;0;0;0;0;0
2019-12-23 02:00:00;3;0;1;2;1;1;1;1;2;0;0;0;0;0;0
2019-12-23 02:15:00;6;0;4;1;1;0;0;0;0;0;0;0;0;0;0
2019-12-23 02:30:00;1;2;3;2;2;2;1;0;4;0;0;0;0;0;0
2019-12-23 02:45:00;4;0;1;3;2;1;1;0;1;0;0;0;0;0;0
2019-12-23 03:00:00;5;0;1;0;0;1;1;0;2;0;0;0;0;0;0
2019-12-23 03:15:00;6;1;2;3;3;1;1;0;5;0;0;0;0;0;0
2019-12-23 03:30:00;2;2;2;0;0;0;0;0;3;0;0;0;0;0;0
2019-12-23 03:45:00;1;0;1;4;4;3;3;0;4;0;0;0;0;0;0
2019-12-23 04:00:00;6;4;6;1;1;0;0;0;1;0;0;0;0;0;0
2019-12-23 04:15:00;8;4;4;3;3;2;1;0;2;0;0;0;0;0;0
2019-12-23 04:30:00;4;0;4;4;4;3;1;0;2;0;0;0;0;0;0
2019-12-23 04:45:00;10;3;8;1;0;3;3;0;2;0;0;0;0;0;0
2019-12-23 05:00:00;10;1;5;0;0;0;0;0;8;0;0;0;0;0;0
2019-12-23 05:15:00;3;4;6;2;2;0;0;0;9;0;0;0;0;0;0
2019-12-23 05:30:00;12;7;11;3;2;1;1;0;24;0;0;0;0;0;0
2019-12-23 05:45:00;24;5;8;4;4;2;2;0;16;0;0;0;0;0;0
