DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-10-18 00:00:00;1;2;1;0;0;0;0;0
2019-10-18 00:15:00;0;1;0;0;0;0;0;0
2019-10-18 00:30:00;0;2;3;2;0;0;0;0
2019-10-18 00:45:00;0;0;0;0;0;0;0;0
2019-10-18 01:00:00;0;0;0;0;0;0;0;0
2019-10-18 01:15:00;0;1;1;1;0;0;0;0
2019-10-18 01:30:00;0;0;0;0;0;0;0;0
2019-10-18 01:45:00;0;2;0;0;0;0;0;0
2019-10-18 02:00:00;0;1;0;0;0;0;0;0
2019-10-18 02:15:00;0;0;0;0;0;0;0;0
2019-10-18 02:30:00;0;0;0;0;0;0;0;0
2019-10-18 02:45:00;0;0;1;0;0;0;0;0
2019-10-18 03:00:00;0;1;0;0;0;0;0;0
2019-10-18 03:15:00;0;0;1;0;0;0;0;0
2019-10-18 03:30:00;0;0;0;0;0;0;0;0
2019-10-18 03:45:00;0;0;0;0;1;0;0;0
2019-10-18 04:00:00;0;2;2;1;1;0;0;0
2019-10-18 04:15:00;0;10;6;3;2;0;0;0
2019-10-18 04:30:00;0;2;4;1;1;0;0;0
2019-10-18 04:45:00;1;8;5;4;1;0;0;0
2019-10-18 05:00:00;4;9;11;4;0;0;0;0
2019-10-18 05:15:00;0;19;28;10;1;0;0;0
2019-10-18 05:30:00;0;26;24;6;4;0;0;0
2019-10-18 05:45:00;1;11;31;3;5;0;0;0
2019-10-18 06:00:00;1;13;37;2;1;0;0;0
2019-10-18 06:15:00;2;25;51;2;4;0;0;0
2019-10-18 06:30:00;6;25;107;7;7;1;0;0
2019-10-18 06:45:00;7;41;128;5;12;0;1;3
2019-10-18 07:00:00;6;25;88;9;9;0;0;0
2019-10-18 07:15:00;7;32;90;12;11;1;0;0
2019-10-18 07:30:00;6;24;81;17;8;0;0;0
2019-10-18 07:45:00;6;23;85;16;10;0;2;0
2019-10-18 08:00:00;9;24;82;18;14;0;0;0
2019-10-18 08:15:00;5;32;86;8;13;0;2;0
2019-10-18 08:30:00;3;16;43;8;9;1;0;0
2019-10-18 08:45:00;7;34;36;8;6;0;1;0
2019-10-18 09:00:00;3;23;23;6;14;0;0;0
2019-10-18 09:15:00;3;31;16;4;11;3;2;0
2019-10-18 09:30:00;7;24;14;8;7;0;7;0
2019-10-18 09:45:00;6;36;19;7;9;0;1;0
2019-10-18 10:00:00;9;34;24;4;8;0;0;0
2019-10-18 10:15:00;1;24;11;3;12;1;0;0
2019-10-18 10:30:00;2;19;12;5;10;0;0;0
2019-10-18 10:45:00;1;28;23;9;13;0;1;1
2019-10-18 11:00:00;4;27;22;7;14;1;1;2
2019-10-18 11:15:00;1;25;22;7;11;0;1;0
2019-10-18 11:30:00;4;35;29;11;10;1;4;0
2019-10-18 11:45:00;5;26;24;2;12;0;3;0
2019-10-18 12:00:00;8;56;17;8;16;0;2;0
2019-10-18 12:15:00;1;46;29;8;11;0;2;0
2019-10-18 12:30:00;4;50;28;4;10;0;1;0
2019-10-18 12:45:00;6;52;48;8;13;0;2;0
2019-10-18 13:00:00;6;44;45;8;9;0;0;0
2019-10-18 13:15:00;6;53;30;8;11;0;0;0
2019-10-18 13:30:00;6;84;28;3;12;0;2;0
2019-10-18 13:45:00;6;83;32;12;12;0;1;0
2019-10-18 14:00:00;11;99;39;8;31;0;1;0
2019-10-18 14:15:00;8;98;33;8;54;0;2;0
2019-10-18 14:30:00;8;71;42;5;51;0;4;0
2019-10-18 14:45:00;4;48;25;1;16;0;0;0
2019-10-18 15:00:00;10;95;28;5;17;0;0;0
2019-10-18 15:15:00;5;162;37;4;18;0;3;0
2019-10-18 15:30:00;7;67;16;7;20;1;0;1
2019-10-18 15:45:00;1;63;22;4;12;0;3;0
2019-10-18 16:00:00;3;68;19;5;16;0;1;0
2019-10-18 16:15:00;7;51;17;5;14;0;0;0
2019-10-18 16:30:00;3;49;12;5;5;0;0;0
2019-10-18 16:45:00;0;35;14;4;19;0;0;0
2019-10-18 17:00:00;1;35;12;5;7;0;0;0
2019-10-18 17:15:00;2;31;12;5;11;0;0;0
2019-10-18 17:30:00;4;31;9;3;5;0;0;0
2019-10-18 17:45:00;1;24;19;3;8;0;0;0
2019-10-18 18:00:00;2;25;10;3;4;0;0;0
2019-10-18 18:15:00;0;24;13;2;7;0;0;0
2019-10-18 18:30:00;0;14;9;0;8;0;0;0
2019-10-18 18:45:00;1;21;11;1;1;0;0;0
2019-10-18 19:00:00;3;32;8;2;2;0;0;0
2019-10-18 19:15:00;1;9;6;0;0;0;0;0
2019-10-18 19:30:00;0;13;1;0;1;0;0;0
2019-10-18 19:45:00;0;8;5;0;1;0;0;0
2019-10-18 20:00:00;2;13;9;0;1;0;0;0
2019-10-18 20:15:00;0;7;3;0;0;0;0;0
2019-10-18 20:30:00;0;9;4;0;2;0;0;0
2019-10-18 20:45:00;1;12;3;0;1;0;0;0
2019-10-18 21:00:00;3;12;12;3;1;0;0;0
2019-10-18 21:15:00;0;23;6;3;2;0;0;0
2019-10-18 21:30:00;1;28;12;2;2;0;0;0
2019-10-18 21:45:00;3;22;11;4;8;0;0;0
2019-10-18 22:00:00;0;21;20;3;12;0;0;0
2019-10-18 22:15:00;0;4;4;1;1;0;0;0
2019-10-18 22:30:00;0;3;3;1;0;0;0;0
2019-10-18 22:45:00;0;7;7;0;0;0;0;0
2019-10-18 23:00:00;0;1;2;1;0;0;0;0
2019-10-18 23:15:00;1;5;2;0;0;0;0;0
2019-10-18 23:30:00;0;1;1;0;2;0;0;0
2019-10-18 23:45:00;0;4;3;1;1;0;0;0
