DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-03-21 00:00:00;4;0;1;0;0;0;0;0;0;0;0;0
2020-03-21 00:15:00;12;0;3;0;0;0;0;0;0;0;0;0
2020-03-21 00:30:00;2;0;7;0;0;0;0;0;0;0;0;0
2020-03-21 00:45:00;4;0;4;0;0;0;0;0;0;0;0;0
2020-03-21 01:00:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-03-21 01:15:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-03-21 01:30:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-03-21 01:45:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-03-21 02:00:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-03-21 02:15:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-03-21 02:30:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-21 02:45:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-03-21 03:00:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-03-21 03:15:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-03-21 03:30:00;1;0;4;0;0;0;0;0;0;0;0;0
2020-03-21 03:45:00;4;0;6;0;0;0;0;0;0;0;0;0
2020-03-21 04:00:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-03-21 04:15:00;4;0;6;0;0;0;0;0;0;0;0;0
2020-03-21 04:30:00;6;0;2;0;0;0;0;0;0;0;0;0
2020-03-21 04:45:00;2;0;12;0;0;0;0;0;0;0;0;0
2020-03-21 05:00:00;2;0;9;0;0;0;0;0;0;0;0;0
2020-03-21 05:15:00;5;0;18;0;0;0;0;0;0;0;0;0
2020-03-21 05:30:00;11;0;28;0;0;0;0;0;0;0;0;0
2020-03-21 05:45:00;28;0;17;0;0;0;0;0;0;0;0;0
2020-03-21 06:00:00;31;0;15;0;0;0;0;0;0;0;0;0
2020-03-21 06:15:00;20;0;18;0;0;0;0;0;0;0;0;0
2020-03-21 06:30:00;21;0;22;0;0;0;0;0;0;0;0;0
2020-03-21 06:45:00;33;0;20;0;0;0;0;0;0;0;0;0
2020-03-21 07:00:00;15;0;14;0;0;0;0;0;0;0;0;0
2020-03-21 07:15:00;19;0;29;0;0;0;0;0;0;0;0;0
2020-03-21 07:30:00;17;0;31;0;0;0;0;0;0;0;0;0
2020-03-21 07:45:00;28;0;44;0;0;0;0;0;0;0;0;0
2020-03-21 08:00:00;34;0;34;0;0;0;0;0;0;1;0;0
2020-03-21 08:15:00;27;0;34;0;2;1;0;0;0;1;0;0
2020-03-21 08:30:00;28;0;43;0;1;0;0;0;0;1;0;0
2020-03-21 08:45:00;32;0;44;0;0;1;0;0;0;1;0;0
2020-03-21 09:00:00;27;0;44;0;2;0;0;0;0;2;0;0
2020-03-21 09:15:00;41;0;47;0;3;0;0;0;0;1;0;0
2020-03-21 09:30:00;40;0;54;0;1;2;0;0;0;2;2;0
2020-03-21 09:45:00;45;0;44;0;0;0;0;0;0;0;0;0
2020-03-21 10:00:00;42;0;51;0;1;1;0;0;0;2;0;0
2020-03-21 10:15:00;42;0;53;0;0;0;0;0;0;0;0;0
2020-03-21 10:30:00;44;0;52;0;0;2;0;0;0;0;0;0
2020-03-21 10:45:00;57;0;54;0;1;0;0;0;0;2;0;0
2020-03-21 11:00:00;42;0;42;0;2;0;0;0;0;1;0;0
2020-03-21 11:15:00;40;0;56;0;0;0;0;0;0;1;0;0
2020-03-21 11:30:00;49;0;48;0;0;2;0;0;0;0;0;0
2020-03-21 11:45:00;52;0;51;0;0;0;0;0;0;0;0;0
2020-03-21 12:00:00;39;0;51;0;4;0;0;0;0;1;0;0
2020-03-21 12:15:00;35;0;45;0;1;1;0;0;0;2;0;0
2020-03-21 12:30:00;41;0;34;0;0;0;0;0;0;2;0;0
2020-03-21 12:45:00;39;0;47;0;0;1;0;0;0;1;0;0
2020-03-21 13:00:00;34;0;43;0;0;0;0;0;0;0;0;0
2020-03-21 13:15:00;34;0;45;0;0;1;0;0;0;0;0;0
2020-03-21 13:30:00;47;0;51;0;1;0;0;0;0;0;0;0
2020-03-21 13:45:00;47;0;44;0;0;0;0;0;0;1;0;0
2020-03-21 14:00:00;42;0;51;0;0;0;0;0;0;0;0;0
2020-03-21 14:15:00;34;0;33;0;1;0;0;0;0;0;0;0
2020-03-21 14:30:00;51;0;42;0;0;0;0;0;0;0;0;0
2020-03-21 14:45:00;37;0;32;0;2;1;0;0;0;0;0;0
2020-03-21 15:00:00;43;0;34;0;0;0;0;0;0;0;0;0
2020-03-21 15:15:00;33;0;28;0;0;0;0;0;0;0;1;0
2020-03-21 15:30:00;25;0;28;0;0;0;0;0;0;0;0;0
2020-03-21 15:45:00;38;0;37;0;0;0;0;0;0;0;0;0
2020-03-21 16:00:00;30;0;29;0;0;0;0;0;0;2;0;0
2020-03-21 16:15:00;45;0;42;0;0;1;0;0;0;0;1;0
2020-03-21 16:30:00;34;0;35;0;1;0;0;0;0;1;0;0
2020-03-21 16:45:00;32;0;35;0;1;0;0;0;0;3;0;0
2020-03-21 17:00:00;30;0;37;0;0;0;0;0;0;0;0;0
2020-03-21 17:15:00;26;0;34;0;0;1;0;0;0;1;0;0
2020-03-21 17:30:00;34;0;37;0;0;0;0;0;0;1;0;0
2020-03-21 17:45:00;33;0;36;0;0;0;0;0;0;1;0;0
2020-03-21 18:00:00;46;0;39;0;0;0;0;0;0;2;0;0
2020-03-21 18:15:00;29;0;39;0;0;0;0;0;0;0;0;0
2020-03-21 18:30:00;29;0;27;0;0;0;0;0;0;2;0;0
2020-03-21 18:45:00;29;0;27;0;0;0;0;0;0;0;1;0
2020-03-21 19:00:00;18;0;27;0;0;0;0;0;0;0;0;0
2020-03-21 19:15:00;22;0;24;0;0;0;0;0;0;0;1;0
2020-03-21 19:30:00;16;0;22;0;0;0;0;0;0;0;0;0
2020-03-21 19:45:00;25;0;18;0;0;0;0;0;0;0;0;0
2020-03-21 20:00:00;14;0;23;0;0;0;0;0;0;0;0;0
2020-03-21 20:15:00;24;0;14;0;0;0;0;0;0;0;0;0
2020-03-21 20:30:00;14;0;10;0;0;0;0;0;0;0;0;0
2020-03-21 20:45:00;12;0;16;0;0;0;0;0;0;0;0;0
2020-03-21 21:00:00;6;0;13;0;0;0;0;0;0;0;0;0
2020-03-21 21:15:00;8;0;10;0;0;0;0;0;0;0;0;0
2020-03-21 21:30:00;4;0;5;0;0;0;0;0;0;0;0;0
2020-03-21 21:45:00;7;0;5;0;0;0;0;0;0;0;0;0
2020-03-21 22:00:00;9;0;3;0;0;0;0;0;0;0;0;0
2020-03-21 22:15:00;9;0;6;0;0;0;0;0;0;0;0;0
2020-03-21 22:30:00;9;0;6;0;0;0;0;0;0;0;0;0
2020-03-21 22:45:00;5;0;2;0;0;0;0;0;0;0;0;0
2020-03-21 23:00:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-03-21 23:15:00;6;0;6;0;0;0;0;0;0;0;0;0
2020-03-21 23:30:00;0;0;3;0;0;0;0;0;0;0;0;0
2020-03-21 23:45:00;2;0;4;0;0;0;0;0;0;0;0;0
