DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-10-29 00:00:00;3;2;0;0;0;0;0;0;0;0;7
2020-10-29 00:15:00;4;0;0;0;0;1;0;0;0;0;8
2020-10-29 00:30:00;4;0;0;0;0;1;1;1;0;0;9
2020-10-29 00:45:00;5;2;0;0;0;0;0;0;0;0;3
2020-10-29 01:00:00;3;2;0;0;0;0;0;0;0;0;1
2020-10-29 01:15:00;6;4;0;0;0;0;0;0;0;0;2
2020-10-29 01:30:00;5;2;0;0;0;0;0;0;0;0;2
2020-10-29 01:45:00;4;1;0;0;0;0;0;0;0;0;2
2020-10-29 02:00:00;3;2;0;0;1;0;1;0;0;0;2
2020-10-29 02:15:00;5;1;0;0;0;0;0;0;0;0;4
2020-10-29 02:30:00;1;0;0;0;0;0;0;0;0;0;4
2020-10-29 02:45:00;2;0;1;1;0;0;0;0;0;0;5
2020-10-29 03:00:00;2;0;0;0;0;0;0;0;0;0;7
2020-10-29 03:15:00;6;2;0;0;0;0;0;0;0;0;4
2020-10-29 03:30:00;7;0;0;0;0;0;0;0;0;0;1
2020-10-29 03:45:00;3;2;0;0;0;0;0;0;0;0;4
2020-10-29 04:00:00;3;1;0;0;0;0;0;0;0;0;6
2020-10-29 04:15:00;4;2;1;1;0;0;0;0;0;0;9
2020-10-29 04:30:00;5;0;0;0;0;0;0;0;0;1;11
2020-10-29 04:45:00;11;5;8;8;1;1;1;0;0;3;25
2020-10-29 05:00:00;28;23;9;10;0;0;0;0;0;1;34
2020-10-29 05:15:00;55;45;29;31;2;1;2;0;1;27;92
2020-10-29 05:30:00;83;40;47;46;3;5;3;1;2;32;62
2020-10-29 05:45:00;115;42;66;68;17;7;17;7;27;76;71
2020-10-29 06:00:00;79;24;42;40;11;5;11;5;14;37;80
2020-10-29 06:15:00;61;16;28;29;7;2;7;4;5;22;46
2020-10-29 06:30:00;51;35;39;37;7;6;7;1;3;29;50
2020-10-29 06:45:00;52;17;26;26;9;4;9;3;5;21;39
2020-10-29 07:00:00;83;33;18;19;9;3;10;3;1;26;44
2020-10-29 07:15:00;68;29;22;21;7;3;7;3;7;14;35
2020-10-29 07:30:00;94;29;27;26;10;5;11;4;3;33;48
2020-10-29 07:45:00;61;30;21;21;5;2;9;2;11;20;50
2020-10-29 08:00:00;71;23;12;12;11;5;13;7;12;16;44
2020-10-29 08:15:00;53;12;10;10;6;3;7;2;4;13;39
2020-10-29 08:30:00;50;19;7;6;5;5;7;4;4;12;37
2020-10-29 08:45:00;59;14;5;5;10;2;11;2;4;9;39
2020-10-29 09:00:00;63;18;7;8;14;3;14;3;6;9;32
2020-10-29 09:15:00;71;17;4;4;6;0;7;0;5;6;35
2020-10-29 09:30:00;62;12;3;3;8;2;8;3;5;7;42
2020-10-29 09:45:00;54;12;2;2;11;3;11;3;6;12;30
2020-10-29 10:00:00;59;10;6;6;6;1;6;1;2;7;50
2020-10-29 10:15:00;58;14;7;7;7;2;8;2;6;4;44
2020-10-29 10:30:00;59;10;2;2;7;3;8;2;2;4;44
2020-10-29 10:45:00;51;10;6;6;6;3;6;3;4;4;44
2020-10-29 11:00:00;53;16;4;4;7;8;7;8;3;8;52
2020-10-29 11:15:00;50;24;2;2;6;12;8;10;5;8;67
2020-10-29 11:30:00;50;16;3;3;3;10;3;10;2;4;84
2020-10-29 11:45:00;26;48;5;6;9;15;10;13;9;10;44
2020-10-29 12:00:00;54;36;4;4;21;21;23;20;13;5;50
2020-10-29 12:15:00;46;7;3;4;12;4;12;4;10;4;61
2020-10-29 12:30:00;49;13;8;6;15;3;16;3;7;6;52
2020-10-29 12:45:00;43;12;4;4;9;1;10;0;7;7;57
2020-10-29 13:00:00;47;24;4;4;10;6;12;5;5;11;66
2020-10-29 13:15:00;69;43;9;8;12;7;12;7;13;8;94
2020-10-29 13:30:00;77;50;13;14;17;8;19;10;11;11;88
2020-10-29 13:45:00;112;46;18;19;28;18;35;16;51;17;96
2020-10-29 14:00:00;115;35;10;9;34;30;35;30;43;13;85
2020-10-29 14:15:00;137;57;7;7;36;35;36;38;48;5;107
2020-10-29 14:30:00;122;42;2;2;44;36;43;37;18;9;95
2020-10-29 14:45:00;67;21;3;3;33;18;36;18;35;11;63
2020-10-29 15:00:00;76;23;5;4;37;24;39;24;37;8;79
2020-10-29 15:15:00;101;23;6;7;35;23;35;22;34;6;70
2020-10-29 15:30:00;77;20;1;1;34;17;33;18;24;10;73
2020-10-29 15:45:00;64;22;4;4;32;11;33;10;29;6;53
2020-10-29 16:00:00;85;16;2;2;34;20;33;20;21;9;76
2020-10-29 16:15:00;74;20;4;4;28;13;30;12;23;6;73
2020-10-29 16:30:00;76;13;1;1;39;17;38;17;21;4;79
2020-10-29 16:45:00;70;19;4;4;23;6;24;7;18;6;73
2020-10-29 17:00:00;77;18;7;8;19;16;17;16;18;7;66
2020-10-29 17:15:00;53;16;3;2;22;17;23;16;21;4;69
2020-10-29 17:30:00;57;12;3;3;22;10;20;10;10;8;66
2020-10-29 17:45:00;63;21;2;2;23;18;24;18;12;4;42
2020-10-29 18:00:00;54;12;0;0;16;9;15;9;11;4;55
2020-10-29 18:15:00;48;13;2;3;20;12;23;12;7;1;45
2020-10-29 18:30:00;40;9;1;0;15;6;16;6;7;3;46
2020-10-29 18:45:00;42;11;0;0;9;2;9;2;7;1;49
