DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-06-04 00:00:00;8;4;0;2;3;2;5;2;4;6
2020-06-04 00:15:00;17;8;0;5;7;3;8;7;8;16
2020-06-04 00:30:00;2;2;0;8;10;0;10;6;2;3
2020-06-04 00:45:00;7;9;0;4;1;1;1;0;10;6
2020-06-04 01:00:00;4;3;0;2;5;3;5;4;3;3
2020-06-04 01:15:00;3;5;0;5;6;0;6;5;5;2
2020-06-04 01:30:00;5;3;1;4;5;1;4;5;5;3
2020-06-04 01:45:00;3;4;0;6;4;0;5;6;4;2
2020-06-04 02:00:00;1;0;0;1;2;1;3;1;0;1
2020-06-04 02:15:00;3;3;0;3;7;1;6;1;2;2
2020-06-04 02:30:00;2;0;1;0;1;1;2;0;0;1
2020-06-04 02:45:00;5;4;1;1;1;2;4;1;1;3
2020-06-04 03:00:00;3;4;0;4;4;1;4;1;6;3
2020-06-04 03:15:00;2;3;1;0;2;0;2;0;3;1
2020-06-04 03:30:00;2;3;0;0;0;0;0;0;3;1
2020-06-04 03:45:00;0;2;1;4;4;1;4;4;3;1
2020-06-04 04:00:00;2;3;2;2;0;0;0;2;3;2
2020-06-04 04:15:00;3;3;2;4;3;1;3;2;3;2
2020-06-04 04:30:00;6;3;1;6;8;0;7;5;3;5
2020-06-04 04:45:00;12;11;2;10;12;1;12;6;12;13
2020-06-04 05:00:00;20;8;3;18;26;9;28;17;8;19
2020-06-04 05:15:00;25;14;4;35;44;13;51;40;17;24
2020-06-04 05:30:00;34;21;1;35;47;17;55;41;18;26
2020-06-04 05:45:00;33;22;5;45;63;18;66;40;25;33
2020-06-04 06:00:00;23;14;2;19;21;6;24;22;19;18
2020-06-04 06:15:00;5;2;0;10;7;4;8;10;4;3
2020-06-04 06:30:00;54;40;4;82;103;22;104;89;43;43
2020-06-04 06:45:00;46;38;6;78;99;22;99;86;37;38
2020-06-04 07:00:00;54;34;9;73;86;22;90;81;36;51
2020-06-04 07:15:00;43;31;6;77;76;26;78;71;36;33
2020-06-04 07:30:00;52;35;10;69;73;25;77;68;40;51
2020-06-04 07:45:00;53;47;12;82;88;22;97;84;42;43
2020-06-04 08:00:00;37;54;8;72;62;27;65;73;40;32
2020-06-04 08:30:00;57;34;14;59;70;18;77;52;40;51
2020-06-04 08:45:00;58;41;17;57;72;19;79;55;43;51
2020-06-04 09:00:00;58;30;10;56;48;20;57;56;32;45
2020-06-04 09:15:00;51;42;20;59;71;22;82;49;42;45
2020-06-04 09:30:00;52;46;13;57;73;27;80;50;42;53
2020-06-04 09:45:00;57;42;12;51;71;24;82;52;47;56
2020-06-04 10:00:00;59;41;21;37;57;25;63;44;43;54
2020-06-04 10:15:00;47;59;10;69;71;26;77;67;43;43
2020-06-04 10:30:00;54;80;12;62;62;23;73;56;73;49
2020-06-04 10:45:00;56;49;16;53;64;20;69;42;46;51
2020-06-04 11:00:00;62;58;17;64;75;25;83;57;57;58
2020-06-04 11:15:00;65;65;19;59;56;28;72;57;66;59
2020-06-04 11:30:00;67;58;8;57;76;24;84;54;55;58
2020-06-04 11:45:00;66;58;22;59;76;18;83;59;59;63
2020-06-04 12:00:00;78;57;21;58;62;26;72;61;61;62
2020-06-04 12:15:00;68;53;25;63;74;14;81;60;61;65
2020-06-04 12:30:00;63;58;17;59;71;14;71;55;62;52
2020-06-04 12:45:00;68;58;21;55;74;26;82;70;53;59
2020-06-04 13:00:00;74;56;17;55;60;22;65;50;61;63
2020-06-04 13:15:00;81;48;15;65;90;17;90;53;53;67
2020-06-04 13:30:00;79;53;17;70;93;24;95;71;59;78
2020-06-04 13:45:00;76;45;14;69;83;25;89;70;53;73
2020-06-04 14:00:00;88;55;12;65;86;20;93;61;53;76
2020-06-04 14:15:00;86;90;24;49;76;22;85;48;91;79
2020-06-04 14:30:00;90;78;22;71;72;19;75;73;86;83
2020-06-04 14:45:00;83;86;20;64;93;25;97;58;93;85
2020-06-04 15:00:00;104;84;25;61;86;27;86;60;89;96
2020-06-04 15:15:00;101;101;22;63;77;30;87;59;99;93
2020-06-04 15:30:00;98;85;14;57;89;19;85;53;85;78
2020-06-04 15:45:00;97;83;19;70;85;20;88;72;92;93
2020-06-04 16:00:00;108;108;29;76;99;18;100;65;118;95
2020-06-04 16:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 16:30:00;117;111;31;85;111;23;104;76;120;111
2020-06-04 16:45:00;103;102;17;79;92;32;107;63;105;98
2020-06-04 17:00:00;105;113;32;70;94;36;100;67;120;95
2020-06-04 17:15:00;95;100;29;67;93;25;95;64;106;91
2020-06-04 17:30:00;82;77;32;60;78;25;89;58;86;72
2020-06-04 17:45:00;81;69;20;56;77;19;80;59;73;64
2020-06-04 18:00:00;85;76;14;69;82;22;89;61;73;77
2020-06-04 18:15:00;73;83;19;48;77;26;87;49;83;76
2020-06-04 18:30:00;55;42;13;42;52;16;53;40;47;50
2020-06-04 18:45:00;62;48;17;44;61;18;67;41;60;52
2020-06-04 19:00:00;60;39;15;39;55;17;62;37;46;46
2020-06-04 19:15:00;61;46;13;43;62;18;60;44;45;56
