DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-07-20 00:00:00;7;6;4;1;14;3;4;16;8;24;16;8;24;0
2020-07-20 00:15:00;10;6;1;1;16;7;6;20;10;30;20;10;30;0
2020-07-20 00:30:00;5;0;0;0;11;2;6;20;10;30;20;10;30;0
2020-07-20 00:45:00;5;4;1;0;12;5;4;20;10;30;20;10;30;0
2020-07-20 01:00:00;11;1;3;2;5;6;2;24;12;35;24;12;35;0
2020-07-20 01:15:00;5;1;3;0;5;5;2;26;13;39;26;13;39;0
2020-07-20 01:30:00;3;1;1;1;9;1;1;26;13;39;26;13;39;0
2020-07-20 01:45:00;5;5;5;0;9;3;2;26;13;39;26;13;39;0
2020-07-20 02:00:00;4;2;3;0;5;4;1;26;13;39;26;13;39;0
2020-07-20 02:15:00;2;2;1;1;3;2;3;26;13;39;26;13;39;0
2020-07-20 02:30:00;1;2;0;0;5;1;1;24;12;36;24;12;36;0
2020-07-20 02:45:00;1;4;2;0;6;1;0;24;12;36;24;12;36;0
2020-07-20 03:00:00;3;1;1;0;5;3;0;26;13;39;26;13;39;0
2020-07-20 03:15:00;0;3;1;0;5;1;1;26;13;39;26;13;39;0
2020-07-20 03:30:00;3;0;1;2;9;1;3;26;13;39;26;13;39;0
2020-07-20 03:45:00;4;1;0;0;7;2;3;26;13;39;26;13;39;0
2020-07-20 04:00:00;2;3;1;0;17;0;0;26;13;39;26;13;39;0
2020-07-20 04:15:00;3;3;4;2;23;2;0;24;12;36;24;12;36;0
2020-07-20 04:30:00;8;7;3;4;17;7;6;26;13;39;26;13;39;0
2020-07-20 04:45:00;9;9;5;10;23;7;3;24;12;36;24;12;36;0
2020-07-20 05:00:00;31;32;24;17;37;8;5;20;10;30;20;10;30;0
2020-07-20 05:15:00;42;37;50;34;44;16;5;20;10;31;20;10;31;0
2020-07-20 05:30:00;39;59;52;47;64;26;7;20;10;30;20;10;30;0
2020-07-20 05:45:00;46;41;47;37;59;24;6;20;10;30;20;10;30;0
2020-07-20 06:00:00;31;54;38;30;56;25;20;20;10;29;20;10;29;0
2020-07-20 06:15:00;61;60;60;54;69;43;20;20;10;30;20;10;30;0
2020-07-20 06:30:00;73;76;64;59;87;49;25;20;10;30;20;10;30;0
2020-07-20 06:45:00;87;73;79;66;91;48;25;20;10;31;20;10;31;0
2020-07-20 07:00:00;90;85;87;84;88;47;27;20;10;29;20;10;29;0
2020-07-20 07:15:00;118;93;95;87;108;65;29;20;10;31;20;10;31;0
2020-07-20 07:30:00;108;100;77;77;94;39;54;18;9;27;18;9;27;0
2020-07-20 07:45:00;111;90;69;77;116;64;52;20;10;30;20;10;30;0
2020-07-20 08:00:00;105;93;59;52;107;60;59;20;10;30;20;10;30;0
2020-07-20 08:15:00;85;64;55;55;114;48;52;20;10;30;20;10;30;0
2020-07-20 08:30:00;88;76;54;47;104;56;55;20;10;29;20;10;29;0
2020-07-20 08:45:00;94;82;52;48;116;52;51;21;11;31;21;11;31;0
2020-07-20 09:00:00;89;75;44;43;107;62;53;20;10;29;20;10;29;0
2020-07-20 09:15:00;85;71;54;35;100;44;46;20;10;30;20;10;30;0
2020-07-20 09:30:00;92;79;50;43;118;56;54;20;10;30;20;10;30;0
2020-07-20 09:45:00;94;59;38;35;111;59;66;20;10;30;20;10;30;0
2020-07-20 10:00:00;102;69;46;27;114;55;70;20;10;30;20;10;30;0
2020-07-20 10:15:00;108;54;42;35;110;63;66;20;10;30;20;10;30;0
2020-07-20 10:30:00;85;71;49;34;124;73;86;20;10;30;20;10;30;0
2020-07-20 10:45:00;87;68;53;37;135;64;91;20;10;30;20;10;30;0
2020-07-20 11:00:00;98;65;47;34;127;52;73;20;10;30;20;10;30;0
2020-07-20 11:15:00;105;62;41;37;126;63;86;20;10;30;20;10;30;0
2020-07-20 11:30:00;101;58;37;28;124;62;78;18;9;28;18;9;28;0
2020-07-20 11:45:00;96;60;42;36;142;77;108;20;10;29;20;10;29;0
2020-07-20 12:00:00;112;74;38;35;130;50;95;20;10;31;20;10;31;0
2020-07-20 12:15:00;104;58;46;37;136;49;97;20;10;29;20;10;29;0
2020-07-20 12:30:00;101;49;41;35;126;64;84;20;10;30;20;10;30;0
2020-07-20 12:45:00;100;56;53;37;125;61;95;20;10;30;20;10;30;0
2020-07-20 13:00:00;121;56;39;34;133;55;106;20;10;30;20;10;30;0
2020-07-20 13:15:00;111;76;48;56;132;68;107;20;10;31;20;10;31;0
2020-07-20 13:30:00;109;59;48;45;119;60;84;20;10;29;20;10;29;0
2020-07-20 13:45:00;122;65;50;50;126;60;94;21;11;30;21;11;30;0
2020-07-20 14:00:00;114;58;49;33;133;58;110;20;10;30;20;10;30;0
2020-07-20 14:15:00;121;64;46;42;140;62;123;21;11;30;21;11;30;0
2020-07-20 14:30:00;139;60;44;41;145;73;142;20;10;30;20;10;30;0
2020-07-20 14:45:00;130;56;36;39;141;66;115;20;10;30;20;10;30;0
2020-07-20 15:00:00;110;71;36;31;151;63;133;20;10;30;20;10;30;0
2020-07-20 15:15:00;111;63;46;42;152;74;130;20;10;30;20;10;30;0
2020-07-20 15:30:00;112;50;41;34;130;68;104;18;9;27;18;9;27;0
2020-07-20 15:45:00;119;51;37;29;144;80;131;20;10;30;20;10;30;0
2020-07-20 16:00:00;91;58;42;39;142;58;159;20;10;30;20;10;30;0
2020-07-20 16:15:00;99;44;34;22;144;66;166;20;10;30;20;10;30;0
2020-07-20 16:30:00;116;57;40;34;138;69;131;20;10;30;20;10;30;0
2020-07-20 16:45:00;135;56;45;40;146;64;130;20;10;30;20;10;30;0
2020-07-20 17:00:00;137;73;43;34;144;55;135;20;10;30;20;10;30;0
2020-07-20 17:15:00;140;60;36;34;151;69;146;20;10;30;20;10;30;0
2020-07-20 17:30:00;123;79;40;25;138;61;155;20;10;30;20;10;30;0
2020-07-20 17:45:00;135;64;45;39;119;51;115;20;10;30;20;10;30;0
2020-07-20 18:00:00;144;58;37;36;131;57;143;20;10;30;20;10;30;0
2020-07-20 18:15:00;115;46;50;44;139;62;127;20;10;30;20;10;30;0
2020-07-20 18:30:00;99;52;33;24;109;39;88;20;10;30;20;10;30;0
2020-07-20 18:45:00;87;52;32;24;126;41;77;20;10;30;20;10;30;0
2020-07-20 19:00:00;95;58;27;19;110;46;104;20;10;30;20;10;30;0
2020-07-20 19:15:00;85;43;37;28;114;45;74;20;10;30;20;10;30;0
2020-07-20 19:30:00;73;46;35;28;107;44;81;20;10;30;20;10;30;0
2020-07-20 19:45:00;67;40;29;20;86;50;68;20;10;30;20;10;30;0
2020-07-20 20:00:00;61;42;33;18;107;32;64;20;10;30;20;10;30;0
2020-07-20 20:15:00;80;25;24;10;99;35;71;20;10;30;20;10;30;0
2020-07-20 20:30:00;48;31;25;13;79;28;44;20;10;30;20;10;30;0
2020-07-20 20:45:00;59;22;30;21;64;29;36;20;10;30;20;10;30;0
2020-07-20 21:00:00;54;43;37;29;68;23;46;20;10;30;20;10;30;0
2020-07-20 21:15:00;54;28;37;29;64;21;44;20;10;30;20;10;30;0
2020-07-20 21:30:00;42;16;14;7;58;17;32;18;9;27;18;9;27;0
2020-07-20 21:45:00;48;20;18;10;76;27;57;20;10;30;20;10;30;0
2020-07-20 22:00:00;52;13;15;7;81;15;86;20;10;30;20;10;30;0
2020-07-20 22:15:00;42;9;11;4;91;35;56;20;10;30;20;10;30;0
