DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-07-20 00:00:00;1;2;0;4;1;3;0;1;0;0;0
2020-07-20 00:15:00;2;4;0;10;0;2;1;3;0;0;0
2020-07-20 00:30:00;1;0;0;2;0;2;0;1;0;0;0
2020-07-20 00:45:00;0;0;0;3;1;2;0;0;0;0;0
2020-07-20 01:00:00;1;0;0;2;0;0;1;0;0;0;0
2020-07-20 01:15:00;2;3;0;7;1;5;1;3;0;0;0
2020-07-20 01:30:00;0;1;0;1;0;0;0;0;0;0;0
2020-07-20 01:45:00;1;3;0;1;0;1;1;0;0;0;0
2020-07-20 02:00:00;0;0;0;1;0;0;0;0;0;0;0
2020-07-20 02:15:00;1;1;0;1;0;0;0;1;0;0;0
2020-07-20 02:30:00;1;1;0;0;0;0;0;0;0;0;0
2020-07-20 02:45:00;2;0;0;2;0;2;0;0;0;0;0
2020-07-20 03:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-07-20 03:15:00;1;1;0;0;0;0;0;0;0;0;0
2020-07-20 03:30:00;1;0;0;0;0;0;1;2;0;0;0
2020-07-20 03:45:00;1;2;0;2;0;1;0;0;0;0;0
2020-07-20 04:00:00;0;0;0;3;1;3;0;0;0;0;0
2020-07-20 04:15:00;1;1;0;1;1;0;1;1;0;0;0
2020-07-20 04:30:00;0;1;0;2;0;1;0;1;0;0;0
2020-07-20 04:45:00;1;1;0;2;0;1;0;0;0;0;0
2020-07-20 05:00:00;4;3;0;3;0;2;2;3;0;0;0
2020-07-20 05:15:00;8;7;0;5;2;3;5;4;0;0;0
2020-07-20 05:30:00;6;8;0;15;3;6;3;5;0;0;0
2020-07-20 05:45:00;16;26;0;13;2;9;4;3;0;0;0
2020-07-20 06:00:00;17;14;0;29;5;19;0;8;0;0;0
2020-07-20 06:15:00;30;33;0;28;7;15;4;11;0;0;0
2020-07-20 06:30:00;38;30;0;31;10;29;4;16;0;0;0
2020-07-20 06:45:00;37;37;0;27;10;22;5;16;0;2;0
2020-07-20 07:00:00;47;57;0;32;9;20;3;25;1;0;1
2020-07-20 07:15:00;65;98;0;47;11;28;11;29;3;0;0
2020-07-20 07:30:00;83;93;0;58;21;46;11;35;4;1;0
2020-07-20 07:45:00;57;73;0;46;11;38;6;21;4;0;0
2020-07-20 08:00:00;82;48;0;58;17;48;8;30;0;7;0
2020-07-20 08:15:00;58;66;0;55;9;42;8;21;11;0;0
2020-07-20 08:30:00;50;56;0;62;11;48;11;19;7;6;0
2020-07-20 08:45:00;52;57;0;58;14;42;11;18;4;0;0
2020-07-20 09:00:00;35;38;0;56;12;40;6;15;0;13;0
2020-07-20 09:15:00;39;37;0;58;12;40;9;11;0;2;0
2020-07-20 09:30:00;57;47;0;55;12;43;9;10;13;0;0
2020-07-20 09:45:00;38;32;0;61;11;47;12;17;0;0;0
2020-07-20 10:00:00;35;32;0;59;8;42;7;12;0;1;0
2020-07-20 10:15:00;31;50;0;74;6;48;10;15;1;0;1
2020-07-20 10:30:00;45;35;0;56;15;43;15;21;0;0;0
2020-07-20 10:45:00;41;52;0;63;7;41;13;11;5;1;0
2020-07-20 11:00:00;48;39;0;61;7;39;8;12;0;0;0
2020-07-20 11:15:00;52;48;0;54;6;36;13;21;7;4;0
2020-07-20 11:30:00;33;28;0;72;11;53;7;14;0;14;0
2020-07-20 11:45:00;33;48;0;66;14;41;6;16;0;15;0
2020-07-20 12:00:00;38;47;0;76;13;51;5;15;2;6;0
2020-07-20 12:15:00;36;52;0;85;12;75;14;16;26;1;0
2020-07-20 12:30:00;27;28;0;79;19;60;5;16;0;5;0
2020-07-20 12:45:00;37;46;0;79;18;57;13;30;14;2;0
2020-07-20 13:00:00;33;46;0;77;15;52;12;17;0;8;1
2020-07-20 13:15:00;36;39;0;77;23;61;4;16;7;20;3
2020-07-20 13:30:00;38;39;0;67;11;46;1;16;3;0;0
2020-07-20 13:45:00;45;40;0;63;12;47;15;11;4;3;0
2020-07-20 14:00:00;39;30;0;64;8;59;13;25;1;0;0
2020-07-20 14:15:00;26;31;0;81;12;47;7;12;0;5;1
2020-07-20 14:30:00;45;47;0;79;22;72;8;15;0;1;8
2020-07-20 14:45:00;41;42;0;72;11;49;11;8;0;1;0
2020-07-20 15:00:00;30;38;0;83;13;61;13;18;1;0;0
2020-07-20 15:15:00;30;40;0;69;11;51;7;18;4;0;0
2020-07-20 15:30:00;40;37;0;84;17;66;11;27;2;2;0
2020-07-20 15:45:00;50;41;0;107;16;82;8;21;0;4;0
2020-07-20 16:00:00;37;31;0;106;23;79;19;20;0;9;1
2020-07-20 16:15:00;45;48;0;125;10;99;20;33;1;22;0
2020-07-20 16:30:00;32;47;0;100;22;78;19;24;0;7;0
2020-07-20 16:45:00;35;49;0;85;10;64;18;27;0;0;0
2020-07-20 17:00:00;43;52;0;82;18;66;13;30;3;0;0
2020-07-20 17:15:00;35;51;0;107;20;73;18;21;1;14;0
2020-07-20 17:30:00;43;35;0;93;18;62;13;21;0;0;0
2020-07-20 17:45:00;24;41;0;73;9;80;11;18;0;1;0
2020-07-20 18:00:00;31;27;0;73;13;63;12;18;0;6;0
