DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-07-27 00:00:00;3;4;0;4;1;3;0;1;0;0;0
2020-07-27 00:15:00;1;2;0;12;1;4;0;0;0;0;0
2020-07-27 00:30:00;2;1;0;3;0;3;0;1;0;0;0
2020-07-27 00:45:00;1;2;0;1;0;1;0;0;0;0;0
2020-07-27 01:00:00;0;3;0;1;0;0;0;1;0;0;0
2020-07-27 01:15:00;1;3;0;3;0;3;1;0;0;0;0
2020-07-27 01:30:00;1;2;0;1;1;1;1;1;0;0;0
2020-07-27 01:45:00;0;0;0;1;0;1;0;1;0;0;0
2020-07-27 02:00:00;0;1;0;2;0;1;0;0;0;0;0
2020-07-27 02:15:00;0;2;0;2;0;1;0;0;0;0;0
2020-07-27 02:30:00;1;1;0;0;0;0;0;0;0;0;0
2020-07-27 02:45:00;0;1;0;1;0;1;0;0;0;0;0
2020-07-27 03:00:00;3;1;0;0;0;0;0;0;0;0;0
2020-07-27 03:15:00;0;1;0;2;0;2;0;0;0;0;0
2020-07-27 03:30:00;1;0;0;1;0;0;0;0;0;0;0
2020-07-27 03:45:00;1;2;0;3;1;2;0;0;0;0;0
2020-07-27 04:00:00;0;0;0;5;0;5;0;0;0;0;0
2020-07-27 04:15:00;0;1;0;1;0;1;0;0;0;0;0
2020-07-27 04:30:00;0;1;0;1;0;0;0;1;0;0;0
2020-07-27 04:45:00;3;3;0;4;2;3;1;0;0;0;0
2020-07-27 05:00:00;4;3;0;2;0;0;1;3;0;0;0
2020-07-27 05:15:00;6;8;0;5;1;3;4;8;0;0;0
2020-07-27 05:30:00;5;7;0;8;1;2;0;7;0;0;0
2020-07-27 05:45:00;19;21;0;21;6;14;2;8;0;0;0
2020-07-27 06:00:00;14;21;0;26;6;14;0;8;0;0;0
2020-07-27 06:15:00;32;20;0;24;11;19;3;19;0;0;0
2020-07-27 06:30:00;29;35;0;28;10;23;5;20;0;0;0
2020-07-27 06:45:00;39;40;0;27;9;21;3;19;0;0;0
2020-07-27 07:00:00;41;47;0;28;9;16;7;17;7;0;0
2020-07-27 07:15:00;67;66;0;42;9;32;4;26;4;0;0
2020-07-27 07:30:00;64;64;0;44;15;35;2;27;0;1;0
2020-07-27 07:45:00;62;64;0;44;7;32;8;19;1;1;0
2020-07-27 08:00:00;57;51;0;54;8;38;7;15;0;1;0
2020-07-27 08:15:00;49;50;0;47;5;30;6;16;0;0;0
2020-07-27 08:30:00;52;43;0;45;10;30;3;13;0;2;0
2020-07-27 08:45:00;32;40;0;49;11;35;8;13;0;0;0
2020-07-27 09:00:00;48;41;0;43;4;42;5;10;0;0;0
2020-07-27 09:15:00;37;40;0;50;4;35;6;11;0;11;0
2020-07-27 09:30:00;41;47;0;51;13;39;10;11;0;1;0
2020-07-27 09:45:00;47;52;0;57;10;33;2;10;0;2;0
2020-07-27 10:00:00;46;49;0;78;6;49;9;18;0;0;0
2020-07-27 10:15:00;38;45;0;67;14;53;11;13;0;2;0
2020-07-27 10:30:00;36;47;0;82;12;66;10;8;0;0;0
2020-07-27 10:45:00;40;47;0;72;16;57;15;11;0;0;0
2020-07-27 11:00:00;39;30;0;100;26;74;3;11;0;0;2
2020-07-27 11:15:00;34;34;0;79;15;65;10;12;0;0;0
2020-07-27 11:30:00;36;43;0;95;16;64;10;19;3;0;0
2020-07-27 11:45:00;44;38;0;77;8;55;7;12;2;0;0
2020-07-27 12:00:00;36;36;0;74;9;56;5;8;9;0;0
2020-07-27 12:15:00;45;35;0;68;12;49;15;15;0;7;0
2020-07-27 12:30:00;25;31;0;58;6;46;4;12;0;0;0
2020-07-27 12:45:00;45;37;0;62;10;43;7;19;0;0;4
2020-07-27 13:00:00;47;35;0;68;13;50;7;19;5;0;0
2020-07-27 13:15:00;36;26;0;47;9;33;8;12;14;0;0
2020-07-27 13:30:00;45;33;0;49;13;40;10;22;6;0;0
2020-07-27 13:45:00;37;35;0;53;11;39;5;17;0;43;0
2020-07-27 14:00:00;44;36;0;65;11;55;9;11;23;2;0
2020-07-27 14:15:00;39;44;0;69;15;60;6;15;0;0;0
2020-07-27 14:30:00;28;38;0;75;19;66;7;15;0;2;0
2020-07-27 14:45:00;42;43;0;73;13;58;10;14;0;0;0
2020-07-27 15:00:00;39;30;0;69;12;48;11;15;48;0;0
2020-07-27 15:15:00;35;38;0;66;10;57;7;20;1;0;0
2020-07-27 15:30:00;34;39;0;84;15;67;9;26;0;2;0
2020-07-27 15:45:00;44;48;0;63;3;60;9;11;0;0;0
2020-07-27 16:00:00;34;40;0;94;19;71;10;22;0;0;15
2020-07-27 16:15:00;42;41;0;138;15;97;17;31;0;0;0
2020-07-27 16:30:00;26;37;0;102;16;78;18;21;0;6;0
2020-07-27 16:45:00;27;37;0;71;10;55;21;26;0;0;0
2020-07-27 17:00:00;38;44;0;86;11;72;14;23;8;2;3
2020-07-27 17:15:00;37;49;0;76;12;58;16;21;0;6;0
