DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-09-06 00:00:00;12;6;7;0;0;5;9;0;0
2019-09-06 00:15:00;16;12;6;1;2;7;9;3;2
2019-09-06 00:30:00;8;6;5;2;0;7;6;0;0
2019-09-06 00:45:00;8;8;10;5;1;6;9;0;0
2019-09-06 01:00:00;12;9;7;2;1;6;5;0;0
2019-09-06 01:15:00;14;7;6;3;2;7;4;1;1
2019-09-06 01:30:00;6;4;6;0;0;11;6;0;1
2019-09-06 01:45:00;8;7;3;1;0;8;4;0;0
2019-09-06 02:00:00;5;4;2;0;1;4;3;0;0
2019-09-06 02:15:00;3;4;4;2;0;8;12;0;0
2019-09-06 02:30:00;8;3;4;2;0;4;6;0;0
2019-09-06 02:45:00;8;5;6;3;0;7;6;0;1
2019-09-06 03:00:00;9;5;8;1;0;6;6;0;0
2019-09-06 03:15:00;3;5;3;2;1;7;3;0;0
2019-09-06 03:30:00;11;8;3;1;0;5;2;0;0
2019-09-06 03:45:00;5;2;1;0;0;4;6;0;0
2019-09-06 04:00:00;9;6;4;2;1;7;9;1;3
2019-09-06 04:15:00;15;3;3;0;0;8;9;0;0
2019-09-06 04:30:00;7;4;1;1;0;17;7;1;0
2019-09-06 04:45:00;18;4;13;5;0;17;16;1;1
2019-09-06 05:00:00;37;15;13;2;0;20;23;2;1
2019-09-06 05:15:00;42;21;18;3;0;22;28;0;2
2019-09-06 05:30:00;60;34;35;9;6;31;51;8;10
2019-09-06 05:45:00;62;19;40;4;0;39;70;3;7
2019-09-06 06:00:00;80;28;30;6;2;41;62;3;5
2019-09-06 06:15:00;53;35;52;10;0;58;79;3;6
2019-09-06 06:30:00;69;48;73;9;7;49;102;6;16
2019-09-06 06:45:00;88;41;58;6;2;61;143;35;19
2019-09-06 07:00:00;108;82;76;6;8;65;98;7;19
2019-09-06 07:15:00;97;73;70;6;6;80;106;101;17
2019-09-06 07:30:00;106;101;78;10;9;68;103;8;16
2019-09-06 07:45:00;101;74;97;17;8;77;133;7;19
2019-09-06 08:00:00;107;71;90;13;8;90;112;22;29
2019-09-06 08:15:00;103;69;87;16;10;77;89;13;14
2019-09-06 08:30:00;91;67;81;20;12;80;114;8;13
2019-09-06 08:45:00;116;86;75;14;7;99;109;12;17
2019-09-06 09:00:00;123;91;116;27;6;92;103;15;19
2019-09-06 09:15:00;108;68;86;18;10;86;70;9;18
2019-09-06 09:30:00;116;101;88;22;11;87;72;13;18
2019-09-06 09:45:00;127;94;81;23;11;109;96;15;16
2019-09-06 10:00:00;133;105;81;15;6;79;82;8;10
2019-09-06 10:15:00;135;87;88;14;7;80;86;11;17
2019-09-06 10:30:00;170;113;101;17;9;114;95;13;29
2019-09-06 10:45:00;154;136;103;26;11;102;86;10;14
2019-09-06 11:00:00;117;133;95;21;8;103;77;14;18
2019-09-06 11:15:00;152;156;120;26;8;94;126;17;24
2019-09-06 11:30:00;134;149;99;33;15;121;120;15;26
2019-09-06 11:45:00;140;160;117;34;12;86;100;17;22
2019-09-06 12:00:00;133;149;104;30;11;117;101;19;16
2019-09-06 12:15:00;121;171;126;37;11;113;95;17;27
2019-09-06 12:30:00;133;144;108;26;15;117;84;15;20
2019-09-06 12:45:00;163;127;141;31;7;125;125;10;19
2019-09-06 13:00:00;162;142;102;21;12;124;127;12;18
2019-09-06 13:15:00;147;147;102;18;11;106;100;14;24
2019-09-06 13:30:00;150;123;114;28;8;121;96;19;20
2019-09-06 13:45:00;137;114;96;18;13;106;121;18;19
2019-09-06 14:00:00;154;114;82;14;7;125;110;13;19
2019-09-06 14:15:00;133;192;118;29;16;115;126;11;17
2019-09-06 14:30:00;86;184;105;52;12;142;110;11;21
2019-09-06 14:45:00;75;205;94;50;17;116;128;9;11
2019-09-06 15:00:00;119;169;133;35;12;117;116;18;21
2019-09-06 15:15:00;119;182;111;31;11;133;107;19;28
2019-09-06 15:30:00;96;194;107;41;13;131;112;12;17
2019-09-06 15:45:00;134;169;122;42;14;111;97;18;20
2019-09-06 16:00:00;128;167;160;35;9;117;113;12;21
2019-09-06 16:15:00;119;181;117;33;12;124;109;31;21
2019-09-06 16:30:00;117;179;105;47;12;117;108;13;31
2019-09-06 16:45:00;141;137;104;29;11;126;102;14;25
2019-09-06 17:00:00;162;131;83;19;13;104;98;18;21
2019-09-06 17:15:00;148;127;90;20;11;95;85;17;46
2019-09-06 17:30:00;150;126;97;26;9;104;97;7;24
2019-09-06 17:45:00;145;112;66;18;10;79;82;11;23
2019-09-06 18:00:00;135;119;83;18;11;96;79;21;23
2019-09-06 18:15:00;130;100;72;18;9;110;65;17;21
2019-09-06 18:30:00;125;94;79;20;7;81;69;13;18
2019-09-06 18:45:00;125;84;74;14;9;72;77;9;13
2019-09-06 19:00:00;107;83;42;10;6;71;33;9;16
2019-09-06 19:15:00;109;68;57;10;12;77;65;12;29
