DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-09-11 00:00:00;3;0;0;1;1;1;1;0;6;0;0;0;0;0;0
2020-09-11 00:15:00;3;2;2;1;1;0;0;0;3;0;0;0;0;0;0
2020-09-11 00:30:00;3;2;3;1;1;2;2;0;12;0;0;0;0;0;0
2020-09-11 00:45:00;10;2;3;3;3;2;2;0;5;0;0;0;0;0;0
2020-09-11 01:00:00;1;0;1;2;2;0;1;0;5;0;0;0;0;0;0
2020-09-11 01:15:00;3;1;2;2;2;1;1;1;3;0;0;0;0;0;0
2020-09-11 01:30:00;4;1;4;4;4;2;2;0;7;0;0;0;0;0;0
2020-09-11 01:45:00;4;1;2;1;1;1;1;0;3;0;0;0;0;0;0
2020-09-11 02:00:00;7;0;5;2;2;1;1;0;1;0;0;0;0;0;0
2020-09-11 02:15:00;4;0;1;3;3;2;0;0;3;0;0;0;0;0;0
2020-09-11 02:30:00;3;1;3;2;2;1;1;0;1;0;0;0;0;0;0
2020-09-11 02:45:00;7;1;5;3;3;1;0;0;1;0;0;0;0;0;0
2020-09-11 03:00:00;3;0;2;4;3;1;1;0;3;0;0;0;0;0;0
2020-09-11 03:15:00;3;3;4;3;3;1;1;1;3;0;0;0;0;0;0
2020-09-11 03:30:00;3;1;3;1;1;0;0;0;6;0;0;0;0;0;0
2020-09-11 03:45:00;3;1;3;5;5;2;2;0;2;0;0;0;0;0;0
2020-09-11 04:00:00;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2020-09-11 04:15:00;4;2;3;6;6;2;1;0;4;0;0;0;0;0;0
2020-09-11 04:30:00;10;3;8;4;4;2;1;2;6;0;0;0;0;0;0
2020-09-11 04:45:00;10;11;15;0;0;2;2;2;7;0;0;0;0;0;0
2020-09-11 05:00:00;19;42;40;4;4;2;2;3;11;0;0;0;0;0;0
2020-09-11 05:15:00;14;134;124;7;7;3;3;12;20;0;0;0;0;0;0
2020-09-11 05:30:00;30;92;91;14;13;3;3;8;56;0;0;0;1;0;0
2020-09-11 05:45:00;53;49;48;70;78;22;20;1;58;0;0;0;1;0;0
2020-09-11 06:00:00;40;35;36;76;88;28;31;2;38;0;0;0;1;0;0
2020-09-11 06:15:00;41;60;54;34;35;11;11;0;45;0;0;0;0;0;0
2020-09-11 06:30:00;58;56;52;42;48;8;6;6;68;0;0;1;0;0;0
2020-09-11 06:45:00;76;48;48;24;26;8;9;9;108;0;0;1;0;0;0
2020-09-11 07:00:00;93;50;57;14;14;7;7;4;81;0;0;0;0;0;0
2020-09-11 07:15:00;125;47;45;20;22;14;14;7;83;0;0;0;1;0;0
2020-09-11 07:30:00;108;49;53;25;25;15;15;17;79;0;0;0;0;0;0
2020-09-11 07:45:00;95;40;42;28;34;16;17;9;109;0;0;1;0;0;0
2020-09-11 08:00:00;93;48;47;29;32;12;14;10;84;0;0;0;1;0;0
2020-09-11 08:15:00;76;47;48;27;29;21;20;6;83;0;0;0;2;0;0
2020-09-11 08:30:00;79;25;28;29;30;20;19;5;71;0;0;0;2;0;0
2020-09-11 08:45:00;83;23;23;27;30;12;14;5;70;0;0;1;1;0;0
2020-09-11 09:00:00;71;22;22;27;26;11;12;4;62;0;0;2;0;0;0
2020-09-11 09:15:00;76;21;22;21;21;19;19;5;69;0;0;0;0;0;0
2020-09-11 09:30:00;95;20;24;23;25;12;16;5;76;0;0;0;2;0;0
2020-09-11 09:45:00;88;36;38;27;31;19;19;6;76;0;0;0;0;0;0
2020-09-11 10:00:00;86;19;26;23;27;15;19;6;70;0;0;0;1;0;0
2020-09-11 10:15:00;84;27;28;23;29;11;10;7;66;0;0;0;0;0;0
2020-09-11 10:30:00;105;28;32;26;31;12;11;9;85;0;0;0;0;0;0
2020-09-11 10:45:00;93;27;27;33;35;21;23;3;73;0;0;0;0;0;0
2020-09-11 11:00:00;88;26;28;27;28;22;25;6;99;0;0;0;0;0;0
2020-09-11 11:15:00;70;27;34;34;36;24;23;6;101;0;0;2;0;0;0
2020-09-11 11:30:00;94;32;31;28;28;23;25;8;87;0;0;0;3;0;0
2020-09-11 11:45:00;104;37;38;40;41;23;22;11;77;0;0;2;2;0;0
