DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-01-03 00:00:00;10;7;3;2;10;10;3;3;0;0;0;0;0;4
2020-01-03 00:15:00;7;9;7;3;6;5;6;4;0;0;0;0;0;0
2020-01-03 00:30:00;18;17;6;1;5;8;4;3;0;0;0;0;0;0
2020-01-03 00:45:00;16;14;2;2;11;10;2;5;0;0;0;0;0;0
2020-01-03 01:00:00;7;7;2;1;13;8;1;0;0;0;0;0;0;0
2020-01-03 01:15:00;9;9;4;1;4;5;3;1;0;0;0;0;0;0
2020-01-03 01:30:00;7;6;4;2;6;4;2;1;0;0;0;0;0;0
2020-01-03 01:45:00;3;6;1;0;5;4;3;2;0;0;0;0;0;0
2020-01-03 02:00:00;6;6;4;3;8;9;0;1;0;0;0;0;0;0
2020-01-03 02:15:00;10;5;2;0;8;8;1;1;0;0;0;0;0;0
2020-01-03 02:30:00;5;1;6;0;8;4;3;3;0;0;0;0;0;0
2020-01-03 02:45:00;10;9;3;0;5;4;2;0;0;0;0;0;0;0
2020-01-03 03:00:00;4;1;0;0;5;2;0;0;0;0;0;0;0;0
2020-01-03 03:15:00;5;5;4;1;3;2;3;2;0;0;0;0;0;0
2020-01-03 03:30:00;4;2;2;0;3;2;1;1;0;0;0;0;0;0
2020-01-03 03:45:00;6;4;1;0;2;4;0;1;0;0;0;0;0;0
2020-01-03 04:00:00;4;2;3;0;3;3;0;1;0;0;0;0;0;0
2020-01-03 04:15:00;9;3;1;2;3;7;4;2;0;0;0;0;0;0
2020-01-03 04:30:00;14;1;3;3;7;4;4;0;0;0;0;0;0;0
2020-01-03 04:45:00;5;1;6;5;12;12;1;1;0;0;0;0;0;0
2020-01-03 05:00:00;12;6;5;1;10;10;8;7;0;0;0;0;0;0
2020-01-03 05:15:00;19;10;13;7;14;13;6;9;0;0;0;0;0;0
2020-01-03 05:30:00;32;21;12;5;15;30;14;11;0;0;1;0;0;0
2020-01-03 05:45:00;32;21;11;5;22;26;8;8;0;0;0;0;0;0
2020-01-03 06:00:00;20;27;8;4;20;24;12;6;0;0;0;0;0;0
2020-01-03 06:15:00;42;23;13;12;25;21;12;7;0;0;0;0;0;0
2020-01-03 06:30:00;35;31;18;7;32;43;10;11;0;0;0;0;0;0
2020-01-03 06:45:00;32;22;18;10;25;42;11;6;0;0;0;0;0;0
2020-01-03 07:00:00;33;41;11;14;26;33;12;14;0;0;0;0;0;0
2020-01-03 07:15:00;42;39;14;12;16;37;14;8;0;0;0;0;0;0
2020-01-03 07:30:00;47;54;25;8;35;56;20;11;0;0;0;0;0;0
2020-01-03 07:45:00;43;38;23;14;45;63;22;12;0;0;0;0;0;0
2020-01-03 08:00:00;45;37;22;11;34;41;23;12;0;0;0;0;0;0
2020-01-03 08:15:00;42;35;21;12;33;38;20;18;0;0;0;0;3;3
2020-01-03 08:30:00;51;41;21;10;33;36;34;12;0;0;0;0;0;0
2020-01-03 08:45:00;48;59;26;11;39;41;33;25;0;2;1;0;1;3
2020-01-03 09:00:00;58;54;23;14;41;50;22;13;0;0;0;0;0;0
2020-01-03 09:15:00;65;74;26;19;43;50;21;18;0;0;0;0;0;0
2020-01-03 09:30:00;74;76;21;26;54;59;40;23;0;0;0;0;0;0
2020-01-03 09:45:00;75;80;44;20;71;65;45;16;0;0;0;0;0;0
2020-01-03 10:00:00;83;89;27;28;50;68;30;20;0;0;0;0;0;0
2020-01-03 10:15:00;72;83;29;26;61;88;41;25;0;0;0;0;0;0
2020-01-03 10:30:00;94;101;34;26;56;79;27;16;2;0;0;0;1;0
2020-01-03 10:45:00;89;94;41;21;98;90;32;18;0;0;3;0;0;0
2020-01-03 11:00:00;90;84;45;27;80;99;46;35;0;0;0;0;0;0
2020-01-03 11:15:00;106;116;41;31;84;124;42;29;8;0;5;0;0;6
2020-01-03 11:30:00;82;96;42;24;89;120;39;25;0;0;0;0;0;2
2020-01-03 11:45:00;80;85;36;23;85;108;40;38;0;0;0;0;0;3
2020-01-03 12:00:00;103;99;28;27;89;119;39;44;0;0;0;0;0;0
2020-01-03 12:15:00;106;129;34;34;107;132;47;33;0;0;0;0;0;0
2020-01-03 12:30:00;91;107;36;23;84;119;41;32;0;0;1;0;0;0
2020-01-03 12:45:00;93;89;47;38;81;100;46;22;0;0;0;0;0;0
2020-01-03 13:00:00;119;132;35;31;99;122;55;36;0;1;1;0;0;0
2020-01-03 13:15:00;118;117;41;30;104;106;39;29;0;0;0;0;0;0
2020-01-03 13:30:00;128;119;43;32;106;120;40;32;0;0;0;0;0;0
2020-01-03 13:45:00;134;140;44;27;105;135;39;27;0;2;0;0;0;3
2020-01-03 14:00:00;128;112;42;33;106;120;43;27;0;0;1;0;0;0
2020-01-03 14:15:00;131;120;43;27;122;135;39;42;25;0;0;0;19;0
2020-01-03 14:30:00;123;124;46;29;110;130;48;30;0;0;0;0;3;0
2020-01-03 14:45:00;130;120;48;17;100;122;51;30;0;0;0;0;0;1
2020-01-03 15:00:00;121;123;46;26;113;133;36;31;0;0;0;0;0;0
2020-01-03 15:15:00;124;124;43;34;120;142;46;27;0;19;0;0;2;29
2020-01-03 15:30:00;132;141;32;31;101;127;39;31;0;0;0;0;5;0
2020-01-03 15:45:00;112;108;33;29;104;131;44;32;0;0;0;0;0;0
2020-01-03 16:00:00;112;119;35;30;102;129;49;26;0;0;0;0;4;0
2020-01-03 16:15:00;113;103;39;21;109;117;38;33;0;0;0;1;0;1
2020-01-03 16:30:00;130;127;35;26;93;111;43;29;0;0;0;0;0;0
2020-01-03 16:45:00;99;101;37;24;94;134;51;27;0;0;0;0;0;0
2020-01-03 17:00:00;108;104;32;19;117;152;35;22;0;0;0;0;0;0
2020-01-03 17:15:00;109;111;37;32;107;131;44;26;0;0;1;0;2;0
2020-01-03 17:30:00;90;92;28;22;89;128;31;27;0;0;0;0;0;0
2020-01-03 17:45:00;104;102;34;20;80;108;41;29;0;0;0;5;0;0
2020-01-03 18:00:00;87;101;42;14;89;114;18;31;0;0;0;0;0;0
2020-01-03 18:15:00;81;92;22;21;82;106;35;19;0;0;3;0;0;0
2020-01-03 18:30:00;72;71;27;17;65;85;28;19;0;0;0;0;0;0
2020-01-03 18:45:00;70;84;18;10;69;92;30;24;0;0;0;0;0;0
2020-01-03 19:00:00;57;69;22;14;71;96;18;14;0;0;0;0;0;0
2020-01-03 19:15:00;77;74;24;17;73;90;20;19;0;0;0;0;0;11
2020-01-03 19:30:00;54;57;23;19;59;73;21;18;0;0;0;0;0;0
2020-01-03 19:45:00;59;70;17;7;68;77;21;12;0;0;0;0;0;0
2020-01-03 20:00:00;50;57;25;7;83;114;42;17;0;0;0;0;0;11
2020-01-03 20:15:00;65;66;20;11;58;90;29;15;0;4;0;0;0;0
2020-01-03 20:30:00;38;53;21;6;47;57;24;18;0;0;0;0;0;5
2020-01-03 20:45:00;37;38;23;5;37;45;16;14;0;2;0;0;0;0
2020-01-03 21:00:00;47;41;17;8;37;53;14;8;0;0;0;0;1;0
2020-01-03 21:15:00;38;39;14;5;38;41;24;16;0;0;0;0;0;0
2020-01-03 21:30:00;28;37;17;3;37;40;11;12;0;0;0;0;0;0
2020-01-03 21:45:00;33;30;11;4;32;42;16;14;0;0;0;0;0;0
2020-01-03 22:00:00;40;38;14;7;26;30;13;7;0;0;0;0;0;0
2020-01-03 22:15:00;36;36;29;6;24;28;8;11;0;0;0;0;0;0
2020-01-03 22:30:00;32;34;16;6;23;32;15;8;0;0;3;0;0;0
2020-01-03 22:45:00;21;22;16;7;29;33;9;6;0;0;0;0;0;0
2020-01-03 23:00:00;22;20;13;7;17;22;7;7;0;0;0;3;0;0
2020-01-03 23:15:00;17;18;14;4;22;22;9;5;0;0;0;0;0;0
2020-01-03 23:30:00;24;20;13;2;20;15;8;6;0;0;1;0;0;0
2020-01-03 23:45:00;9;9;4;3;18;23;6;9;0;0;0;0;0;0
