DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-05-10 00:00:00;9;6;6;4;12;6;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 00:15:00;4;2;6;6;10;4;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 00:30:00;6;6;0;2;14;7;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 00:45:00;2;7;5;7;10;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 01:00:00;2;3;4;4;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 01:15:00;3;3;4;0;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 01:30:00;1;2;3;0;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 01:45:00;2;1;2;0;4;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 02:00:00;2;2;1;1;5;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 02:15:00;1;2;0;2;6;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 02:30:00;2;3;0;0;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 02:45:00;4;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 03:00:00;1;1;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 03:15:00;3;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 03:30:00;4;1;3;0;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 03:45:00;1;1;1;1;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 04:00:00;2;0;5;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 04:15:00;1;1;0;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 04:30:00;1;1;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 04:45:00;0;2;3;1;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 05:00:00;3;1;0;2;4;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 05:15:00;2;3;4;3;3;2;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 05:30:00;1;2;1;1;7;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 05:45:00;4;3;2;0;7;6;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 06:00:00;2;1;1;1;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 06:15:00;5;1;2;3;5;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 06:30:00;3;2;8;0;9;12;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 06:45:00;3;4;4;0;5;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 07:00:00;0;3;6;3;7;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 07:15:00;1;2;4;3;8;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 07:30:00;2;4;3;2;13;4;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 07:45:00;2;5;6;1;8;3;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 08:00:00;0;4;9;4;5;2;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 08:15:00;9;9;3;1;8;2;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 08:30:00;4;9;13;10;13;4;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 08:45:00;4;6;14;10;14;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 09:00:00;8;8;3;4;9;2;4;2;0;3;0;2;0;0;0;0;0;1;0;0;0;0
2020-05-10 09:15:00;8;10;10;9;14;0;4;1;0;3;0;0;0;1;0;0;0;1;0;1;0;0
2020-05-10 09:30:00;9;9;16;8;11;8;7;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-10 09:45:00;15;12;20;15;20;3;6;0;0;4;0;0;0;4;1;0;0;0;0;0;0;0
2020-05-10 10:00:00;15;9;14;14;30;3;8;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-10 10:15:00;14;15;9;12;33;4;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 10:30:00;11;15;14;17;38;1;5;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 10:45:00;21;22;14;15;21;6;7;3;0;11;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 11:00:00;20;14;11;9;26;5;12;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 11:15:00;13;11;22;21;25;3;8;6;0;8;0;0;0;0;0;0;0;1;0;0;0;0
2020-05-10 11:30:00;17;19;20;21;45;7;11;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 11:45:00;12;19;21;20;42;3;7;3;0;6;0;2;0;0;0;0;0;0;0;0;0;0
2020-05-10 12:00:00;14;15;15;15;31;6;18;0;0;2;0;0;0;7;0;0;0;1;6;0;0;0
2020-05-10 12:15:00;11;17;19;14;28;3;12;1;0;9;0;1;1;0;0;0;0;0;0;1;0;0
2020-05-10 12:30:00;13;12;16;13;34;5;14;2;0;8;0;0;0;1;1;0;0;0;0;0;0;0
2020-05-10 12:45:00;14;22;17;12;53;7;6;3;0;12;0;0;0;0;0;0;0;1;0;2;0;1
2020-05-10 13:00:00;17;15;12;15;31;1;14;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0
2020-05-10 13:15:00;17;20;24;16;44;6;9;3;0;9;0;0;0;0;0;0;0;3;4;0;0;0
2020-05-10 13:30:00;15;18;12;10;37;9;12;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 13:45:00;13;27;17;11;42;9;11;1;0;7;0;0;0;4;4;0;0;0;0;0;0;0
2020-05-10 14:00:00;16;13;12;16;27;7;16;2;0;6;0;0;0;9;0;0;3;0;0;0;0;0
2020-05-10 14:15:00;16;29;16;12;46;7;15;3;0;7;0;0;0;6;5;0;0;0;0;0;0;0
2020-05-10 14:30:00;23;26;16;15;50;10;14;1;0;9;0;0;0;6;0;0;0;0;0;0;0;0
2020-05-10 14:45:00;22;19;27;17;49;6;19;4;0;10;0;1;2;0;0;0;0;3;0;0;0;0
2020-05-10 15:00:00;14;20;11;13;41;5;17;2;0;7;0;3;0;0;0;0;0;1;2;0;0;0
2020-05-10 15:15:00;17;22;15;10;40;5;8;0;0;10;0;2;2;0;0;0;0;2;9;0;0;0
2020-05-10 15:30:00;13;18;14;13;40;11;13;0;0;8;0;3;0;2;0;0;0;0;0;1;0;0
2020-05-10 15:45:00;19;17;14;10;48;5;8;1;0;9;0;4;1;0;0;0;0;0;0;0;0;0
2020-05-10 16:00:00;15;19;13;15;42;7;8;4;0;5;0;1;11;0;0;0;0;1;2;1;11;14
2020-05-10 16:15:00;20;22;15;11;45;9;16;0;0;10;0;0;0;0;0;0;0;0;0;1;0;0
2020-05-10 16:30:00;15;26;12;12;35;6;12;1;0;10;0;0;0;2;0;0;0;0;0;0;0;0
2020-05-10 16:45:00;19;24;19;10;42;10;9;0;0;6;0;5;5;2;0;0;0;2;14;3;21;0
2020-05-10 17:00:00;19;27;10;10;38;5;11;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 17:15:00;22;21;16;21;37;5;4;0;0;9;0;0;0;4;2;0;0;0;0;0;0;0
2020-05-10 17:30:00;11;23;8;17;39;11;13;2;0;4;0;3;3;0;0;0;0;0;0;1;6;0
2020-05-10 17:45:00;21;20;21;16;49;6;12;3;0;7;0;0;0;0;0;1;0;0;0;0;0;0
2020-05-10 18:00:00;16;21;9;14;38;8;8;6;0;8;0;0;0;1;0;0;0;0;3;0;0;0
2020-05-10 18:15:00;22;18;13;11;52;10;7;2;0;7;0;4;3;1;0;0;0;1;0;0;1;0
2020-05-10 18:30:00;12;21;12;15;49;11;13;0;0;10;0;0;1;0;0;0;0;4;0;0;0;0
2020-05-10 18:45:00;15;28;14;8;33;11;10;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 19:00:00;16;13;8;7;41;18;14;3;0;5;0;0;0;0;0;0;0;0;0;2;1;0
2020-05-10 19:15:00;19;24;17;13;48;7;4;3;0;10;0;0;0;3;1;0;0;0;0;0;0;1
2020-05-10 19:30:00;18;19;21;16;48;20;16;1;0;6;0;0;0;1;0;0;0;0;0;0;0;0
2020-05-10 19:45:00;22;14;13;13;49;7;9;1;0;6;0;0;0;5;0;0;0;0;0;0;0;0
2020-05-10 20:00:00;26;15;10;11;28;9;17;2;0;3;0;1;0;3;0;0;0;0;0;0;0;0
2020-05-10 20:15:00;16;14;9;8;50;4;6;0;0;7;0;0;0;1;0;0;0;1;2;0;0;0
2020-05-10 20:30:00;17;15;9;8;46;9;8;5;0;3;0;0;0;1;0;0;0;1;0;0;0;0
2020-05-10 20:45:00;7;11;13;4;26;11;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 21:00:00;14;8;7;5;17;9;9;2;0;0;0;0;0;1;0;0;0;2;1;0;0;0
2020-05-10 21:15:00;8;6;8;7;19;8;4;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 21:30:00;12;14;9;7;29;9;11;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 21:45:00;9;8;8;10;21;6;8;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 22:00:00;10;9;9;11;14;4;7;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 22:15:00;10;5;6;4;11;6;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 22:30:00;12;5;12;8;14;3;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 22:45:00;7;6;4;4;22;7;5;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 23:00:00;4;5;8;4;13;6;6;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 23:15:00;5;5;8;4;12;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 23:30:00;2;2;6;0;15;6;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-10 23:45:00;4;1;5;2;7;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
