DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-08-20 00:00:00;10;8;0;4;8;2;4;4;1;0;1;0;0;0
2020-08-20 00:15:00;4;12;0;7;15;3;0;3;4;0;0;0;0;0
2020-08-20 00:30:00;17;17;0;8;11;2;5;4;1;0;1;0;0;0
2020-08-20 00:45:00;8;10;0;6;10;2;1;3;1;1;0;0;0;0
2020-08-20 01:00:00;8;10;0;4;4;0;0;0;0;0;0;0;0;0
2020-08-20 01:15:00;3;16;0;4;7;0;1;1;0;1;0;0;0;0
2020-08-20 01:30:00;6;9;0;1;11;1;0;0;0;0;0;0;0;0
2020-08-20 01:45:00;6;8;0;6;9;0;2;0;1;0;0;0;0;0
2020-08-20 02:00:00;7;9;0;7;5;1;0;0;0;0;0;0;0;0
2020-08-20 02:15:00;1;5;0;8;5;0;1;0;0;0;0;0;0;0
2020-08-20 02:30:00;7;9;0;3;4;1;0;0;0;0;0;0;0;0
2020-08-20 02:45:00;5;11;0;0;5;2;0;0;1;0;0;0;0;0
2020-08-20 03:00:00;6;2;0;5;9;2;1;1;0;0;0;0;0;0
2020-08-20 03:15:00;2;6;0;7;12;2;0;1;0;0;0;0;0;0
2020-08-20 03:30:00;5;8;0;1;4;1;0;0;1;0;0;0;0;0
2020-08-20 03:45:00;4;5;0;2;7;0;1;0;0;0;0;0;0;0
2020-08-20 04:00:00;0;6;0;6;3;1;0;1;0;0;0;0;0;0
2020-08-20 04:15:00;5;11;0;13;13;3;0;1;0;0;0;0;0;0
2020-08-20 04:30:00;6;13;0;7;21;0;2;0;0;0;0;0;0;0
2020-08-20 04:45:00;11;9;0;13;12;1;0;0;0;0;0;0;0;0
2020-08-20 05:00:00;17;21;0;21;23;3;1;3;0;0;0;0;0;0
2020-08-20 05:15:00;38;49;0;20;39;3;0;1;1;0;0;0;0;0
2020-08-20 05:30:00;44;77;0;29;49;5;0;4;0;0;0;0;0;0
2020-08-20 05:45:00;47;86;1;23;37;13;2;2;2;2;0;0;0;0
2020-08-20 06:00:00;44;77;0;27;40;17;0;3;1;1;0;0;0;0
2020-08-20 06:15:00;64;104;1;35;65;22;1;5;1;2;0;0;0;0
2020-08-20 06:30:00;87;150;0;36;85;21;2;8;2;4;1;0;0;1
2020-08-20 06:45:00;89;141;2;56;68;27;0;12;6;7;0;0;1;0
2020-08-20 07:00:00;83;142;0;56;73;33;5;13;8;4;0;5;0;0
2020-08-20 07:15:00;86;138;1;50;76;38;6;15;7;8;1;0;0;0
2020-08-20 07:30:00;98;154;1;79;89;33;8;15;6;12;0;2;0;0
2020-08-20 07:45:00;96;142;3;71;98;59;12;20;9;18;3;1;9;0
2020-08-20 08:00:00;72;111;2;67;73;48;4;17;4;8;0;1;2;0
2020-08-20 08:15:00;72;115;0;63;82;43;6;15;6;10;3;6;15;0
2020-08-20 08:30:00;88;137;1;64;85;53;6;15;8;19;1;6;5;0
2020-08-20 08:45:00;87;142;3;88;89;56;6;22;10;15;1;4;5;0
2020-08-20 09:00:00;79;122;2;60;81;31;7;21;5;7;0;1;3;0
2020-08-20 09:15:00;82;152;2;59;88;44;7;13;13;11;12;0;5;0
2020-08-20 09:30:00;92;147;4;90;97;54;9;21;10;9;6;0;6;2
2020-08-20 09:45:00;89;125;2;75;100;56;14;24;11;13;3;6;0;5
2020-08-20 10:00:00;102;138;9;79;97;40;12;19;12;12;4;0;7;2
2020-08-20 10:15:00;69;115;3;105;95;37;8;15;14;7;3;4;6;1
2020-08-20 10:30:00;91;150;4;82;117;56;13;27;7;13;2;2;13;2
2020-08-20 10:45:00;87;149;7;103;119;55;17;20;13;11;2;2;3;4
2020-08-20 11:00:00;85;121;4;105;110;54;15;20;12;9;4;15;2;2
2020-08-20 11:15:00;80;137;3;98;107;57;8;24;14;15;1;8;5;3
2020-08-20 11:30:00;60;113;2;89;107;48;14;36;15;13;1;0;3;0
2020-08-20 11:45:00;94;156;1;89;104;49;13;19;8;5;8;3;37;5
2020-08-20 12:00:00;78;137;2;81;107;29;11;20;7;9;13;1;24;2
2020-08-20 12:15:00;79;122;1;94;123;47;11;21;12;12;0;0;4;0
2020-08-20 12:30:00;73;130;3;96;106;45;12;27;15;19;5;0;4;1
2020-08-20 12:45:00;73;123;4;98;109;27;13;22;9;19;3;45;9;1
2020-08-20 13:00:00;82;131;1;97;125;45;8;28;15;3;2;0;7;8
2020-08-20 13:15:00;83;128;2;92;117;46;10;23;14;7;1;45;1;1
2020-08-20 13:30:00;84;159;0;108;114;41;13;20;14;17;3;0;4;2
2020-08-20 13:45:00;91;146;2;107;121;54;8;20;16;9;3;2;11;2
2020-08-20 14:00:00;91;139;2;112;124;34;11;25;11;11;16;2;10;3
2020-08-20 14:15:00;102;150;2;119;143;45;13;18;9;6;2;9;13;2
2020-08-20 14:30:00;97;149;0;105;122;49;16;25;7;9;3;2;7;4
2020-08-20 14:45:00;110;151;2;123;122;55;13;29;11;18;1;3;11;0
2020-08-20 15:00:00;107;138;3;107;127;58;12;28;13;8;6;0;10;3
2020-08-20 15:15:00;87;139;4;121;119;55;11;22;12;7;10;7;3;0
2020-08-20 15:30:00;95;156;1;137;127;50;13;21;6;15;5;2;14;1
2020-08-20 15:45:00;88;143;3;116;104;54;19;24;12;10;5;0;10;10
2020-08-20 16:00:00;98;141;2;90;101;61;24;34;13;4;2;20;105;0
2020-08-20 16:15:00;130;156;1;127;124;78;14;36;16;19;2;0;28;4
2020-08-20 16:30:00;98;136;0;115;105;72;10;25;9;8;12;7;19;6
2020-08-20 16:45:00;109;155;2;118;114;70;10;27;19;15;2;30;4;1
2020-08-20 17:00:00;93;150;1;121;116;73;17;35;13;11;4;16;9;2
2020-08-20 17:15:00;122;161;1;116;101;79;19;27;11;15;5;5;27;3
2020-08-20 17:30:00;104;141;2;106;119;58;12;34;11;11;2;9;2;1
2020-08-20 17:45:00;106;149;6;93;96;54;16;27;7;10;2;7;20;0
2020-08-20 18:00:00;107;137;1;112;120;59;13;22;11;7;4;9;20;2
2020-08-20 18:15:00;101;155;4;105;115;60;11;23;8;16;22;9;12;3
2020-08-20 18:30:00;98;138;2;103;96;49;10;29;12;13;64;4;6;1
2020-08-20 18:45:00;97;140;0;93;89;48;12;22;10;9;2;14;11;0
2020-08-20 19:00:00;99;142;2;81;92;46;10;19;11;17;11;7;6;0
2020-08-20 19:15:00;79;111;0;80;80;49;6;17;7;20;20;13;15;0
2020-08-20 19:30:00;66;115;1;59;70;44;9;16;11;10;3;0;5;1
2020-08-20 19:45:00;64;105;0;63;75;42;5;13;7;11;0;2;5;1
2020-08-20 20:00:00;62;111;2;83;91;54;10;17;5;9;2;9;6;0
2020-08-20 20:15:00;56;99;0;65;72;40;10;14;8;13;1;9;11;0
2020-08-20 20:30:00;46;74;0;49;55;31;8;11;6;8;4;2;0;2
2020-08-20 20:45:00;48;93;0;49;58;23;8;13;7;6;2;0;0;1
2020-08-20 21:00:00;68;88;0;53;54;24;8;10;9;9;1;4;2;0
2020-08-20 21:15:00;56;105;0;36;52;14;11;13;4;3;1;0;0;0
2020-08-20 21:30:00;45;82;0;45;47;17;9;15;7;2;0;2;0;0
2020-08-20 21:45:00;37;60;0;40;56;13;8;20;3;6;0;0;0;1
2020-08-20 22:00:00;34;64;0;52;59;19;11;18;3;0;1;0;0;2
2020-08-20 22:15:00;29;46;0;22;45;11;16;17;6;4;1;2;0;3
2020-08-20 22:30:00;35;51;0;32;39;7;6;13;3;4;2;1;0;1
2020-08-20 22:45:00;26;45;0;21;25;14;16;17;7;3;0;0;2;0
2020-08-20 23:00:00;21;32;0;25;35;2;8;12;1;0;0;0;0;1
2020-08-20 23:15:00;24;49;0;15;24;8;6;9;3;1;1;0;0;0
2020-08-20 23:30:00;19;34;0;6;18;1;5;2;4;0;0;0;0;0
2020-08-20 23:45:00;14;28;0;11;16;11;3;10;3;0;0;0;0;0
