DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-06-08 00:00:00;2;1;2;4;6;3;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 00:15:00;7;2;1;3;2;2;6;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 00:30:00;4;1;4;2;2;1;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0
2020-06-08 00:45:00;4;2;1;1;4;2;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 01:00:00;3;0;1;1;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 01:15:00;2;2;0;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 01:30:00;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 01:45:00;0;0;1;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 02:00:00;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 02:15:00;0;0;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 02:30:00;2;0;2;2;3;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 02:45:00;1;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 03:00:00;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 03:15:00;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 03:30:00;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 03:45:00;1;1;2;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 04:00:00;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 04:15:00;1;1;4;1;3;3;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
2020-06-08 04:30:00;1;2;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 04:45:00;7;4;4;5;11;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 05:00:00;2;8;8;2;27;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 05:15:00;6;9;8;1;48;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 05:30:00;8;12;10;3;73;18;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 05:45:00;15;11;22;6;58;39;9;2;0;5;0;0;0;0;0;0;0;0;0;2;0;0
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
