DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-10-12 00:00:00;6;8;2;0;11;10;1;0;9;0;0
2020-10-12 00:15:00;5;8;2;0;8;5;0;0;6;0;0
2020-10-12 00:30:00;8;11;1;0;8;5;0;0;6;0;0
2020-10-12 00:45:00;7;5;1;0;9;4;0;0;6;0;0
2020-10-12 01:00:00;5;6;2;0;5;7;0;0;7;0;0
2020-10-12 01:15:00;5;4;0;0;3;2;0;0;2;0;0
2020-10-12 01:30:00;7;11;1;0;11;7;0;0;8;0;0
2020-10-12 01:45:00;3;3;0;0;4;3;0;0;2;0;0
2020-10-12 02:00:00;9;8;0;0;4;2;0;0;2;0;0
2020-10-12 02:15:00;5;5;0;0;4;5;0;0;7;0;0
2020-10-12 02:30:00;9;7;0;0;4;4;0;0;4;0;0
2020-10-12 02:45:00;3;4;1;0;9;5;0;0;8;0;0
2020-10-12 03:00:00;9;8;0;0;6;6;0;0;5;0;0
2020-10-12 03:15:00;2;5;3;0;2;1;0;0;2;0;0
2020-10-12 03:30:00;5;8;0;0;7;2;1;0;3;0;0
2020-10-12 03:45:00;9;10;1;0;8;6;0;0;6;0;0
2020-10-12 04:00:00;7;5;0;0;7;4;1;0;6;0;0
2020-10-12 04:15:00;14;15;0;0;6;2;0;0;3;0;0
2020-10-12 04:30:00;15;14;2;0;17;5;1;0;7;0;0
2020-10-12 04:45:00;21;18;3;0;16;9;0;0;10;0;0
2020-10-12 05:00:00;29;20;6;0;37;12;0;0;19;0;0
2020-10-12 05:15:00;43;45;2;0;28;13;0;0;20;0;0
2020-10-12 05:30:00;56;65;6;0;49;27;0;0;32;0;0
2020-10-12 05:45:00;53;77;18;0;69;29;1;0;36;0;0
2020-10-12 06:00:00;53;70;21;0;80;42;3;0;41;0;0
2020-10-12 06:15:00;66;88;27;0;115;64;5;0;60;0;0
2020-10-12 06:30:00;78;117;20;0;139;105;10;0;110;0;23
2020-10-12 06:45:00;91;129;18;0;106;106;5;0;103;0;16
2020-10-12 07:00:00;73;109;10;0;138;143;8;0;151;0;5
2020-10-12 07:15:00;78;112;10;0;162;203;11;0;202;4;3
2020-10-12 07:30:00;88;115;16;0;131;165;12;0;178;2;13
2020-10-12 07:45:00;84;164;15;0;142;124;10;0;138;7;3
2020-10-12 08:00:00;70;211;25;0;92;96;10;0;109;3;4
2020-10-12 08:15:00;51;136;17;0;103;114;13;0;119;6;5
2020-10-12 08:30:00;52;166;14;0;96;108;9;0;109;6;0
2020-10-12 08:45:00;89;103;14;0;79;72;7;0;77;6;0
2020-10-12 09:00:00;79;113;15;0;87;87;6;0;88;4;2
2020-10-12 09:15:00;71;94;13;0;103;93;7;0;96;5;6
2020-10-12 09:30:00;74;98;14;0;93;89;12;0;84;10;3
2020-10-12 09:45:00;65;97;15;0;101;92;13;0;101;10;2
2020-10-12 10:00:00;88;114;17;0;99;87;10;0;98;10;3
2020-10-12 10:15:00;101;118;16;0;106;97;11;0;99;7;1
2020-10-12 10:30:00;98;123;15;0;89;97;9;0;99;7;2
2020-10-12 10:45:00;80;125;10;0;105;118;10;0;131;4;9
2020-10-12 11:00:00;69;104;13;0;95;90;8;0;100;11;2
2020-10-12 11:15:00;70;106;14;0;90;98;2;0;104;7;0
2020-10-12 11:30:00;81;119;14;0;83;89;10;0;88;4;6
2020-10-12 11:45:00;87;149;18;0;97;99;9;0;105;8;4
2020-10-12 12:00:00;77;124;12;0;86;89;10;0;88;9;16
2020-10-12 12:15:00;75;120;16;0;107;103;14;0;113;4;3
2020-10-12 12:30:00;85;107;16;0;92;97;8;0;95;1;2
2020-10-12 12:45:00;85;109;11;0;105;106;8;0;105;2;4
2020-10-12 13:00:00;81;125;16;0;107;103;5;0;104;7;0
2020-10-12 13:15:00;89;132;17;0;95;88;5;0;96;4;0
2020-10-12 13:30:00;82;144;16;0;99;97;12;0;106;7;3
2020-10-12 13:45:00;70;102;12;0;80;82;15;0;77;4;0
2020-10-12 14:00:00;88;146;15;0;97;97;13;0;103;8;1
2020-10-12 14:15:00;87;129;14;0;109;111;3;0;121;5;5
2020-10-12 14:30:00;87;249;13;0;116;118;7;0;123;3;2
2020-10-12 14:45:00;94;122;14;0;125;129;11;0;130;8;3
2020-10-12 15:00:00;104;148;19;0;101;115;9;0;125;11;0
2020-10-12 15:15:00;99;131;15;0;110;127;11;0;126;5;0
2020-10-12 15:30:00;99;150;16;0;109;124;11;0;130;5;16
2020-10-12 15:45:00;97;134;18;0;126;141;15;0;148;12;10
2020-10-12 16:00:00;115;173;17;0;131;131;12;0;138;14;2
2020-10-12 16:15:00;103;181;27;0;110;138;12;0;133;21;45
2020-10-12 16:30:00;89;144;11;0;129;139;9;0;134;11;14
2020-10-12 16:45:00;105;174;13;0;136;136;13;0;142;7;6
2020-10-12 17:00:00;83;187;17;0;147;153;14;0;164;10;4
2020-10-12 17:15:00;110;183;26;0;134;143;6;0;146;18;9
2020-10-12 17:30:00;92;147;14;0;128;136;9;0;138;5;6
2020-10-12 17:45:00;83;138;14;0;115;130;2;0;125;9;9
2020-10-12 18:00:00;64;114;12;0;111;133;8;0;133;5;28
2020-10-12 18:15:00;75;121;9;0;121;121;7;0;123;2;8
2020-10-12 18:30:00;62;92;9;0;94;122;7;0;112;8;21
2020-10-12 18:45:00;65;88;6;0;88;76;1;0;78;0;8
2020-10-12 19:00:00;46;85;6;0;80;80;6;0;73;1;9
2020-10-12 19:15:00;34;66;4;0;67;62;2;0;70;0;3
2020-10-12 19:30:00;34;47;5;0;66;66;4;0;67;0;0
2020-10-12 19:45:00;22;38;4;0;47;57;5;0;53;0;0
2020-10-12 20:00:00;36;67;7;0;50;42;1;0;45;0;3
2020-10-12 20:15:00;37;45;2;0;50;37;0;0;39;0;6
2020-10-12 20:30:00;30;44;8;0;43;40;0;0;38;0;0
2020-10-12 20:45:00;22;27;2;0;32;30;0;0;32;0;0
2020-10-12 21:00:00;33;30;4;0;33;31;0;0;34;1;0
2020-10-12 21:15:00;23;25;0;0;21;31;5;0;31;0;0
2020-10-12 21:30:00;34;34;1;0;36;27;1;0;27;0;0
2020-10-12 21:45:00;21;35;5;0;20;15;0;0;19;0;0
2020-10-12 22:00:00;24;43;3;0;32;25;1;0;25;0;0
2020-10-12 22:15:00;30;49;2;0;23;21;0;0;25;2;1
2020-10-12 22:30:00;20;26;1;0;24;24;2;0;23;0;0
2020-10-12 22:45:00;12;13;0;0;13;10;0;0;15;0;0
2020-10-12 23:00:00;9;20;1;0;14;10;0;0;10;1;0
2020-10-12 23:15:00;9;8;0;0;15;13;1;0;13;0;0
2020-10-12 23:30:00;12;16;2;0;15;11;1;0;8;0;0
2020-10-12 23:45:00;7;7;0;0;14;8;0;0;7;0;0
