DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-08-07 00:00:00;4;10;13;2;1;0;7;0;0
2019-08-07 00:15:00;2;3;6;0;0;0;9;0;0
2019-08-07 00:30:00;1;5;10;0;0;0;8;0;0
2019-08-07 00:45:00;3;5;8;1;2;1;6;0;0
2019-08-07 01:00:00;0;1;2;0;0;0;2;0;0
2019-08-07 01:15:00;0;3;3;1;0;0;1;0;0
2019-08-07 01:30:00;1;0;3;0;0;0;4;0;0
2019-08-07 01:45:00;0;3;3;0;0;0;2;0;0
2019-08-07 02:00:00;0;2;4;1;1;0;5;0;0
2019-08-07 02:15:00;0;1;2;0;0;1;1;0;0
2019-08-07 02:30:00;2;2;3;0;0;0;3;0;0
2019-08-07 02:45:00;0;1;3;1;0;0;2;0;0
2019-08-07 03:00:00;0;1;2;1;1;0;0;0;0
2019-08-07 03:15:00;1;2;3;1;0;0;3;0;0
2019-08-07 03:30:00;1;6;7;0;0;0;3;0;0
2019-08-07 03:45:00;0;0;1;0;0;1;2;0;0
2019-08-07 04:00:00;1;0;2;0;0;0;3;0;0
2019-08-07 04:15:00;2;3;4;1;0;0;3;0;0
2019-08-07 04:30:00;1;3;5;0;0;0;3;0;0
2019-08-07 04:45:00;2;6;10;0;0;0;10;0;0
2019-08-07 05:00:00;11;11;18;1;0;2;15;0;0
2019-08-07 05:15:00;7;19;34;0;0;2;52;0;0
2019-08-07 05:30:00;18;19;41;2;0;1;49;0;0
2019-08-07 05:45:00;19;20;45;0;1;2;44;0;0
2019-08-07 06:00:00;23;20;39;3;1;3;38;0;0
2019-08-07 06:15:00;21;21;32;4;2;1;38;0;0
2019-08-07 06:30:00;32;27;58;9;6;2;95;0;1
2019-08-07 06:45:00;35;28;54;9;7;5;103;6;2
2019-08-07 07:00:00;22;22;50;7;3;2;87;0;1
2019-08-07 07:15:00;30;32;61;14;9;12;105;2;10
2019-08-07 07:30:00;43;30;65;5;5;3;93;1;10
2019-08-07 07:45:00;46;35;70;4;3;2;112;4;5
2019-08-07 08:00:00;40;44;83;8;4;1;67;0;1
2019-08-07 08:15:00;46;46;80;8;5;4;78;0;11
2019-08-07 08:30:00;41;41;92;10;5;2;69;0;2
2019-08-07 08:45:00;39;40;85;8;5;4;66;0;1
2019-08-07 09:00:00;30;44;65;15;10;2;74;98;0
2019-08-07 09:15:00;38;37;63;9;4;2;78;0;1
2019-08-07 09:30:00;40;51;77;7;3;5;54;4;0
2019-08-07 09:45:00;49;75;104;7;5;5;78;0;3
2019-08-07 10:00:00;36;33;63;4;3;3;74;6;0
2019-08-07 10:15:00;59;78;124;4;4;2;73;18;2
2019-08-07 10:30:00;51;83;114;4;6;2;66;2;9
2019-08-07 10:45:00;50;75;103;11;3;3;67;0;3
2019-08-07 11:00:00;54;87;118;10;6;2;65;6;2
2019-08-07 11:15:00;39;66;104;10;7;5;69;0;3
2019-08-07 11:30:00;47;83;106;6;5;9;91;4;4
2019-08-07 11:45:00;67;101;128;12;5;4;68;6;33
2019-08-07 12:00:00;44;82;106;4;4;8;82;4;0
2019-08-07 12:15:00;44;84;106;9;6;5;75;1;8
2019-08-07 12:30:00;54;92;108;10;7;6;61;7;2
2019-08-07 12:45:00;59;93;113;9;7;4;60;3;5
2019-08-07 13:00:00;72;83;115;11;11;5;77;5;3
2019-08-07 13:15:00;46;98;131;5;6;3;72;1;3
2019-08-07 13:30:00;49;51;103;8;4;5;91;0;0
2019-08-07 13:45:00;38;59;90;3;3;3;87;8;7
2019-08-07 14:00:00;67;75;112;11;7;5;77;2;0
2019-08-07 14:15:00;91;133;173;14;6;1;45;3;9
2019-08-07 14:30:00;92;162;194;3;2;4;70;6;2
2019-08-07 14:45:00;91;144;180;11;9;11;70;1;3
2019-08-07 15:00:00;95;162;222;6;5;4;76;1;1
2019-08-07 15:15:00;122;174;230;9;10;6;71;9;0
2019-08-07 15:30:00;96;149;207;8;6;5;83;0;0
2019-08-07 15:45:00;122;151;203;10;5;9;93;8;1
2019-08-07 16:00:00;110;153;195;15;4;6;94;1;4
2019-08-07 16:15:00;166;222;250;16;7;10;92;13;1
2019-08-07 16:30:00;140;185;225;22;10;6;107;4;2
2019-08-07 16:45:00;130;176;221;15;4;3;104;6;3
2019-08-07 17:00:00;132;179;232;11;5;8;73;4;1
2019-08-07 17:15:00;131;160;204;10;4;9;110;1;1
2019-08-07 17:30:00;110;172;209;11;4;8;96;1;9
2019-08-07 17:45:00;103;197;228;9;6;8;86;0;0
2019-08-07 18:00:00;95;175;219;15;9;6;92;4;7
2019-08-07 18:15:00;76;131;162;4;3;7;70;2;1
2019-08-07 18:30:00;68;94;122;7;7;4;70;17;1
2019-08-07 18:45:00;48;74;103;5;4;4;64;3;1
2019-08-07 19:00:00;34;56;84;9;7;4;50;0;0
2019-08-07 19:15:00;32;37;61;6;5;7;52;3;4
2019-08-07 19:30:00;24;45;72;4;4;3;47;0;0
2019-08-07 19:45:00;24;44;65;6;6;2;39;0;3
2019-08-07 20:00:00;24;51;65;7;6;4;51;1;4
2019-08-07 20:15:00;32;55;78;8;6;2;30;0;1
2019-08-07 20:30:00;13;26;46;6;3;1;46;4;0
2019-08-07 20:45:00;11;25;38;5;3;3;45;4;0
2019-08-07 21:00:00;9;32;41;3;3;1;39;1;1
2019-08-07 21:15:00;6;12;33;5;4;4;40;0;0
2019-08-07 21:30:00;9;27;41;3;4;3;45;0;0
2019-08-07 21:45:00;11;26;41;3;2;1;30;0;0
