DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-12-23 00:00:00;6;0;0;8;0;0;0;0
2019-12-23 00:15:00;2;4;1;8;4;0;0;0
2019-12-23 00:30:00;4;1;3;8;0;0;0;0
2019-12-23 00:45:00;6;3;0;6;1;0;0;0
2019-12-23 01:00:00;3;2;2;3;2;0;0;0
2019-12-23 01:15:00;1;1;1;5;0;0;0;0
2019-12-23 01:30:00;5;0;0;2;1;0;0;0
2019-12-23 01:45:00;2;1;1;3;2;0;0;0
2019-12-23 02:00:00;2;0;1;0;0;0;0;0
2019-12-23 02:15:00;1;1;1;4;0;0;0;0
2019-12-23 02:30:00;4;0;0;2;0;0;0;0
2019-12-23 02:45:00;1;0;0;0;0;0;0;0
2019-12-23 03:00:00;0;0;0;1;0;0;0;0
2019-12-23 03:15:00;1;1;1;2;0;0;0;0
2019-12-23 03:30:00;2;0;0;2;0;0;0;0
2019-12-23 03:45:00;5;1;1;1;0;0;0;0
2019-12-23 04:00:00;1;0;0;2;0;0;0;0
2019-12-23 04:15:00;6;0;1;2;1;0;0;0
2019-12-23 04:30:00;7;2;1;5;2;0;0;0
2019-12-23 04:45:00;4;0;0;3;0;0;0;0
2019-12-23 05:00:00;13;0;1;1;0;0;0;0
2019-12-23 05:15:00;9;2;2;5;0;0;0;0
2019-12-23 05:30:00;18;7;1;23;0;0;0;0
2019-12-23 05:45:00;32;7;2;22;3;0;0;0
2019-12-23 06:00:00;18;2;2;12;1;0;0;0
2019-12-23 06:15:00;39;4;4;15;4;0;0;0
2019-12-23 06:30:00;47;6;3;38;2;3;0;0
2019-12-23 06:45:00;57;6;5;34;4;0;0;0
2019-12-23 07:00:00;50;6;3;59;9;3;0;0
2019-12-23 07:15:00;69;13;6;56;9;0;0;0
2019-12-23 07:30:00;76;10;5;53;6;2;0;0
2019-12-23 07:45:00;61;12;26;56;7;0;0;0
2019-12-23 08:00:00;65;12;20;42;10;3;0;0
2019-12-23 08:15:00;67;8;23;55;9;2;0;0
2019-12-23 08:30:00;90;20;24;77;19;3;0;0
2019-12-23 08:45:00;107;29;33;81;23;2;0;1
2019-12-23 09:00:00;100;21;23;84;20;0;0;0
2019-12-23 09:15:00;95;22;49;84;24;1;0;0
2019-12-23 09:30:00;102;20;44;109;27;0;0;0
2019-12-23 09:45:00;125;30;60;120;14;2;0;0
2019-12-23 10:00:00;105;21;54;134;24;6;0;0
2019-12-23 10:15:00;139;29;64;128;30;0;0;0
2019-12-23 10:30:00;129;18;57;134;31;10;0;0
2019-12-23 10:45:00;145;29;68;130;24;52;0;0
2019-12-23 11:00:00;162;24;63;167;27;6;0;0
2019-12-23 11:15:00;136;25;73;136;34;1;0;0
2019-12-23 11:30:00;124;26;72;162;25;2;0;0
2019-12-23 11:45:00;115;16;82;153;26;1;0;0
2019-12-23 12:00:00;110;21;71;150;24;10;0;0
2019-12-23 12:15:00;117;22;69;139;31;3;0;0
2019-12-23 12:30:00;106;22;74;118;21;8;0;0
2019-12-23 12:45:00;101;40;64;128;21;9;0;0
2019-12-23 13:00:00;109;19;59;144;18;3;0;0
2019-12-23 13:15:00;100;14;68;132;25;1;0;2
2019-12-23 13:30:00;109;22;55;112;12;2;0;0
2019-12-23 13:45:00;104;15;47;102;18;9;0;0
2019-12-23 14:00:00;119;19;49;145;33;3;0;0
2019-12-23 14:15:00;117;17;55;160;24;8;0;0
2019-12-23 14:30:00;139;24;58;115;32;7;0;0
2019-12-23 14:45:00;123;17;64;143;21;8;0;0
2019-12-23 15:00:00;119;15;60;127;19;9;0;0
2019-12-23 15:15:00;106;21;55;117;21;7;0;0
2019-12-23 15:30:00;147;13;61;112;17;3;0;0
2019-12-23 15:45:00;98;18;60;150;18;1;0;0
2019-12-23 16:00:00;111;18;57;127;22;11;0;0
2019-12-23 16:15:00;115;19;61;113;28;7;0;0
2019-12-23 16:30:00;140;27;57;110;36;7;0;0
2019-12-23 16:45:00;115;20;61;141;25;6;0;0
2019-12-23 17:00:00;86;11;45;105;16;1;0;0
2019-12-23 17:15:00;91;20;51;138;17;5;0;2
2019-12-23 17:30:00;77;18;50;88;20;4;0;0
2019-12-23 17:45:00;92;17;44;85;14;8;0;0
2019-12-23 18:00:00;82;13;44;95;6;1;0;0
2019-12-23 18:15:00;65;14;40;84;8;0;0;0
2019-12-23 18:30:00;66;17;30;79;15;3;0;0
2019-12-23 18:45:00;54;8;25;65;5;0;0;0
2019-12-23 19:00:00;57;10;29;70;12;0;0;0
2019-12-23 19:15:00;55;13;17;66;8;0;0;0
2019-12-23 19:30:00;44;9;26;67;7;0;0;0
2019-12-23 19:45:00;55;5;17;43;3;0;0;0
2019-12-23 20:00:00;32;6;29;63;3;0;0;0
2019-12-23 20:15:00;37;4;8;48;8;4;0;0
2019-12-23 20:30:00;36;8;4;41;5;2;0;0
2019-12-23 20:45:00;34;7;6;31;6;0;0;0
2019-12-23 21:00:00;26;2;7;37;8;0;0;0
2019-12-23 21:15:00;16;2;2;35;3;0;0;0
2019-12-23 21:30:00;23;0;3;22;1;0;0;0
2019-12-23 21:45:00;12;3;3;34;3;0;0;0
2019-12-23 22:00:00;22;10;4;29;6;0;0;0
2019-12-23 22:15:00;12;1;4;26;3;0;0;0
2019-12-23 22:30:00;14;3;4;19;7;0;0;0
2019-12-23 22:45:00;7;1;13;20;2;0;0;0
2019-12-23 23:00:00;8;3;3;26;4;0;0;0
2019-12-23 23:15:00;8;4;5;11;3;0;0;0
2019-12-23 23:30:00;14;2;2;15;1;0;0;0
2019-12-23 23:45:00;4;2;4;16;1;0;0;0
