DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-09-12 00:00:00;7;15;6;3;1;8;14
2019-09-12 00:15:00;4;21;8;0;0;6;10
2019-09-12 00:30:00;7;23;1;1;0;7;6
2019-09-12 00:45:00;7;8;1;1;0;3;6
2019-09-12 01:00:00;6;11;1;2;1;5;4
2019-09-12 01:15:00;1;3;0;2;0;4;7
2019-09-12 01:30:00;4;11;2;0;0;6;3
2019-09-12 01:45:00;2;7;1;0;0;0;7
2019-09-12 02:00:00;2;7;0;0;1;3;6
2019-09-12 02:15:00;1;4;3;2;1;6;2
2019-09-12 02:30:00;1;5;0;1;1;1;2
2019-09-12 02:45:00;4;8;2;2;1;4;4
2019-09-12 03:00:00;0;6;0;1;0;3;4
2019-09-12 03:15:00;1;2;0;0;1;1;3
2019-09-12 03:30:00;2;4;0;2;0;3;9
2019-09-12 03:45:00;3;8;3;2;0;4;6
2019-09-12 04:00:00;5;11;1;7;5;8;11
2019-09-12 04:15:00;4;7;0;6;1;7;10
2019-09-12 04:30:00;5;25;3;10;5;7;8
2019-09-12 04:45:00;21;15;2;6;1;12;15
2019-09-12 05:00:00;37;70;3;17;4;23;20
2019-09-12 05:15:00;89;138;13;21;7;22;35
2019-09-12 05:30:00;97;125;26;28;13;28;48
2019-09-12 05:45:00;66;100;22;22;19;63;80
2019-09-12 06:00:00;66;119;20;34;13;71;98
2019-09-12 06:15:00;83;146;37;51;20;70;97
2019-09-12 06:30:00;151;198;46;68;39;78;104
2019-09-12 06:45:00;107;160;36;59;40;69;69
2019-09-12 07:00:00;136;199;56;81;65;65;88
2019-09-12 07:15:00;163;229;74;114;74;96;113
2019-09-12 07:30:00;179;187;59;109;57;131;125
2019-09-12 07:45:00;148;170;69;80;43;91;99
2019-09-12 08:00:00;147;208;58;74;35;73;111
2019-09-12 08:15:00;137;200;61;81;41;85;108
2019-09-12 08:30:00;121;193;58;82;42;96;104
2019-09-12 08:45:00;75;151;50;61;41;73;108
2019-09-12 09:00:00;86;176;57;47;24;72;77
2019-09-12 09:15:00;80;180;55;52;24;75;93
2019-09-12 09:30:00;75;161;48;57;28;80;83
2019-09-12 09:45:00;75;145;45;64;24;93;98
2019-09-12 10:00:00;70;176;60;57;22;90;103
2019-09-12 10:15:00;76;187;51;50;21;86;107
2019-09-12 10:30:00;62;181;61;55;13;92;98
2019-09-12 10:45:00;66;183;59;47;23;95;97
2019-09-12 11:00:00;76;162;63;49;23;91;95
2019-09-12 11:15:00;71;167;58;44;24;103;127
2019-09-12 11:30:00;75;191;57;49;17;102;109
2019-09-12 11:45:00;76;165;58;46;21;95;110
2019-09-12 12:00:00;67;190;67;59;21;93;98
2019-09-12 12:15:00;71;177;66;58;19;107;110
2019-09-12 12:30:00;76;186;62;54;30;104;123
2019-09-12 12:45:00;79;179;75;50;18;91;117
2019-09-12 13:00:00;134;220;68;54;13;104;122
2019-09-12 13:15:00;133;191;68;57;20;99;101
2019-09-12 13:30:00;136;215;76;62;20;125;125
2019-09-12 13:45:00;114;181;59;58;18;92;103
2019-09-12 14:00:00;101;186;68;59;14;111;131
2019-09-12 14:15:00;76;214;71;68;20;134;154
2019-09-12 14:30:00;99;201;83;70;21;146;164
2019-09-12 14:45:00;64;176;71;60;21;128;159
2019-09-12 15:00:00;83;182;70;59;34;130;136
2019-09-12 15:15:00;112;185;67;64;32;136;146
2019-09-12 15:30:00;105;207;78;57;26;141;157
2019-09-12 15:45:00;119;193;73;79;19;134;139
2019-09-12 16:00:00;115;179;72;72;31;146;150
2019-09-12 16:15:00;128;166;96;66;25;141;146
2019-09-12 16:30:00;149;163;91;77;33;148;172
2019-09-12 16:45:00;175;189;84;71;24;150;136
2019-09-12 17:00:00;153;187;72;75;30;150;157
2019-09-12 17:15:00;142;250;100;64;31;140;144
2019-09-12 17:30:00;157;203;94;65;32;114;152
2019-09-12 17:45:00;154;173;95;52;31;128;158
2019-09-12 18:00:00;116;217;93;61;26;131;140
2019-09-12 18:15:00;113;223;79;65;25;127;145
2019-09-12 18:30:00;91;217;76;61;19;121;141
2019-09-12 18:45:00;82;207;71;52;17;111;130
2019-09-12 19:00:00;60;184;70;52;17;100;116
2019-09-12 19:15:00;68;158;56;31;16;107;97
2019-09-12 19:30:00;61;144;47;35;12;87;92
2019-09-12 19:45:00;67;145;37;37;21;66;79
2019-09-12 20:00:00;55;134;53;38;18;92;102
2019-09-12 20:15:00;61;121;40;30;13;85;98
2019-09-12 20:30:00;52;103;30;34;10;72;70
2019-09-12 20:45:00;41;111;31;19;16;46;53
2019-09-12 21:00:00;63;129;32;22;6;57;63
2019-09-12 21:15:00;67;120;20;23;12;49;59
2019-09-12 21:30:00;60;114;36;20;4;42;55
2019-09-12 21:45:00;47;79;25;16;3;77;100
2019-09-12 22:00:00;35;76;28;13;3;101;117
2019-09-12 22:15:00;25;62;19;13;10;63;84
2019-09-12 22:30:00;28;66;23;6;1;45;46
2019-09-12 22:45:00;19;45;14;11;3;22;28
2019-09-12 23:00:00;21;50;16;6;2;24;22
2019-09-12 23:15:00;16;33;6;8;3;18;22
2019-09-12 23:30:00;12;29;14;2;1;19;23
2019-09-12 23:45:00;15;32;8;4;0;10;20
