DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-10-18 00:00:00;16;17;0;1;0;11;7;0;0
2019-10-18 00:15:00;11;14;0;0;0;14;10;0;0
2019-10-18 00:30:00;19;5;0;0;0;13;5;0;0
2019-10-18 00:45:00;5;3;0;0;0;15;5;0;0
2019-10-18 01:00:00;7;6;0;0;0;16;7;0;0
2019-10-18 01:15:00;19;4;0;0;0;8;4;0;2
2019-10-18 01:30:00;12;5;0;0;0;9;6;0;0
2019-10-18 01:45:00;14;5;0;0;0;16;3;0;1
2019-10-18 02:00:00;10;4;0;0;0;6;1;0;0
2019-10-18 02:15:00;11;4;0;0;0;6;4;0;0
2019-10-18 02:30:00;8;5;1;0;0;10;3;0;0
2019-10-18 02:45:00;8;2;0;0;0;7;6;0;0
2019-10-18 03:00:00;8;7;0;0;0;15;4;0;0
2019-10-18 03:15:00;7;2;0;0;0;8;1;0;0
2019-10-18 03:30:00;11;5;0;0;0;8;7;0;0
2019-10-18 03:45:00;8;8;0;0;0;13;7;0;0
2019-10-18 04:00:00;27;15;2;2;0;25;14;0;0
2019-10-18 04:15:00;68;34;0;0;0;20;4;0;0
2019-10-18 04:30:00;38;41;2;0;2;31;8;0;0
2019-10-18 04:45:00;27;24;1;1;0;39;18;0;0
2019-10-18 05:00:00;43;25;0;0;0;120;59;0;0
2019-10-18 05:15:00;36;45;4;1;5;178;140;0;1
2019-10-18 05:30:00;73;75;1;1;4;211;196;0;2
2019-10-18 05:45:00;113;107;2;0;2;179;154;0;0
2019-10-18 06:00:00;140;120;4;0;4;193;149;1;2
2019-10-18 06:15:00;104;89;5;2;0;202;163;0;5
2019-10-18 06:30:00;92;113;7;5;9;244;252;6;5
2019-10-18 06:45:00;86;101;6;5;12;209;254;14;8
2019-10-18 07:00:00;93;90;6;9;12;214;225;5;11
2019-10-18 07:15:00;81;91;10;11;12;231;260;8;11
2019-10-18 07:30:00;107;106;7;11;10;234;268;8;8
2019-10-18 07:45:00;121;121;6;10;12;217;241;8;7
2019-10-18 08:00:00;116;109;7;10;12;208;231;29;6
2019-10-18 08:15:00;109;110;11;10;8;186;200;7;2
2019-10-18 08:30:00;118;100;15;13;9;166;199;10;3
2019-10-18 08:45:00;115;107;18;15;16;155;164;3;4
2019-10-18 09:00:00;91;87;10;13;14;119;155;20;0
2019-10-18 09:15:00;90;103;8;15;16;124;170;0;0
2019-10-18 09:30:00;104;112;13;17;17;140;194;8;0
2019-10-18 09:45:00;120;106;16;20;20;108;168;4;4
2019-10-18 10:00:00;126;131;12;27;19;101;122;9;1
2019-10-18 10:15:00;114;114;10;28;19;94;130;6;0
2019-10-18 10:30:00;125;140;18;29;16;112;145;4;1
2019-10-18 10:45:00;125;155;14;26;16;116;145;4;1
2019-10-18 11:00:00;115;121;12;19;12;110;147;7;1
2019-10-18 11:15:00;143;135;13;19;18;114;150;13;2
2019-10-18 11:30:00;134;133;23;27;15;118;182;4;0
2019-10-18 11:45:00;160;169;13;25;15;139;164;13;1
2019-10-18 12:00:00;172;162;19;31;14;124;176;10;2
2019-10-18 12:15:00;226;209;23;27;11;128;175;58;0
2019-10-18 12:30:00;212;222;14;24;13;137;168;12;0
2019-10-18 12:45:00;200;178;25;25;26;140;168;6;1
2019-10-18 13:00:00;177;178;3;25;16;134;184;6;1
2019-10-18 13:15:00;199;196;18;18;25;209;202;106;0
2019-10-18 13:30:00;181;191;18;29;18;188;228;10;1
2019-10-18 13:45:00;189;194;22;32;13;180;198;8;1
2019-10-18 14:00:00;279;207;22;28;17;178;204;6;2
2019-10-18 14:15:00;290;269;16;32;21;99;147;57;4
2019-10-18 14:30:00;271;267;17;18;14;127;168;6;1
2019-10-18 14:45:00;225;226;17;19;16;108;148;10;1
2019-10-18 15:00:00;258;257;14;18;19;133;162;6;0
2019-10-18 15:15:00;244;257;19;36;17;119;148;30;1
2019-10-18 15:30:00;237;244;14;23;18;131;167;5;2
2019-10-18 15:45:00;209;219;10;20;10;150;193;17;3
2019-10-18 16:00:00;222;248;18;35;15;146;172;6;7
2019-10-18 16:15:00;215;220;15;23;23;124;167;78;2
2019-10-18 16:30:00;200;201;13;27;18;145;156;5;1
2019-10-18 16:45:00;177;186;11;24;24;140;157;6;2
2019-10-18 17:00:00;188;190;18;37;23;118;148;11;3
2019-10-18 17:15:00;197;202;11;26;20;125;165;5;1
2019-10-18 17:30:00;177;183;7;23;16;133;183;10;1
2019-10-18 17:45:00;181;179;10;26;5;131;149;13;3
2019-10-18 18:00:00;170;155;9;27;7;145;159;20;7
2019-10-18 18:15:00;171;192;10;15;9;143;154;9;4
2019-10-18 18:30:00;125;152;5;14;5;109;144;0;8
2019-10-18 18:45:00;117;117;4;9;5;122;138;0;1
2019-10-18 19:00:00;123;125;3;19;3;111;119;2;9
2019-10-18 19:15:00;122;108;5;8;2;125;125;3;0
2019-10-18 19:30:00;102;101;2;3;2;100;97;1;3
2019-10-18 19:45:00;111;100;2;2;0;94;96;0;0
2019-10-18 20:00:00;95;108;1;4;5;101;81;3;0
2019-10-18 20:15:00;89;85;2;0;0;73;72;0;2
2019-10-18 20:30:00;76;66;0;1;1;80;68;0;1
2019-10-18 20:45:00;67;56;1;2;1;88;70;0;6
2019-10-18 21:00:00;73;60;1;2;1;169;139;0;3
2019-10-18 21:15:00;61;64;2;0;1;151;137;2;2
2019-10-18 21:30:00;77;77;1;0;0;146;114;0;0
2019-10-18 21:45:00;111;136;0;0;0;71;47;0;0
2019-10-18 22:00:00;199;211;1;0;0;53;39;0;3
2019-10-18 22:15:00;108;96;1;0;0;63;63;0;4
2019-10-18 22:30:00;78;74;2;1;0;45;42;0;0
2019-10-18 22:45:00;59;50;1;0;1;42;21;0;2
2019-10-18 23:00:00;56;43;0;0;0;40;33;0;0
2019-10-18 23:15:00;43;22;2;2;2;37;21;0;2
2019-10-18 23:30:00;46;31;1;0;0;38;23;0;5
2019-10-18 23:45:00;38;27;0;2;0;37;20;0;0
