DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-10-03 00:00:00;9;5;3;4;11;4;0
2019-10-03 00:15:00;15;7;6;6;21;14;0
2019-10-03 00:30:00;7;7;5;5;18;9;0
2019-10-03 00:45:00;8;4;3;2;7;7;0
2019-10-03 01:00:00;5;3;2;5;15;5;0
2019-10-03 01:15:00;11;9;5;1;11;11;0
2019-10-03 01:30:00;3;1;0;1;12;11;0
2019-10-03 01:45:00;10;7;4;1;9;10;0
2019-10-03 02:00:00;5;5;4;3;6;4;0
2019-10-03 02:15:00;4;1;1;2;7;4;0
2019-10-03 02:30:00;6;3;2;0;8;5;0
2019-10-03 02:45:00;7;6;3;2;2;2;0
2019-10-03 03:00:00;2;2;2;0;4;4;0
2019-10-03 03:15:00;3;1;1;1;7;7;0
2019-10-03 03:30:00;7;4;1;2;3;1;0
2019-10-03 03:45:00;7;7;6;1;3;4;0
2019-10-03 04:00:00;8;3;1;0;1;1;0
2019-10-03 04:15:00;4;4;4;0;8;2;0
2019-10-03 04:30:00;5;3;2;1;8;2;0
2019-10-03 04:45:00;7;7;4;3;7;5;0
2019-10-03 05:00:00;9;7;7;0;4;2;0
2019-10-03 05:15:00;11;11;5;2;7;2;0
2019-10-03 05:30:00;3;6;5;2;7;5;0
2019-10-03 05:45:00;6;6;4;2;12;6;0
2019-10-03 06:00:00;8;7;6;0;17;9;0
2019-10-03 06:15:00;14;9;7;6;17;8;0
2019-10-03 06:30:00;5;6;5;3;9;2;0
2019-10-03 06:45:00;11;5;3;1;10;4;0
2019-10-03 07:00:00;7;3;1;2;11;2;0
2019-10-03 07:15:00;10;4;3;1;14;2;0
2019-10-03 07:30:00;8;5;4;6;15;9;0
2019-10-03 07:45:00;11;4;4;4;8;12;0
2019-10-03 08:00:00;9;6;4;5;9;9;0
2019-10-03 08:15:00;12;8;5;3;11;15;0
2019-10-03 08:30:00;14;5;2;4;16;11;0
2019-10-03 08:45:00;22;7;5;9;26;11;0
2019-10-03 09:00:00;13;8;6;6;20;12;0
2019-10-03 09:15:00;25;4;4;9;24;9;0
2019-10-03 09:30:00;26;14;9;7;28;22;0
2019-10-03 09:45:00;34;8;7;8;24;17;0
2019-10-03 10:00:00;17;16;12;5;23;12;0
2019-10-03 10:15:00;25;9;8;9;30;13;0
2019-10-03 10:30:00;29;10;4;9;26;18;0
2019-10-03 10:45:00;36;16;14;10;40;15;0
2019-10-03 11:00:00;30;10;9;13;21;8;0
2019-10-03 11:15:00;34;13;8;7;25;15;0
2019-10-03 11:30:00;35;20;15;9;38;15;0
2019-10-03 11:45:00;60;27;17;12;41;12;0
2019-10-03 12:00:00;46;15;10;10;30;8;0
2019-10-03 12:15:00;50;14;11;10;53;38;0
2019-10-03 12:30:00;56;22;18;15;52;23;1
2019-10-03 12:45:00;57;30;22;9;44;31;0
2019-10-03 13:00:00;47;26;17;8;44;23;0
2019-10-03 13:15:00;46;22;17;12;40;22;0
2019-10-03 13:30:00;50;21;20;12;38;11;0
2019-10-03 13:45:00;61;26;18;10;49;24;0
2019-10-03 14:00:00;55;32;25;8;34;23;0
2019-10-03 14:15:00;54;34;28;7;48;27;0
2019-10-03 14:30:00;51;38;31;15;32;16;0
2019-10-03 14:45:00;70;28;22;10;50;27;0
2019-10-03 15:00:00;57;14;7;12;34;23;0
2019-10-03 15:15:00;59;37;26;14;54;25;0
2019-10-03 15:30:00;44;22;15;11;43;16;0
2019-10-03 15:45:00;50;24;22;13;52;25;0
2019-10-03 16:00:00;46;16;13;14;44;15;0
2019-10-03 16:15:00;51;23;15;7;49;25;0
2019-10-03 16:30:00;45;24;15;10;42;19;0
2019-10-03 16:45:00;52;26;16;10;58;19;0
2019-10-03 17:00:00;39;14;11;17;49;16;0
2019-10-03 17:15:00;50;26;16;15;62;27;0
2019-10-03 17:30:00;62;38;26;16;50;12;0
2019-10-03 17:45:00;64;20;9;11;55;30;0
2019-10-03 18:00:00;43;19;15;11;64;18;0
2019-10-03 18:15:00;67;44;34;10;44;25;0
2019-10-03 18:30:00;41;22;13;4;48;17;0
2019-10-03 18:45:00;42;26;15;13;44;31;0
2019-10-03 19:00:00;65;32;18;4;44;18;0
2019-10-03 19:15:00;33;19;15;2;46;18;0
2019-10-03 19:30:00;31;11;5;5;36;11;0
2019-10-03 19:45:00;43;22;13;6;35;15;0
2019-10-03 20:00:00;31;12;6;5;40;19;0
2019-10-03 20:15:00;35;21;16;9;41;21;0
2019-10-03 20:30:00;21;17;11;7;25;8;0
2019-10-03 20:45:00;21;13;9;6;30;10;0
2019-10-03 21:00:00;18;7;6;7;23;13;0
2019-10-03 21:15:00;23;19;11;5;31;11;0
2019-10-03 21:30:00;12;4;2;7;15;7;0
2019-10-03 21:45:00;19;12;8;1;21;5;0
2019-10-03 22:00:00;11;9;6;3;16;9;0
2019-10-03 22:15:00;26;15;6;4;20;7;0
2019-10-03 22:30:00;8;7;5;2;22;11;0
2019-10-03 22:45:00;13;9;4;5;29;15;0
2019-10-03 23:00:00;13;7;3;2;18;11;0
2019-10-03 23:15:00;5;6;5;4;20;12;0
2019-10-03 23:30:00;10;3;2;4;12;7;0
2019-10-03 23:45:00;4;5;5;4;18;7;0
