DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-05-15 00:00:00;6;1;1;0;9;4;5;14;7;20;14;7;20;0
2020-05-15 00:15:00;8;3;2;1;13;4;3;20;10;31;20;10;31;0
2020-05-15 00:30:00;3;4;6;1;6;0;5;20;10;30;20;10;30;0
2020-05-15 00:45:00;4;2;3;1;5;3;4;20;10;30;20;10;30;0
2020-05-15 01:00:00;4;2;4;0;5;1;5;24;12;35;24;12;35;0
2020-05-15 01:15:00;1;0;1;1;9;0;1;26;13;39;26;13;39;0
2020-05-15 01:30:00;5;2;1;0;6;3;2;26;13;39;26;13;39;0
2020-05-15 01:45:00;4;2;2;0;8;2;1;26;13;39;26;13;39;0
2020-05-15 02:00:00;1;1;2;0;12;3;2;26;13;39;26;13;39;0
2020-05-15 02:15:00;1;1;5;1;11;3;0;26;13;39;26;13;39;0
2020-05-15 02:30:00;1;1;4;0;7;0;0;26;13;39;26;13;39;0
2020-05-15 02:45:00;3;0;1;0;9;1;2;24;12;36;24;12;36;0
2020-05-15 03:00:00;1;0;2;0;8;5;1;26;13;39;26;13;39;0
2020-05-15 03:15:00;2;4;1;1;2;3;1;26;13;39;26;13;39;0
2020-05-15 03:30:00;2;2;2;1;6;0;2;26;13;39;26;13;39;0
2020-05-15 03:45:00;2;1;2;1;7;0;0;26;13;39;26;13;39;0
2020-05-15 04:00:00;2;4;2;1;7;3;1;26;13;39;26;13;39;0
2020-05-15 04:15:00;3;6;4;1;17;5;1;26;13;39;26;13;39;0
2020-05-15 04:30:00;6;5;4;2;16;2;0;24;12;36;24;12;36;0
2020-05-15 04:45:00;13;3;8;4;27;5;4;26;13;39;26;13;39;0
2020-05-15 05:00:00;25;20;16;11;70;14;18;20;10;30;20;10;30;0
2020-05-15 05:15:00;35;35;40;31;67;23;29;20;10;30;20;10;30;0
2020-05-15 05:30:00;49;55;46;47;64;24;11;20;10;31;20;10;31;0
2020-05-15 05:45:00;38;46;39;39;52;21;7;20;10;30;20;10;30;0
2020-05-15 06:00:00;31;31;42;32;60;18;16;20;10;30;20;10;30;0
2020-05-15 06:15:00;40;45;46;45;61;30;15;21;11;30;21;11;30;0
2020-05-15 06:30:00;58;58;71;62;70;48;21;20;10;30;20;10;30;0
2020-05-15 06:45:00;74;69;64;63;72;36;37;21;11;30;21;11;30;0
2020-05-15 07:00:00;89;69;81;71;89;49;27;20;10;30;20;10;30;0
2020-05-15 07:15:00;94;77;68;57;83;42;37;20;10;30;20;10;30;0
2020-05-15 07:30:00;98;96;77;74;87;46;51;20;10;29;20;10;29;0
2020-05-15 07:45:00;88;91;60;63;91;53;54;21;11;30;21;11;30;0
2020-05-15 08:00:00;71;54;47;39;90;45;51;20;10;31;20;10;31;0
2020-05-15 08:15:00;71;60;47;44;83;40;36;20;10;30;20;10;30;0
2020-05-15 08:30:00;81;59;56;58;86;41;51;20;10;30;20;10;30;0
2020-05-15 08:45:00;67;49;51;39;101;38;42;20;10;30;20;10;30;0
2020-05-15 09:00:00;54;58;44;35;83;45;45;20;10;29;20;10;29;0
2020-05-15 09:15:00;79;75;40;34;88;42;53;20;10;31;20;10;31;0
2020-05-15 09:30:00;73;65;42;42;110;56;59;20;10;30;20;10;30;0
2020-05-15 09:45:00;86;76;41;34;113;59;65;21;11;30;21;11;30;0
2020-05-15 10:00:00;78;64;41;26;112;53;65;20;10;30;20;10;30;0
2020-05-15 10:15:00;97;63;44;32;116;60;58;21;11;29;21;11;29;0
2020-05-15 10:30:00;105;46;58;40;121;46;73;20;10;31;20;10;31;0
2020-05-15 10:45:00;88;77;45;27;112;45;71;20;10;30;20;10;30;0
2020-05-15 11:00:00;94;61;46;33;115;61;70;20;10;30;20;10;30;0
2020-05-15 11:15:00;110;66;33;30;133;75;104;20;10;30;20;10;30;0
2020-05-15 11:30:00;100;46;33;28;120;61;90;18;9;26;18;9;26;0
2020-05-15 11:45:00;94;58;47;38;118;56;92;20;10;30;20;10;30;0
2020-05-15 12:00:00;115;60;35;32;139;76;102;20;10;30;20;10;30;0
2020-05-15 12:15:00;113;51;37;32;148;60;134;20;10;30;20;10;30;0
2020-05-15 12:30:00;102;64;34;23;136;55;117;20;10;31;20;10;31;0
2020-05-15 12:45:00;106;61;39;31;138;62;121;20;10;29;20;10;29;0
2020-05-15 13:00:00;106;73;44;42;137;70;129;20;10;30;20;10;30;0
2020-05-15 13:15:00;102;81;43;35;146;80;115;20;10;31;20;10;31;0
2020-05-15 13:30:00;119;78;50;43;149;61;95;20;10;29;20;10;29;0
2020-05-15 13:45:00;127;74;49;50;151;75;135;20;10;30;20;10;30;0
2020-05-15 14:00:00;125;64;39;40;131;59;113;18;9;27;18;9;27;0
2020-05-15 14:15:00;63;43;22;17;94;51;68;13;7;18;13;7;18;0
2020-05-15 14:30:00;120;75;35;26;150;70;137;20;10;31;20;10;31;0
2020-05-15 14:45:00;124;68;45;41;153;88;108;20;10;29;20;10;29;0
2020-05-15 15:00:00;129;80;38;44;132;67;124;20;10;30;20;10;30;0
2020-05-15 15:15:00;110;57;40;39;136;76;133;20;10;30;20;10;30;0
2020-05-15 15:30:00;99;58;43;36;128;78;125;20;10;31;20;10;31;0
2020-05-15 15:45:00;103;67;48;39;141;61;130;20;10;30;20;10;30;0
2020-05-15 16:00:00;115;70;43;37;150;74;92;20;10;30;20;10;30;0
2020-05-15 16:15:00;110;59;41;31;131;67;105;21;11;30;21;11;30;0
2020-05-15 16:30:00;100;63;35;24;132;69;100;20;10;29;20;10;29;0
2020-05-15 16:45:00;94;62;45;42;150;64;108;20;10;30;20;10;30;0
2020-05-15 17:00:00;112;58;44;29;153;69;91;20;10;30;20;10;30;0
