DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-11-19 00:00:00;6;2;5;0;0;0;0;0;0
2020-11-19 00:15:00;7;6;10;0;0;0;0;0;0
2020-11-19 00:30:00;4;4;13;1;1;0;0;0;0
2020-11-19 00:45:00;5;2;4;0;0;0;0;0;0
2020-11-19 01:00:00;7;3;6;0;0;0;0;0;0
2020-11-19 01:15:00;2;2;6;0;0;0;0;0;0
2020-11-19 01:30:00;2;3;3;0;0;0;0;0;0
2020-11-19 01:45:00;2;4;7;0;0;0;0;0;0
2020-11-19 02:00:00;5;1;3;0;0;0;0;0;0
2020-11-19 02:15:00;4;4;0;0;0;0;0;0;0
2020-11-19 02:30:00;3;3;4;0;0;0;0;0;0
2020-11-19 02:45:00;2;0;6;0;0;0;0;0;0
2020-11-19 03:00:00;5;2;8;0;0;0;0;0;0
2020-11-19 03:15:00;5;2;7;1;1;0;0;0;0
2020-11-19 03:30:00;2;2;6;0;0;0;0;0;0
2020-11-19 03:45:00;5;3;3;0;0;0;0;0;0
2020-11-19 04:00:00;11;3;10;0;0;0;0;0;0
2020-11-19 04:15:00;10;4;11;0;0;0;0;0;0
2020-11-19 04:30:00;11;4;14;0;0;0;0;0;0
2020-11-19 04:45:00;23;8;42;0;0;0;0;0;0
2020-11-19 05:00:00;32;9;89;0;0;0;0;0;0
2020-11-19 05:15:00;60;20;106;0;0;0;0;0;0
2020-11-19 05:30:00;59;25;122;1;1;0;0;0;0
2020-11-19 05:45:00;69;20;117;1;1;0;0;0;0
2020-11-19 06:00:00;100;26;101;1;1;0;0;0;0
2020-11-19 06:15:00;115;38;151;1;1;0;0;0;0
2020-11-19 06:30:00;93;36;164;1;1;0;0;0;0
2020-11-19 06:45:00;84;52;164;1;1;0;0;0;0
2020-11-19 07:00:00;82;36;192;1;2;0;0;0;0
2020-11-19 07:15:00;93;65;233;6;5;0;0;0;0
2020-11-19 07:30:00;106;67;244;2;2;0;0;0;0
2020-11-19 07:45:00;125;91;209;1;1;1;0;0;0
2020-11-19 08:00:00;98;69;197;1;1;0;0;0;0
2020-11-19 08:15:00;119;73;211;2;1;0;0;0;0
2020-11-19 08:30:00;106;77;209;1;1;0;0;0;0
2020-11-19 08:45:00;85;47;176;1;1;2;0;0;0
2020-11-19 09:00:00;77;46;143;1;1;1;0;0;0
2020-11-19 09:15:00;109;46;191;2;1;2;0;0;0
2020-11-19 09:30:00;119;61;180;2;2;0;0;0;0
2020-11-19 09:45:00;116;57;211;2;2;1;0;0;0
2020-11-19 10:00:00;131;64;177;2;2;0;0;0;0
2020-11-19 10:15:00;123;66;161;1;1;0;0;0;0
2020-11-19 10:30:00;148;76;172;1;1;0;0;0;0
2020-11-19 10:45:00;120;67;176;1;1;0;0;0;0
2020-11-19 11:00:00;135;67;190;1;1;0;0;0;0
2020-11-19 11:15:00;132;72;169;2;1;3;0;0;0
2020-11-19 11:30:00;126;75;181;1;1;0;0;0;0
2020-11-19 11:45:00;128;77;190;4;4;0;0;0;0
2020-11-19 12:00:00;132;78;173;4;3;0;0;0;0
2020-11-19 12:15:00;136;82;174;0;0;1;0;0;0
2020-11-19 12:30:00;146;80;202;1;1;2;0;0;0
2020-11-19 12:45:00;150;70;204;3;3;1;0;0;0
2020-11-19 13:00:00;140;86;188;3;3;0;0;0;0
2020-11-19 13:15:00;161;70;197;4;4;0;0;0;0
2020-11-19 13:30:00;153;99;230;2;2;1;0;0;0
2020-11-19 13:45:00;155;84;197;2;3;0;0;0;0
2020-11-19 14:00:00;155;82;175;2;2;0;0;0;0
2020-11-19 14:15:00;175;80;202;1;1;1;0;0;0
2020-11-19 14:30:00;173;94;220;2;3;1;0;0;0
2020-11-19 14:45:00;184;92;192;1;1;0;0;0;0
2020-11-19 15:00:00;157;83;219;1;1;1;0;0;0
2020-11-19 15:15:00;162;83;187;1;1;1;0;0;0
2020-11-19 15:30:00;179;80;230;1;1;2;0;0;0
2020-11-19 15:45:00;192;97;218;1;1;1;0;0;0
2020-11-19 16:00:00;164;96;207;1;1;0;0;0;0
2020-11-19 16:15:00;200;101;193;2;1;0;0;0;0
2020-11-19 16:30:00;160;81;200;1;2;4;0;0;0
2020-11-19 16:45:00;167;96;227;2;2;0;0;0;0
2020-11-19 17:00:00;175;99;221;2;2;1;0;0;0
2020-11-19 17:15:00;200;82;249;1;1;9;0;0;0
2020-11-19 17:30:00;176;80;227;1;1;4;0;0;0
2020-11-19 17:45:00;163;74;172;1;1;2;0;0;0
2020-11-19 18:00:00;153;69;176;5;5;1;0;0;0
2020-11-19 18:15:00;149;64;155;1;1;0;0;0;0
2020-11-19 18:30:00;104;51;154;1;1;2;0;0;0
2020-11-19 18:45:00;113;59;138;1;1;1;0;0;0
2020-11-19 19:00:00;115;66;116;2;2;0;0;0;0
2020-11-19 19:15:00;115;43;107;1;2;0;0;0;0
2020-11-19 19:30:00;81;36;76;2;2;0;0;0;0
2020-11-19 19:45:00;89;37;82;2;2;0;0;0;0
2020-11-19 20:00:00;69;30;77;1;1;0;0;0;0
2020-11-19 20:15:00;67;27;86;2;3;0;0;0;0
2020-11-19 20:30:00;59;19;75;0;0;0;0;0;0
2020-11-19 20:45:00;41;18;77;1;1;0;0;0;0
2020-11-19 21:00:00;47;13;92;1;1;0;0;0;0
2020-11-19 21:15:00;50;23;66;2;3;0;0;0;0
2020-11-19 21:30:00;44;18;35;1;1;0;0;0;0
2020-11-19 21:45:00;48;10;33;0;0;0;0;0;0
2020-11-19 22:00:00;93;17;30;2;2;0;0;0;0
2020-11-19 22:15:00;59;14;40;0;0;0;0;0;0
2020-11-19 22:30:00;41;12;33;1;1;0;0;0;0
2020-11-19 22:45:00;23;11;24;0;0;0;0;0;0
2020-11-19 23:00:00;14;9;39;1;1;0;0;0;0
2020-11-19 23:15:00;12;5;28;0;0;0;0;0;0
2020-11-19 23:30:00;12;7;20;0;0;0;0;0;0
2020-11-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
