DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-11-12 00:00:00;5;3;7;0;0;0;0;0;0
2020-11-12 00:15:00;7;4;9;0;0;0;0;0;0
2020-11-12 00:30:00;10;5;15;1;1;0;0;0;0
2020-11-12 00:45:00;3;2;6;0;0;0;0;0;0
2020-11-12 01:00:00;4;2;7;0;0;0;0;0;0
2020-11-12 01:15:00;4;2;2;0;0;0;0;0;0
2020-11-12 01:30:00;3;2;5;0;0;0;0;0;0
2020-11-12 01:45:00;1;0;5;0;0;0;0;0;0
2020-11-12 02:00:00;9;4;5;0;0;0;0;0;0
2020-11-12 02:15:00;5;3;5;0;0;0;0;0;0
2020-11-12 02:30:00;8;4;2;0;0;0;0;0;0
2020-11-12 02:45:00;5;0;9;0;0;0;0;0;0
2020-11-12 03:00:00;1;1;6;0;0;0;0;0;0
2020-11-12 03:15:00;5;3;7;0;0;0;0;0;0
2020-11-12 03:30:00;7;4;8;0;0;0;0;0;0
2020-11-12 03:45:00;11;4;9;1;1;0;0;0;0
2020-11-12 04:00:00;7;2;11;0;0;0;0;0;0
2020-11-12 04:15:00;9;6;21;0;0;0;0;0;0
2020-11-12 04:30:00;15;8;21;0;0;0;0;0;0
2020-11-12 04:45:00;14;9;47;0;0;0;0;0;0
2020-11-12 05:00:00;30;10;88;0;0;0;0;0;0
2020-11-12 05:15:00;63;10;119;1;1;0;0;0;0
2020-11-12 05:30:00;67;13;97;1;1;0;0;0;0
2020-11-12 05:45:00;69;28;106;1;1;0;0;0;0
2020-11-12 06:00:00;91;26;94;2;2;1;0;0;0
2020-11-12 06:15:00;117;41;135;1;1;0;0;0;0
2020-11-12 06:30:00;78;43;176;1;1;1;0;0;0
2020-11-12 06:45:00;79;47;165;1;1;0;0;0;0
2020-11-12 07:00:00;70;44;185;1;1;1;0;0;0
2020-11-12 07:15:00;111;64;235;5;5;2;0;0;0
2020-11-12 07:30:00;118;72;229;1;1;0;0;0;0
2020-11-12 07:45:00;117;106;253;1;1;1;0;0;0
2020-11-12 08:00:00;88;61;165;2;2;2;0;0;0
2020-11-12 08:15:00;82;82;203;1;1;0;0;0;0
2020-11-12 08:30:00;90;54;176;1;2;1;0;0;0
2020-11-12 08:45:00;83;49;179;2;1;2;0;0;0
2020-11-12 09:00:00;99;61;159;2;2;1;0;0;0
2020-11-12 09:15:00;95;49;179;2;2;1;0;0;0
2020-11-12 09:30:00;115;70;183;2;2;2;0;0;0
2020-11-12 09:45:00;125;75;221;3;3;1;0;0;0
2020-11-12 10:00:00;112;73;169;2;2;0;0;0;0
2020-11-12 10:15:00;112;70;200;1;1;1;0;0;0
2020-11-12 10:30:00;139;73;178;1;1;0;0;0;0
2020-11-12 10:45:00;123;64;189;2;2;1;0;0;0
2020-11-12 11:00:00;139;83;138;1;1;0;0;0;0
