DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-11-26 00:00:00;3;1;11;0;0;0;0;0;0
2020-11-26 00:15:00;5;3;6;0;0;0;0;0;0
2020-11-26 00:30:00;9;5;11;1;1;0;0;0;0
2020-11-26 00:45:00;4;1;13;1;1;0;0;0;0
2020-11-26 01:00:00;6;2;7;0;0;0;0;0;0
2020-11-26 01:15:00;5;3;9;0;0;0;0;0;0
2020-11-26 01:30:00;2;0;3;0;0;0;0;0;0
2020-11-26 01:45:00;4;0;5;0;0;0;0;0;0
2020-11-26 02:00:00;3;3;4;0;0;0;0;0;0
2020-11-26 02:15:00;6;5;7;0;0;0;0;0;0
2020-11-26 02:30:00;2;4;3;0;0;0;0;0;0
2020-11-26 02:45:00;3;2;7;0;0;0;0;0;0
2020-11-26 03:00:00;5;2;8;0;0;0;0;0;0
2020-11-26 03:15:00;7;4;10;0;0;0;0;0;0
2020-11-26 03:30:00;7;1;2;0;0;0;0;0;0
2020-11-26 03:45:00;6;2;8;1;1;0;0;0;0
2020-11-26 04:00:00;6;1;10;0;0;0;0;0;0
2020-11-26 04:15:00;9;4;19;0;0;0;0;0;0
2020-11-26 04:30:00;18;4;14;0;0;0;0;0;0
2020-11-26 04:45:00;21;10;42;0;0;0;0;0;0
2020-11-26 05:00:00;32;7;92;0;0;0;0;0;0
2020-11-26 05:15:00;52;14;119;1;1;0;0;0;0
2020-11-26 05:30:00;56;13;108;1;1;0;0;0;0
2020-11-26 05:45:00;57;28;94;1;1;0;0;0;0
2020-11-26 06:00:00;85;31;95;1;1;1;0;0;0
2020-11-26 06:15:00;107;36;147;2;2;0;0;0;0
2020-11-26 06:30:00;86;46;173;1;1;0;0;0;0
2020-11-26 06:45:00;79;45;146;1;1;1;0;0;0
2020-11-26 07:00:00;83;38;202;1;1;1;0;0;0
2020-11-26 07:15:00;100;54;239;6;6;0;0;0;0
2020-11-26 07:30:00;103;62;223;3;3;0;0;0;0
2020-11-26 07:45:00;129;72;221;0;0;0;0;0;0
2020-11-26 08:00:00;112;89;207;1;1;2;0;0;0
2020-11-26 08:15:00;102;76;203;1;1;1;0;0;0
