DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-04-21 00:00:00;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-21 00:15:00;4;7;6;0;0;7;0;3;0;0;1;1;0;0;0;0
2020-04-21 00:30:00;8;10;8;0;2;9;0;3;2;1;1;1;0;0;0;0
2020-04-21 00:45:00;5;6;7;1;0;4;0;3;3;2;2;2;0;0;0;0
2020-04-21 01:00:00;4;7;7;0;2;8;0;0;2;2;3;3;0;0;0;0
2020-04-21 01:15:00;6;6;4;1;0;6;0;0;2;2;2;2;0;0;0;0
2020-04-21 01:30:00;5;4;4;0;3;2;1;3;1;1;0;0;0;0;0;0
2020-04-21 01:45:00;9;2;3;1;0;2;0;2;1;1;1;1;0;0;0;0
2020-04-21 02:00:00;8;6;4;1;2;3;1;3;2;2;1;1;0;0;0;0
2020-04-21 02:15:00;4;1;1;0;1;2;0;1;0;0;0;0;0;0;0;0
2020-04-21 02:30:00;6;9;7;1;2;7;1;3;2;2;2;2;0;0;0;0
2020-04-21 02:45:00;2;5;4;0;4;5;1;0;1;1;1;1;0;0;0;0
2020-04-21 03:00:00;5;9;9;0;5;5;0;3;0;0;0;0;0;0;0;0
2020-04-21 03:15:00;4;4;4;0;5;5;0;0;0;0;0;0;0;0;0;0
2020-04-21 03:30:00;7;9;8;1;1;8;0;1;0;0;0;0;0;0;0;0
2020-04-21 03:45:00;3;5;5;0;2;5;0;2;1;1;1;1;0;0;0;0
2020-04-21 04:00:00;13;7;7;0;5;8;0;0;1;1;0;0;0;0;0;0
2020-04-21 04:15:00;7;7;7;0;5;8;0;1;3;3;6;4;0;0;0;0
2020-04-21 04:30:00;8;4;4;0;2;3;0;1;0;0;0;0;0;0;0;0
2020-04-21 04:45:00;7;16;14;1;5;18;0;0;3;3;3;3;0;0;0;0
2020-04-21 05:00:00;14;14;14;2;12;13;0;2;1;1;2;2;0;0;0;0
2020-04-21 05:15:00;34;22;24;4;11;22;0;11;6;6;5;5;0;0;0;0
2020-04-21 05:30:00;53;47;30;4;11;53;0;4;12;14;15;13;0;0;0;0
2020-04-21 05:45:00;44;77;43;5;12;75;0;10;23;23;23;22;0;0;0;0
2020-04-21 06:00:00;48;61;44;3;9;59;3;9;30;30;29;28;0;0;0;0
2020-04-21 06:15:00;64;58;46;6;21;71;0;12;31;30;29;30;0;0;0;0
2020-04-21 06:30:00;96;81;56;7;22;78;6;19;33;34;30;30;0;0;0;2
2020-04-21 06:45:00;90;120;65;12;27;118;4;22;28;27;24;24;0;0;0;0
2020-04-21 07:00:00;111;115;88;15;27;109;4;37;35;35;33;35;0;0;0;0
