DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-06-26 00:00:00;15;18;15;17;6;3;1;4;0;2;2
2020-06-26 00:15:00;12;17;12;26;11;3;4;8;0;1;2
2020-06-26 00:30:00;12;15;9;13;6;0;0;4;0;2;0
2020-06-26 00:45:00;11;13;10;18;11;4;1;2;0;1;1
2020-06-26 01:00:00;11;11;7;8;5;4;1;2;0;1;0
2020-06-26 01:15:00;8;10;5;8;2;1;3;2;0;0;1
2020-06-26 01:30:00;11;12;9;3;3;1;0;0;0;0;0
2020-06-26 01:45:00;8;8;6;3;3;0;0;1;0;1;1
2020-06-26 02:00:00;10;12;7;4;1;1;1;0;0;0;0
2020-06-26 02:15:00;12;15;6;5;3;2;2;0;0;1;0
2020-06-26 02:30:00;5;8;4;4;2;1;0;3;0;1;0
2020-06-26 02:45:00;5;9;7;7;5;2;0;0;0;0;0
2020-06-26 03:00:00;8;9;7;5;5;3;2;0;0;1;0
2020-06-26 03:15:00;7;9;3;5;4;0;0;2;0;2;0
2020-06-26 03:30:00;8;12;3;5;2;3;0;0;0;0;1
2020-06-26 03:45:00;9;12;5;7;3;4;1;1;0;0;0
2020-06-26 04:00:00;8;13;9;5;3;0;0;0;0;0;0
2020-06-26 04:15:00;16;20;13;9;6;4;0;1;0;1;0
2020-06-26 04:30:00;17;18;14;8;9;3;1;5;0;4;2
2020-06-26 04:45:00;29;28;17;8;12;2;1;7;0;5;4
2020-06-26 05:00:00;46;46;41;7;13;6;4;10;0;6;10
2020-06-26 05:15:00;73;78;72;18;19;5;3;8;0;20;18
2020-06-26 05:30:00;77;84;73;31;22;14;5;15;0;12;20
2020-06-26 05:45:00;67;81;70;31;28;16;6;27;0;17;22
2020-06-26 06:00:00;75;94;69;46;27;13;5;34;0;15;24
2020-06-26 06:15:00;102;129;81;61;35;22;25;28;0;24;24
2020-06-26 06:30:00;128;149;106;58;43;24;6;22;0;27;42
2020-06-26 06:45:00;116;138;105;79;56;23;8;37;0;26;38
2020-06-26 07:00:00;111;135;105;80;62;23;17;18;0;27;41
2020-06-26 07:15:00;120;139;100;97;88;41;37;30;0;32;59
2020-06-26 07:30:00;134;160;136;107;92;26;24;36;0;42;56
2020-06-26 07:45:00;122;163;109;151;86;30;12;47;0;33;45
2020-06-26 08:00:00;102;127;89;88;82;34;20;38;0;24;48
2020-06-26 08:15:00;106;127;89;96;72;25;14;32;0;27;42
2020-06-26 08:30:00;112;130;101;100;82;24;13;48;0;24;34
2020-06-26 08:45:00;115;142;116;92;79;32;17;32;0;24;36
2020-06-26 09:00:00;105;117;96;85;64;50;27;38;0;30;34
2020-06-26 09:15:00;119;145;87;92;60;30;21;37;0;21;26
2020-06-26 09:30:00;115;142;110;124;80;29;21;50;0;29;31
2020-06-26 09:45:00;122;147;124;112;77;36;17;54;0;32;30
2020-06-26 10:00:00;109;148;103;110;81;23;12;48;0;31;32
2020-06-26 10:15:00;117;150;118;107;75;29;20;52;0;28;40
2020-06-26 10:30:00;124;163;111;105;80;29;11;43;0;30;31
2020-06-26 10:45:00;116;150;117;109;95;37;15;52;0;35;34
2020-06-26 11:00:00;119;150;109;144;97;21;9;61;0;26;28
2020-06-26 11:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 11:30:00;100;154;114;111;83;20;13;54;0;29;30
2020-06-26 11:45:00;111;165;109;118;111;24;18;51;0;24;22
2020-06-26 12:00:00;103;148;109;145;111;20;8;67;0;32;27
