DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-09-06 00:00:00;2;8;9;0;1;1;10;0;0;0;0;0
2019-09-06 00:15:00;0;7;7;1;2;4;14;1;1;0;0;0
2019-09-06 00:30:00;3;6;7;0;0;1;10;0;0;0;0;0
2019-09-06 00:45:00;0;3;3;0;3;1;8;0;0;0;0;0
2019-09-06 01:00:00;2;7;7;2;2;1;7;0;0;0;0;0
2019-09-06 01:15:00;0;4;6;0;2;3;12;0;0;0;0;0
2019-09-06 01:30:00;2;1;2;2;1;1;5;0;0;0;0;0
2019-09-06 01:45:00;0;0;0;0;0;2;3;0;0;0;0;0
2019-09-06 02:00:00;3;6;3;0;0;1;6;0;0;0;0;0
2019-09-06 02:15:00;0;0;0;0;0;0;4;0;0;0;0;0
2019-09-06 02:30:00;1;2;2;0;0;2;2;0;0;0;0;0
2019-09-06 02:45:00;0;1;1;0;1;0;0;0;0;0;0;0
2019-09-06 03:00:00;0;0;0;0;0;0;2;0;0;0;0;0
2019-09-06 03:15:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-09-06 03:30:00;1;1;1;0;0;0;0;0;0;0;0;0
2019-09-06 03:45:00;1;1;1;0;0;2;2;0;0;0;0;0
2019-09-06 04:00:00;3;2;2;0;1;2;2;0;0;0;0;0
2019-09-06 04:15:00;2;0;1;0;0;1;2;0;0;0;0;0
2019-09-06 04:30:00;0;2;2;2;1;0;1;0;0;0;0;0
2019-09-06 04:45:00;0;1;1;0;0;0;7;0;0;0;0;0
2019-09-06 05:00:00;3;9;7;1;1;5;11;0;0;1;0;0
2019-09-06 05:15:00;3;3;4;0;0;3;31;0;2;2;0;0
2019-09-06 05:30:00;11;6;7;0;0;5;27;0;0;1;254;0
2019-09-06 05:45:00;23;20;27;1;0;3;22;0;1;0;0;0
2019-09-06 06:00:00;23;17;28;0;0;3;22;0;2;0;0;0
2019-09-06 06:15:00;14;15;20;1;0;2;26;0;2;1;0;0
2019-09-06 06:30:00;12;15;17;1;1;6;31;1;3;2;0;0
2019-09-06 06:45:00;15;22;32;1;1;16;53;0;2;4;0;0
2019-09-06 07:00:00;19;26;30;3;2;10;45;0;1;3;0;1
2019-09-06 07:15:00;34;32;36;2;3;16;61;0;2;4;0;0
2019-09-06 07:30:00;46;32;45;0;3;13;45;0;1;4;0;2
2019-09-06 07:45:00;42;39;48;0;2;10;45;0;4;1;0;0
2019-09-06 08:00:00;31;31;42;4;3;19;53;0;4;4;0;0
2019-09-06 08:15:00;35;47;56;2;4;14;46;2;7;0;0;3
2019-09-06 08:30:00;58;45;54;3;4;14;38;0;8;0;0;0
2019-09-06 08:45:00;54;67;103;1;3;14;46;0;15;1;0;0
2019-09-06 09:00:00;53;62;67;5;13;25;41;0;10;0;0;0
2019-09-06 09:15:00;82;85;94;6;16;19;38;2;17;1;0;2
2019-09-06 09:30:00;70;77;85;5;17;15;50;2;20;11;0;0
2019-09-06 09:45:00;83;86;104;9;20;17;69;5;35;0;0;2
2019-09-06 10:00:00;78;80;79;9;21;34;72;7;28;1;0;3
2019-09-06 10:15:00;66;76;93;19;18;20;64;3;28;1;0;3
2019-09-06 10:30:00;72;86;106;15;16;28;90;11;28;1;0;8
2019-09-06 10:45:00;63;71;75;11;14;40;89;3;17;0;0;0
2019-09-06 11:00:00;62;84;85;14;24;34;76;4;28;3;0;0
2019-09-06 11:15:00;86;84;88;20;28;41;88;9;21;1;0;6
2019-09-06 11:30:00;49;69;79;16;19;44;93;7;32;1;0;1
2019-09-06 11:45:00;66;88;103;33;20;42;103;8;30;0;0;9
2019-09-06 12:00:00;83;88;87;29;23;51;85;5;34;0;0;4
2019-09-06 12:15:00;82;89;101;34;30;50;121;10;25;0;0;11
2019-09-06 12:30:00;75;78;79;27;23;48;122;8;27;1;0;8
2019-09-06 12:45:00;69;97;105;33;18;52;104;6;29;1;0;2
2019-09-06 13:00:00;72;87;100;29;31;32;91;4;27;1;0;11
2019-09-06 13:15:00;60;86;94;22;28;35;91;8;30;3;0;9
2019-09-06 13:30:00;77;92;96;24;18;42;108;16;34;4;0;6
2019-09-06 13:45:00;76;82;99;34;24;43;97;8;25;0;0;9
2019-09-06 14:00:00;98;99;106;33;29;57;100;10;27;6;0;0
2019-09-06 14:15:00;104;106;124;29;27;44;83;14;34;3;0;5
2019-09-06 14:30:00;92;90;103;38;22;60;103;11;30;4;0;3
2019-09-06 14:45:00;79;83;95;29;23;34;79;6;25;1;0;11
2019-09-06 15:00:00;94;90;100;22;29;33;75;13;38;4;0;0
2019-09-06 15:15:00;82;99;123;26;29;50;70;13;28;2;0;1
2019-09-06 15:30:00;113;138;135;31;33;64;123;16;42;1;0;0
2019-09-06 15:45:00;87;93;110;31;24;45;103;14;41;1;0;5
2019-09-06 16:00:00;88;104;113;40;28;39;77;8;31;3;0;8
2019-09-06 16:15:00;83;75;87;32;26;32;83;11;33;1;0;1
2019-09-06 16:30:00;89;103;101;35;41;58;98;12;41;0;0;9
2019-09-06 16:45:00;75;75;81;35;22;42;77;11;30;0;0;5
2019-09-06 17:00:00;89;99;98;41;30;54;113;13;33;3;0;13
2019-09-06 17:15:00;83;68;88;35;30;44;95;10;40;4;0;0
2019-09-06 17:30:00;62;84;88;59;38;49;108;9;38;1;0;6
2019-09-06 17:45:00;71;78;76;35;38;37;94;20;48;3;0;7
2019-09-06 18:00:00;55;67;74;36;26;46;83;8;35;1;0;2
2019-09-06 18:15:00;62;72;86;36;32;43;97;9;36;2;0;0
2019-09-06 18:30:00;58;84;89;37;30;48;99;5;29;0;0;4
2019-09-06 18:45:00;67;56;65;31;26;48;90;9;26;3;0;5
2019-09-06 19:00:00;48;60;77;26;16;35;94;7;27;0;0;3
2019-09-06 19:15:00;33;71;74;32;26;48;91;10;31;0;0;13
2019-09-06 19:30:00;27;44;45;31;23;32;76;6;19;1;0;1
2019-09-06 19:45:00;20;32;57;45;29;42;92;10;24;1;0;2
2019-09-06 20:00:00;22;42;42;36;28;40;83;6;17;0;0;14
2019-09-06 20:15:00;18;21;34;20;15;20;54;1;2;1;0;4
2019-09-06 20:30:00;11;27;33;3;9;18;45;0;2;0;0;6
2019-09-06 20:45:00;12;15;28;11;7;19;51;0;4;0;0;1
