DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-09-20 00:00:00;2;4;5;2;1;3;8;1;2;0;0;0
2019-09-20 00:15:00;1;1;1;1;2;5;8;256;5;0;0;0
2019-09-20 00:30:00;1;2;5;0;0;2;5;2;4;0;0;0
2019-09-20 00:45:00;1;2;3;0;0;2;3;257;0;0;0;0
2019-09-20 01:00:00;0;1;1;0;0;0;2;0;0;0;0;0
2019-09-20 01:15:00;0;2;3;1;0;5;8;1;1;0;0;0
2019-09-20 01:30:00;1;2;3;0;0;1;6;0;0;0;0;0
2019-09-20 01:45:00;1;2;3;1;1;0;1;0;0;0;0;0
2019-09-20 02:00:00;1;5;5;0;2;5;7;0;0;0;0;0
2019-09-20 02:15:00;0;2;1;0;0;1;2;0;0;0;0;0
2019-09-20 02:30:00;3;3;4;0;0;0;0;0;0;0;0;0
2019-09-20 02:45:00;0;1;2;0;0;0;3;0;0;0;0;0
2019-09-20 03:00:00;1;1;2;0;0;0;1;0;0;0;0;0
2019-09-20 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-20 03:30:00;0;2;1;1;1;0;2;0;0;0;0;0
2019-09-20 03:45:00;0;0;0;0;0;2;2;0;0;0;0;0
2019-09-20 04:00:00;0;0;0;0;0;1;0;0;0;0;0;0
2019-09-20 04:15:00;2;3;3;0;0;0;0;0;0;0;0;0
2019-09-20 04:30:00;2;1;4;0;0;0;3;0;0;0;0;0
2019-09-20 04:45:00;0;4;4;0;0;0;7;0;0;1;0;0
2019-09-20 05:00:00;2;3;5;1;1;1;16;0;0;1;0;0
2019-09-20 05:15:00;4;5;4;0;0;7;32;0;0;2;0;0
2019-09-20 05:30:00;9;10;14;0;0;7;34;1;1;3;254;0
2019-09-20 05:45:00;29;33;60;0;0;5;24;254;2;0;0;2
2019-09-20 06:00:00;37;21;36;0;1;11;37;508;1;3;0;0
2019-09-20 06:15:00;14;18;19;1;2;3;29;3;0;0;0;0
2019-09-20 06:30:00;12;17;25;0;2;7;36;259;4;1;0;0
2019-09-20 06:45:00;14;18;23;1;4;5;36;260;3;2;0;0
2019-09-20 07:00:00;15;17;25;0;1;9;44;0;0;4;0;0
2019-09-20 07:15:00;35;24;40;1;5;16;51;255;2;4;0;0
2019-09-20 07:30:00;58;45;47;1;2;15;45;0;4;5;0;5
2019-09-20 07:45:00;39;30;43;1;4;14;53;5;4;5;0;0
2019-09-20 08:00:00;50;46;63;2;4;12;58;254;6;2;0;1
2019-09-20 08:15:00;44;42;51;1;4;14;40;4;9;2;0;3
2019-09-20 08:30:00;47;67;67;2;9;11;39;510;9;1;0;0
2019-09-20 08:45:00;43;58;55;3;8;22;39;6;3;2;0;0
2019-09-20 09:00:00;41;65;75;12;15;25;46;254;5;0;0;4
2019-09-20 09:15:00;59;63;74;2;13;11;43;263;10;2;0;2
2019-09-20 09:30:00;74;81;92;5;20;20;46;256;22;0;0;2
2019-09-20 09:45:00;64;91;84;10;22;23;56;260;18;1;0;3
2019-09-20 10:00:00;67;85;79;10;22;21;48;259;18;0;0;0
2019-09-20 10:15:00;53;63;54;13;14;20;49;13;24;0;0;3
2019-09-20 10:30:00;74;70;62;15;19;32;72;258;17;1;0;1
2019-09-20 10:45:00;68;67;61;22;26;48;91;255;27;0;0;1
2019-09-20 11:00:00;59;65;67;18;25;38;72;5;19;2;0;1
2019-09-20 11:15:00;77;90;91;28;31;40;107;254;29;1;0;2
2019-09-20 11:30:00;62;64;67;28;9;29;74;254;13;2;0;3
2019-09-20 11:45:00;84;83;95;18;23;44;86;258;34;1;0;2
2019-09-20 12:00:00;89;85;77;23;32;52;96;1;32;0;0;1
2019-09-20 12:15:00;99;99;98;37;31;49;109;254;25;2;0;9
2019-09-20 12:30:00;62;63;68;32;27;37;94;254;20;0;0;0
2019-09-20 12:45:00;66;75;78;37;25;46;96;8;19;1;0;13
2019-09-20 13:00:00;59;70;75;25;25;43;106;8;22;1;0;7
2019-09-20 13:15:00;59;73;76;28;25;43;87;5;29;4;0;3
2019-09-20 13:30:00;74;76;75;27;29;38;77;255;16;4;0;0
2019-09-20 13:45:00;77;89;86;36;20;44;97;258;20;3;0;10
2019-09-20 14:00:00;77;74;77;19;24;36;77;257;20;7;0;5
2019-09-20 14:15:00;108;96;94;26;33;43;68;261;28;1;0;0
2019-09-20 14:30:00;98;102;100;28;32;39;71;254;17;2;0;3
2019-09-20 14:45:00;95;95;94;26;30;36;78;16;30;5;0;4
2019-09-20 15:00:00;81;73;62;29;32;34;83;7;28;4;0;2
2019-09-20 15:15:00;92;83;91;24;35;39;87;263;35;259;0;2
2019-09-20 15:30:00;84;80;69;27;18;43;75;259;24;3;0;1
2019-09-20 15:45:00;93;88;67;25;32;52;102;10;20;3;0;1
2019-09-20 16:00:00;100;97;89;29;24;43;86;9;19;5;0;4
2019-09-20 16:15:00;83;79;76;37;35;41;91;6;30;1;0;3
2019-09-20 16:30:00;79;76;86;37;38;31;85;261;36;1;0;1
2019-09-20 16:45:00;79;80;92;38;36;43;102;18;28;5;0;11
2019-09-20 17:00:00;78;80;76;45;33;41;104;260;28;1;0;9
2019-09-20 17:15:00;93;89;79;72;35;48;88;7;30;7;0;7
2019-09-20 17:30:00;78;75;70;40;25;28;76;16;36;1;0;5
2019-09-20 17:45:00;65;65;81;19;24;40;102;8;31;0;0;5
2019-09-20 18:00:00;53;55;58;21;27;49;83;8;19;1;0;3
2019-09-20 18:15:00;63;62;60;39;26;38;90;9;29;2;0;1
2019-09-20 18:30:00;57;75;65;34;31;49;106;16;27;1;0;0
2019-09-20 18:45:00;50;67;78;40;35;28;66;17;24;0;0;2
2019-09-20 19:00:00;43;60;73;48;29;56;87;265;21;0;0;2
2019-09-20 19:15:00;33;50;57;24;28;26;63;10;16;0;0;0
2019-09-20 19:30:00;27;37;42;34;15;24;54;263;20;1;0;0
2019-09-20 19:45:00;25;45;55;27;19;41;89;8;10;0;0;1
2019-09-20 20:00:00;16;32;53;32;44;39;103;8;9;0;0;3
2019-09-20 20:15:00;15;32;35;26;28;20;64;257;8;4;0;0
2019-09-20 20:30:00;10;26;38;17;14;17;49;257;1;0;0;0
2019-09-20 20:45:00;9;21;38;8;12;9;47;2;1;0;0;0
2019-09-20 21:00:00;11;27;33;13;12;14;50;257;3;1;0;0
2019-09-20 21:15:00;10;26;35;11;6;18;59;255;4;0;0;0
2019-09-20 21:30:00;17;18;54;8;7;18;52;3;2;1;0;0
2019-09-20 21:45:00;23;35;45;7;6;13;44;1;2;4;0;0
2019-09-20 22:00:00;34;43;50;4;4;20;59;0;0;0;0;0
2019-09-20 22:15:00;18;29;36;3;9;12;43;4;6;1;0;0
2019-09-20 22:30:00;12;16;19;7;15;16;54;259;8;0;0;2
2019-09-20 22:45:00;2;10;13;7;11;11;28;0;0;0;0;0
2019-09-20 23:00:00;6;18;24;6;8;12;39;1;2;1;0;0
2019-09-20 23:15:00;4;20;18;2;10;13;29;0;1;0;0;0
2019-09-20 23:30:00;3;17;19;5;5;10;35;1;1;0;0;0
2019-09-20 23:45:00;4;14;20;3;4;7;29;255;3;0;0;0
