DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-10-02 00:00:00;4;8;0;0;2;0;0;2;5;0;0;0;0;0
2019-10-02 00:15:00;5;7;0;3;1;2;0;4;11;0;0;0;0;0
2019-10-02 00:30:00;2;10;0;2;0;0;0;4;11;0;0;0;0;0
2019-10-02 00:45:00;7;8;0;3;2;0;0;4;5;0;0;0;0;0
2019-10-02 01:00:00;3;9;3;4;0;0;0;0;6;0;0;0;0;0
2019-10-02 01:15:00;4;3;0;1;0;0;0;4;3;0;0;0;0;0
2019-10-02 01:30:00;2;7;3;2;0;0;0;1;5;0;0;0;0;0
2019-10-02 01:45:00;0;3;2;4;0;0;0;6;9;0;0;0;0;0
2019-10-02 02:00:00;4;4;1;2;0;0;0;5;8;0;0;0;0;0
2019-10-02 02:15:00;1;7;2;6;0;1;1;4;7;0;0;0;0;0
2019-10-02 02:30:00;1;6;0;1;0;0;0;1;3;0;0;0;0;0
2019-10-02 02:45:00;4;5;0;2;0;0;0;4;6;0;0;0;0;0
2019-10-02 03:00:00;2;5;0;2;0;0;0;1;3;0;0;0;0;0
2019-10-02 03:15:00;3;7;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-02 03:30:00;2;5;1;2;0;0;0;4;7;0;0;0;0;0
2019-10-02 03:45:00;1;3;0;0;1;1;0;3;5;0;0;0;0;0
2019-10-02 04:00:00;1;2;2;2;0;0;0;2;3;0;0;0;0;0
2019-10-02 04:15:00;3;4;0;0;0;1;0;6;5;0;0;0;0;0
2019-10-02 04:30:00;8;11;4;12;2;0;0;5;15;0;0;0;0;0
2019-10-02 04:45:00;2;3;0;0;2;1;0;12;23;0;0;0;0;0
2019-10-02 05:00:00;11;15;11;15;7;0;0;42;66;0;0;0;0;0
2019-10-02 05:15:00;13;16;21;25;16;0;0;97;167;1;0;0;14;22
2019-10-02 05:30:00;25;42;267;19;21;0;3;78;132;0;0;0;2;1
2019-10-02 05:45:00;50;130;34;37;8;7;9;68;95;2;0;0;1;0
2019-10-02 06:00:00;67;139;30;44;7;3;8;43;56;0;0;0;5;1
2019-10-02 06:15:00;34;47;29;37;10;2;2;64;80;5;0;1;6;0
2019-10-02 06:30:00;17;31;55;54;30;10;3;79;106;0;0;0;5;4
2019-10-02 06:45:00;23;31;57;52;20;2;1;346;140;1;0;0;7;3
2019-10-02 07:00:00;25;44;38;38;5;2;2;70;93;0;0;0;5;3
2019-10-02 07:15:00;45;59;39;55;15;6;2;94;126;2;0;0;5;0
2019-10-02 07:30:00;50;40;62;60;10;4;3;95;139;4;0;0;2;3
2019-10-02 07:45:00;50;53;53;57;12;5;2;112;143;2;0;0;7;5
2019-10-02 08:00:00;43;53;47;55;17;2;1;108;122;3;0;0;5;2
2019-10-02 08:15:00;42;56;45;48;14;8;3;106;124;1;0;0;11;0
