DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-20 00:00:00;2;5;1;2;2;0;1;3;4;4;2;0;0;0;0;0;0
2020-03-20 00:15:00;2;5;1;2;3;2;8;6;6;0;0;0;0;0;0;0;0
2020-03-20 00:30:00;2;4;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-20 00:45:00;3;4;1;0;1;0;2;2;2;3;2;0;0;0;0;0;0
2020-03-20 01:00:00;0;1;3;0;3;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-20 01:15:00;1;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-20 01:30:00;0;1;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0
2020-03-20 01:45:00;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-20 02:00:00;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-03-20 02:15:00;1;2;1;2;1;0;1;2;2;0;0;0;0;0;0;0;0
2020-03-20 02:30:00;1;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2020-03-20 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-20 03:00:00;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-20 03:15:00;3;3;2;0;2;0;0;0;0;1;2;0;0;0;0;0;0
2020-03-20 03:30:00;1;2;1;0;1;0;1;2;2;0;0;0;0;0;0;0;0
2020-03-20 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-20 04:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-20 04:15:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-20 04:30:00;1;2;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-20 04:45:00;1;2;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0
2020-03-20 05:00:00;3;2;2;0;1;0;7;9;9;0;0;0;0;0;0;0;0
2020-03-20 05:15:00;2;3;2;1;1;0;8;18;18;0;0;0;0;0;0;0;0
2020-03-20 05:30:00;13;6;1;2;1;1;10;24;25;0;0;0;0;0;0;0;0
2020-03-20 05:45:00;25;22;2;3;2;1;8;15;16;0;0;0;0;0;0;0;0
2020-03-20 06:00:00;22;13;0;0;0;0;15;22;26;0;0;0;0;0;0;0;0
2020-03-20 06:15:00;15;9;2;3;1;2;13;15;16;0;0;0;0;0;0;0;0
2020-03-20 06:30:00;8;10;4;5;5;1;8;22;22;0;0;0;0;0;0;0;0
2020-03-20 06:45:00;16;13;3;6;1;5;12;28;29;0;1;0;0;0;0;0;0
2020-03-20 07:00:00;25;13;2;2;1;3;20;25;27;0;0;0;0;0;0;0;0
2020-03-20 07:15:00;30;19;4;7;2;0;20;25;26;0;0;0;0;0;0;0;0
