DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-06 00:00:00;1;2;7;2;3;0;2;2;3;0;0;0;0;0;0;0;0
2020-03-06 00:15:00;6;6;2;1;3;1;5;3;4;1;1;0;0;0;0;0;0
2020-03-06 00:30:00;1;1;5;2;5;0;2;3;3;1;0;0;0;0;0;0;0
2020-03-06 00:45:00;1;4;5;1;3;1;3;2;4;2;1;0;0;0;0;0;0
2020-03-06 01:00:00;3;4;6;4;4;3;3;4;4;0;0;0;0;0;0;0;0
2020-03-06 01:15:00;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-06 01:30:00;2;1;1;0;1;0;3;2;4;0;0;0;0;0;0;0;0
2020-03-06 01:45:00;1;2;3;1;2;1;1;0;1;0;0;0;0;0;0;0;0
2020-03-06 02:00:00;2;2;2;0;3;0;1;0;1;0;0;0;0;0;0;0;0
2020-03-06 02:15:00;3;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-06 02:30:00;3;3;0;0;0;0;4;3;4;0;0;0;0;0;0;0;0
2020-03-06 02:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 03:00:00;1;1;2;0;2;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-06 03:15:00;1;2;1;0;1;0;0;0;0;2;2;0;0;0;0;0;0
2020-03-06 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 03:45:00;0;0;2;1;3;1;2;2;3;2;2;0;0;0;0;0;0
2020-03-06 04:00:00;2;2;0;0;0;0;3;3;4;0;0;0;0;0;0;0;0
2020-03-06 04:15:00;0;0;0;0;0;0;1;3;2;1;1;0;0;0;0;0;0
2020-03-06 04:30:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-06 04:45:00;2;3;0;0;0;0;4;5;6;0;0;0;0;0;0;0;0
2020-03-06 05:00:00;1;4;2;1;1;0;11;15;15;0;0;0;0;0;0;0;0
2020-03-06 05:15:00;3;3;2;0;0;0;23;31;35;0;0;0;0;0;0;0;0
2020-03-06 05:30:00;13;5;0;0;1;0;23;35;36;0;0;0;0;0;0;0;0
2020-03-06 05:45:00;38;28;0;1;3;2;20;30;33;0;0;0;0;0;0;0;0
2020-03-06 06:00:00;36;31;2;3;1;3;14;26;26;0;0;0;0;0;0;0;0
2020-03-06 06:15:00;17;13;2;3;5;2;13;27;27;0;0;0;0;0;0;0;0
2020-03-06 06:30:00;8;12;7;9;5;2;19;33;35;0;0;0;0;0;0;0;0
2020-03-06 06:45:00;18;21;4;5;3;2;27;50;48;0;0;0;0;0;0;0;0
2020-03-06 07:00:00;30;22;5;4;0;3;30;40;41;0;0;0;0;0;0;0;0
2020-03-06 07:15:00;49;25;4;2;4;3;38;56;60;0;0;0;0;0;0;0;0
2020-03-06 07:30:00;57;40;4;2;3;3;20;45;49;0;0;0;0;0;0;0;0
2020-03-06 07:45:00;69;43;9;8;5;5;25;50;53;0;1;1;0;0;0;0;0
2020-03-06 08:00:00;44;52;8;8;8;4;20;42;44;2;2;0;0;0;0;0;0
2020-03-06 08:15:00;42;47;6;6;6;5;33;47;48;0;3;0;0;0;0;0;0
2020-03-06 08:30:00;50;47;9;8;6;12;22;36;39;3;2;0;0;0;0;0;0
2020-03-06 08:45:00;49;66;10;5;6;6;21;30;28;0;3;0;0;0;1;0;0
2020-03-06 09:00:00;54;59;11;10;8;4;28;31;34;2;3;0;0;0;0;0;0
2020-03-06 09:15:00;46;61;23;16;14;16;28;46;47;5;3;2;0;0;3;0;0
2020-03-06 09:30:00;53;55;23;12;17;11;42;48;49;5;2;2;0;0;2;0;0
2020-03-06 09:45:00;53;60;29;18;14;12;47;49;51;6;4;1;0;0;1;0;0
2020-03-06 10:00:00;43;39;28;13;8;8;25;31;34;15;6;2;0;0;3;0;0
2020-03-06 10:15:00;49;53;42;21;15;12;35;41;43;9;6;0;0;0;3;0;0
2020-03-06 10:30:00;52;58;41;18;11;14;41;50;50;8;7;0;0;0;2;0;0
2020-03-06 10:45:00;61;53;41;28;12;12;54;59;54;10;5;0;0;0;2;0;0
2020-03-06 11:00:00;43;43;51;32;18;17;41;44;47;11;4;1;0;0;2;0;0
2020-03-06 11:15:00;58;50;43;24;17;14;40;65;67;14;8;0;0;0;0;0;0
2020-03-06 11:30:00;58;59;59;20;15;13;46;62;65;10;5;1;0;0;1;0;0
2020-03-06 11:45:00;45;58;39;25;14;15;44;56;58;10;3;3;0;0;0;0;0
2020-03-06 12:00:00;70;69;51;22;16;15;44;58;54;17;10;7;0;0;0;0;0
2020-03-06 12:15:00;72;67;51;24;17;14;46;57;50;14;12;4;0;0;0;0;0
2020-03-06 12:30:00;51;56;52;30;20;20;30;55;58;9;7;0;0;0;2;0;0
2020-03-06 12:45:00;50;55;53;33;17;19;27;51;46;18;4;0;0;0;1;0;0
2020-03-06 13:00:00;51;57;48;28;16;14;46;63;63;9;3;2;0;0;4;0;0
2020-03-06 13:15:00;55;58;53;27;19;13;44;55;53;11;8;0;0;0;0;0;0
2020-03-06 13:30:00;66;65;62;34;20;20;49;70;66;15;3;3;0;0;1;0;0
2020-03-06 13:45:00;62;65;56;24;20;23;31;58;58;11;9;2;0;0;4;0;0
2020-03-06 14:00:00;72;73;52;30;17;13;31;54;53;15;6;2;0;0;1;0;0
2020-03-06 14:15:00;87;85;57;30;16;19;28;51;51;12;7;1;0;0;2;0;0
2020-03-06 14:30:00;99;86;55;27;17;15;37;48;42;18;13;1;0;0;3;0;0
2020-03-06 14:45:00;83;86;51;31;16;15;25;48;46;23;10;3;0;0;3;0;0
2020-03-06 15:00:00;79;76;43;27;15;14;40;66;62;12;3;4;0;0;0;0;0
2020-03-06 15:15:00;92;76;60;38;14;20;41;78;76;12;5;1;0;0;2;0;0
2020-03-06 15:30:00;99;87;48;24;14;18;44;64;60;17;11;0;0;0;3;0;0
2020-03-06 15:45:00;84;81;62;29;19;17;57;62;64;19;11;1;0;0;5;0;0
2020-03-06 16:00:00;82;74;51;33;21;22;47;68;66;12;11;5;0;0;0;0;0
2020-03-06 16:15:00;90;88;59;33;15;19;35;59;52;16;13;6;0;0;0;0;0
