DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-03-16 00:00:00;3;1;0;4;5;7;2
2020-03-16 00:15:00;7;4;0;4;5;9;6
2020-03-16 00:30:00;6;5;2;0;3;5;4
2020-03-16 00:45:00;7;0;0;1;2;5;3
2020-03-16 01:00:00;4;3;1;2;4;4;3
2020-03-16 01:15:00;5;4;0;0;1;6;4
2020-03-16 01:30:00;1;3;1;0;0;4;0
2020-03-16 01:45:00;6;5;0;1;3;6;4
2020-03-16 02:00:00;5;4;0;1;1;4;2
2020-03-16 02:15:00;5;1;0;1;2;8;3
2020-03-16 02:30:00;7;6;0;4;4;4;2
2020-03-16 02:45:00;2;4;0;0;0;2;1
2020-03-16 03:00:00;2;0;0;0;1;8;2
2020-03-16 03:15:00;6;2;0;0;0;2;0
2020-03-16 03:30:00;1;3;1;2;2;4;4
2020-03-16 03:45:00;5;1;0;0;0;4;4
2020-03-16 04:00:00;5;6;1;1;2;6;4
2020-03-16 04:15:00;11;5;1;5;8;15;3
2020-03-16 04:30:00;19;9;1;4;7;30;6
2020-03-16 04:45:00;15;14;2;6;7;46;24
2020-03-16 05:00:00;35;12;0;7;11;85;54
2020-03-16 05:15:00;43;41;1;8;8;149;114
2020-03-16 05:30:00;49;43;2;10;14;138;105
2020-03-16 05:45:00;57;46;8;5;21;146;121
2020-03-16 06:00:00;75;71;3;11;20;146;112
2020-03-16 06:15:00;65;63;4;10;22;171;158
2020-03-16 06:30:00;79;73;1;9;29;183;151
2020-03-16 06:45:00;82;84;6;9;23;174;153
2020-03-16 07:00:00;68;82;9;14;33;180;171
2020-03-16 07:15:00;81;69;2;19;35;164;152
2020-03-16 07:30:00;77;73;3;16;39;175;190
2020-03-16 07:45:00;83;64;5;17;25;161;168
2020-03-16 08:00:00;75;63;8;11;27;129;130
2020-03-16 08:15:00;89;50;2;12;24;134;126
2020-03-16 08:30:00;90;62;6;11;35;113;100
2020-03-16 08:45:00;106;62;3;14;18;113;94
2020-03-16 09:00:00;109;68;7;8;25;117;130
2020-03-16 09:15:00;97;60;5;16;20;98;86
2020-03-16 09:30:00;96;71;7;17;26;115;105
2020-03-16 09:45:00;103;68;3;5;17;104;81
2020-03-16 10:00:00;121;67;5;11;29;107;86
2020-03-16 10:15:00;110;69;6;12;34;109;90
2020-03-16 10:30:00;139;55;4;12;30;105;97
2020-03-16 10:45:00;111;64;5;10;20;101;83
2020-03-16 11:00:00;109;68;7;15;33;93;65
2020-03-16 11:15:00;137;91;7;17;27;95;83
2020-03-16 11:30:00;136;91;9;18;41;110;83
2020-03-16 11:45:00;125;88;10;8;24;90;63
2020-03-16 12:00:00;115;73;6;12;35;95;76
2020-03-16 12:15:00;142;86;5;21;34;102;81
2020-03-16 12:30:00;123;78;9;15;22;95;66
2020-03-16 12:45:00;116;71;10;14;31;102;86
2020-03-16 13:00:00;153;82;8;19;33;134;102
2020-03-16 13:15:00;111;89;6;13;23;150;137
2020-03-16 13:30:00;127;81;11;9;21;139;130
2020-03-16 13:45:00;120;99;8;16;29;136;91
2020-03-16 14:00:00;151;108;4;15;34;106;89
2020-03-16 14:15:00;183;156;6;10;41;105;92
2020-03-16 14:30:00;205;162;4;15;24;102;73
2020-03-16 14:45:00;175;124;4;13;34;89;72
2020-03-16 15:00:00;166;121;4;10;27;106;72
2020-03-16 15:15:00;203;162;4;13;39;91;70
2020-03-16 15:30:00;187;140;9;16;34;101;81
2020-03-16 15:45:00;185;164;7;14;32;99;78
2020-03-16 16:00:00;193;139;4;19;30;111;86
2020-03-16 16:15:00;189;158;7;20;53;99;94
2020-03-16 16:30:00;203;164;8;17;36;120;102
2020-03-16 16:45:00;183;171;7;21;49;124;95
2020-03-16 17:00:00;172;182;5;26;46;108;93
2020-03-16 17:15:00;170;148;10;18;40;124;87
2020-03-16 17:30:00;160;125;9;19;40;110;74
2020-03-16 17:45:00;156;120;11;22;40;96;67
2020-03-16 18:00:00;120;127;6;10;26;109;82
2020-03-16 18:15:00;139;111;9;9;30;83;66
2020-03-16 18:30:00;110;96;5;14;31;70;55
2020-03-16 18:45:00;124;98;7;10;25;74;63
2020-03-16 19:00:00;75;67;3;11;31;63;46
2020-03-16 19:15:00;70;45;7;9;18;68;40
2020-03-16 19:30:00;58;34;2;12;25;60;34
2020-03-16 19:45:00;64;31;4;7;14;49;28
2020-03-16 20:00:00;64;29;6;5;19;56;36
2020-03-16 20:15:00;50;31;3;15;22;51;25
2020-03-16 20:30:00;37;23;4;7;17;48;26
2020-03-16 20:45:00;44;13;3;4;9;75;48
2020-03-16 21:00:00;33;18;2;8;19;105;90
2020-03-16 21:15:00;31;11;0;3;6;88;50
2020-03-16 21:30:00;39;16;1;4;8;45;32
2020-03-16 21:45:00;99;69;3;4;6;27;18
2020-03-16 22:00:00;159;107;7;10;48;33;12
2020-03-16 22:15:00;95;70;3;11;22;30;16
2020-03-16 22:30:00;30;16;0;1;2;34;12
2020-03-16 22:45:00;25;4;2;3;8;15;6
2020-03-16 23:00:00;14;12;0;1;3;17;4
2020-03-16 23:15:00;7;4;0;0;0;8;2
2020-03-16 23:30:00;9;6;0;1;3;11;7
2020-03-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
