DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-01-28 00:00:00;1;4;1;0;1;0;0;2;8;0;0;0;0;0
2020-01-28 00:15:00;4;7;1;1;0;0;0;5;9;0;0;0;0;0
2020-01-28 00:30:00;4;4;1;3;0;0;0;1;6;0;0;0;0;0
2020-01-28 00:45:00;4;3;0;1;2;1;0;1;6;0;0;0;0;0
2020-01-28 01:00:00;0;4;1;1;0;0;0;2;2;0;0;0;0;0
2020-01-28 01:15:00;2;5;1;2;0;0;0;4;8;0;0;0;0;0
2020-01-28 01:30:00;2;4;1;2;2;0;0;3;7;0;0;0;0;0
2020-01-28 01:45:00;0;3;1;4;0;0;0;0;2;0;0;0;0;0
2020-01-28 02:00:00;3;7;0;2;0;0;0;3;3;0;0;0;0;0
2020-01-28 02:15:00;2;1;2;1;0;0;0;5;6;0;0;0;0;0
2020-01-28 02:30:00;2;6;1;5;0;0;0;3;5;0;0;0;0;0
2020-01-28 02:45:00;1;3;2;1;0;0;0;3;4;0;0;0;0;0
2020-01-28 03:00:00;2;4;1;2;0;0;0;1;6;0;0;0;0;0
2020-01-28 03:15:00;3;6;0;1;0;0;0;5;5;0;0;0;0;0
2020-01-28 03:30:00;0;4;0;0;0;0;0;1;4;0;0;0;0;0
2020-01-28 03:45:00;2;6;2;3;0;0;0;5;9;0;0;0;0;0
2020-01-28 04:00:00;2;8;1;1;0;0;0;4;3;0;0;0;0;0
2020-01-28 04:15:00;2;2;0;1;0;0;0;7;12;0;0;0;0;0
2020-01-28 04:30:00;3;11;4;3;0;0;0;7;11;0;0;0;0;0
2020-01-28 04:45:00;6;6;3;4;2;0;0;23;43;0;0;0;0;0
2020-01-28 05:00:00;5;8;14;12;9;0;0;49;81;0;0;0;2;1
2020-01-28 05:15:00;6;18;21;22;17;1;0;75;149;0;0;1;2;0
2020-01-28 05:30:00;25;39;19;18;24;1;4;88;135;1;0;0;3;3
2020-01-28 05:45:00;57;118;21;21;12;7;16;73;94;1;0;0;1;1
2020-01-28 06:00:00;73;130;31;36;5;3;5;60;82;0;0;0;3;0
2020-01-28 06:15:00;20;49;49;48;15;1;0;70;72;0;0;0;3;0
2020-01-28 06:30:00;23;20;83;84;21;7;2;105;124;0;0;1;2;0
2020-01-28 06:45:00;27;31;57;60;24;6;1;97;133;0;0;0;8;5
2020-01-28 07:00:00;36;38;39;39;12;3;1;104;139;0;0;0;3;1
2020-01-28 07:15:00;52;54;43;46;13;2;0;110;122;0;0;2;3;2
2020-01-28 07:30:00;49;44;48;47;26;3;0;94;133;7;0;0;2;8
2020-01-28 07:45:00;49;49;58;60;13;3;2;109;129;1;0;0;9;4
2020-01-28 08:00:00;39;50;321;67;10;7;0;113;119;1;0;0;4;2
2020-01-28 08:15:00;39;37;57;64;11;3;0;342;114;5;0;0;6;5
2020-01-28 08:30:00;38;39;34;42;17;6;2;78;78;0;0;0;7;2
2020-01-28 08:45:00;30;38;22;25;19;6;0;75;59;0;0;0;5;8
2020-01-28 09:00:00;22;32;13;15;18;8;0;42;41;0;0;1;6;0
2020-01-28 09:15:00;41;32;19;26;15;4;2;45;25;1;0;0;2;0
2020-01-28 09:30:00;27;39;22;16;15;7;2;45;50;0;0;1;4;0
2020-01-28 09:45:00;36;35;14;19;17;6;2;39;30;0;0;0;0;0
2020-01-28 10:00:00;30;27;21;24;17;6;1;42;35;0;0;0;2;0
2020-01-28 10:15:00;38;47;15;18;16;5;3;33;35;0;0;0;4;7
2020-01-28 10:30:00;41;39;16;20;10;8;2;30;35;0;0;0;3;0
2020-01-28 10:45:00;40;31;14;15;13;4;3;48;55;0;1;1;5;2
2020-01-28 11:00:00;41;32;20;26;19;7;0;27;45;0;0;0;1;0
2020-01-28 11:15:00;40;38;24;23;16;7;2;35;34;0;2;0;1;1
2020-01-28 11:30:00;22;38;19;15;16;10;3;32;37;0;0;0;0;0
2020-01-28 11:45:00;31;40;20;28;20;7;3;46;38;1;0;0;6;0
2020-01-28 12:00:00;45;33;27;29;27;8;3;39;45;0;0;0;4;5
2020-01-28 12:15:00;43;45;17;21;21;3;3;41;31;0;0;0;2;0
2020-01-28 12:30:00;35;39;28;32;27;3;2;47;49;3;0;0;2;0
2020-01-28 12:45:00;40;41;32;33;31;11;3;45;43;0;0;1;3;5
2020-01-28 13:00:00;37;38;20;24;24;7;6;47;64;0;0;0;5;12
2020-01-28 13:15:00;25;45;22;25;294;12;6;72;87;0;1;0;5;3
2020-01-28 13:30:00;38;63;28;30;33;6;2;91;108;0;0;0;5;3
2020-01-28 13:45:00;52;62;38;33;23;4;3;77;89;0;0;0;5;3
2020-01-28 14:00:00;80;119;31;37;34;20;7;50;56;4;0;0;5;5
2020-01-28 14:15:00;128;185;18;20;37;35;16;47;43;1;0;0;4;1
2020-01-28 14:30:00;93;127;31;30;38;23;13;32;37;0;0;0;5;0
2020-01-28 14:45:00;58;86;26;24;37;20;6;30;40;0;0;0;4;6
2020-01-28 15:00:00;67;81;35;39;44;26;14;26;38;2;0;0;5;11
2020-01-28 15:15:00;76;88;20;23;82;43;30;25;33;0;0;0;6;1
2020-01-28 15:30:00;67;103;21;24;42;42;10;37;40;0;0;0;5;0
2020-01-28 15:45:00;48;74;10;15;43;32;16;45;34;0;0;0;4;1
2020-01-28 16:00:00;60;91;18;20;55;36;16;33;35;0;1;0;3;1
2020-01-28 16:15:00;69;87;15;9;52;25;12;40;40;0;0;0;3;1
2020-01-28 16:30:00;55;88;18;17;49;44;21;29;42;0;0;0;2;7
2020-01-28 16:45:00;42;61;8;11;32;29;15;38;37;1;0;0;5;1
2020-01-28 17:00:00;59;89;15;13;50;31;21;36;47;0;0;0;5;4
2020-01-28 17:15:00;57;65;10;17;33;34;19;38;33;0;0;0;4;4
2020-01-28 17:30:00;71;78;10;9;21;25;11;33;52;10;0;0;4;0
2020-01-28 17:45:00;55;84;13;11;39;37;17;30;34;3;0;2;7;8
2020-01-28 18:00:00;45;72;269;16;21;27;11;30;34;3;0;0;3;0
2020-01-28 18:15:00;38;61;9;6;12;14;14;32;29;0;0;0;3;2
2020-01-28 18:30:00;53;73;17;19;12;10;4;32;47;0;3;0;5;2
2020-01-28 18:45:00;43;55;3;7;12;12;7;22;25;2;0;0;0;0
2020-01-28 19:00:00;33;40;18;16;19;20;7;22;35;0;0;0;4;1
2020-01-28 19:15:00;25;38;3;5;11;6;5;32;26;0;0;0;0;0
2020-01-28 19:30:00;21;32;6;6;2;4;1;24;18;0;0;0;1;9
2020-01-28 19:45:00;18;18;5;3;8;2;3;17;23;0;0;0;0;0
2020-01-28 20:00:00;17;23;6;5;7;3;1;19;27;0;0;0;0;0
2020-01-28 20:15:00;15;18;0;1;3;5;3;21;26;0;0;0;0;0
2020-01-28 20:30:00;17;24;5;3;5;1;1;20;26;0;0;0;3;1
2020-01-28 20:45:00;20;22;2;4;4;1;0;30;31;0;0;0;1;0
2020-01-28 21:00:00;14;17;8;11;3;7;2;46;54;0;0;0;4;0
2020-01-28 21:15:00;14;17;9;10;22;0;0;59;61;0;0;0;0;0
2020-01-28 21:30:00;17;37;6;10;14;3;2;32;40;0;0;0;2;1
2020-01-28 21:45:00;51;115;17;16;29;10;6;30;40;0;0;0;3;2
2020-01-28 22:00:00;72;154;20;20;27;14;9;25;18;0;0;0;1;0
2020-01-28 22:15:00;25;83;8;9;6;6;2;13;16;0;0;0;2;0
2020-01-28 22:30:00;13;21;2;3;0;2;1;14;19;0;0;0;0;0
2020-01-28 22:45:00;15;10;2;1;0;0;0;9;9;0;0;0;0;0
2020-01-28 23:00:00;9;17;1;3;1;3;0;5;16;0;0;0;0;0
2020-01-28 23:15:00;2;13;0;3;0;2;0;6;15;0;0;0;0;0
2020-01-28 23:30:00;3;9;1;3;1;0;0;6;11;0;0;0;0;0
