DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-01-14 00:00:00;0;0;1;0;0;0;0;0
2020-01-14 00:15:00;0;2;0;0;0;0;0;0
2020-01-14 00:30:00;1;3;2;1;0;0;0;0
2020-01-14 00:45:00;0;0;1;0;0;0;0;0
2020-01-14 01:00:00;0;0;0;0;0;0;0;0
2020-01-14 01:15:00;0;0;0;0;0;0;0;0
2020-01-14 01:30:00;0;0;0;0;0;0;0;0
2020-01-14 01:45:00;0;0;0;0;0;0;0;0
2020-01-14 02:00:00;0;1;0;0;0;0;0;0
2020-01-14 02:15:00;0;0;0;0;0;0;0;0
2020-01-14 02:30:00;0;2;1;0;0;0;0;0
2020-01-14 02:45:00;0;1;0;0;0;0;0;0
2020-01-14 03:00:00;0;3;1;0;0;0;0;0
2020-01-14 03:15:00;0;0;0;0;0;0;0;0
2020-01-14 03:30:00;0;2;0;0;0;0;0;0
2020-01-14 03:45:00;0;0;0;0;0;0;0;0
2020-01-14 04:00:00;0;0;2;1;0;0;0;0
2020-01-14 04:15:00;0;0;0;0;0;0;0;0
2020-01-14 04:30:00;0;1;1;1;1;0;0;0
2020-01-14 04:45:00;2;6;5;0;0;0;0;0
2020-01-14 05:00:00;1;8;14;2;1;0;0;0
2020-01-14 05:15:00;5;18;34;9;0;0;0;0
2020-01-14 05:30:00;3;15;23;3;4;0;0;0
2020-01-14 05:45:00;2;17;33;2;11;0;0;0
2020-01-14 06:00:00;5;16;43;2;8;0;0;0
2020-01-14 06:15:00;2;12;61;2;5;0;0;0
2020-01-14 06:30:00;3;34;117;9;7;0;0;0
2020-01-14 06:45:00;3;38;116;8;12;0;0;0
2020-01-14 07:00:00;2;12;81;8;3;0;0;0
2020-01-14 07:15:00;5;28;91;11;11;0;0;0
2020-01-14 07:30:00;7;31;91;14;10;0;1;0
2020-01-14 07:45:00;5;23;97;6;9;0;0;0
2020-01-14 08:00:00;5;28;102;19;17;0;0;0
2020-01-14 08:15:00;8;32;103;19;15;0;1;1
2020-01-14 08:30:00;9;23;70;8;8;1;0;1
2020-01-14 08:45:00;2;14;53;10;9;0;1;0
2020-01-14 09:00:00;7;26;23;7;9;0;0;0
2020-01-14 09:15:00;4;19;15;10;14;0;0;0
2020-01-14 09:30:00;9;19;21;7;10;0;0;0
2020-01-14 09:45:00;5;24;14;5;7;0;0;0
2020-01-14 10:00:00;3;21;20;10;5;0;0;0
2020-01-14 10:15:00;4;27;18;6;8;0;2;0
2020-01-14 10:30:00;1;10;18;5;13;0;0;0
2020-01-14 10:45:00;0;27;12;4;7;0;0;0
2020-01-14 11:00:00;5;15;11;4;8;2;0;0
2020-01-14 11:15:00;7;24;30;6;8;0;0;0
2020-01-14 11:30:00;2;21;20;10;11;1;0;0
2020-01-14 11:45:00;7;18;24;7;8;0;8;0
2020-01-14 12:00:00;3;29;15;7;9;0;2;0
2020-01-14 12:15:00;3;19;26;5;9;0;0;0
2020-01-14 12:30:00;3;27;19;7;8;0;3;0
2020-01-14 12:45:00;3;39;26;5;19;0;0;0
2020-01-14 13:00:00;6;45;29;10;9;0;0;0
2020-01-14 13:15:00;6;39;34;9;8;0;1;0
2020-01-14 13:30:00;7;36;34;12;19;0;0;0
2020-01-14 13:45:00;5;45;34;5;16;0;1;0
2020-01-14 14:00:00;6;56;25;8;15;0;2;0
2020-01-14 14:15:00;3;85;36;8;26;0;2;0
2020-01-14 14:30:00;2;40;23;8;16;0;0;0
2020-01-14 14:45:00;3;49;15;4;14;0;0;0
2020-01-14 15:00:00;8;98;43;9;16;0;0;0
2020-01-14 15:15:00;9;135;30;6;27;0;0;0
2020-01-14 15:30:00;2;53;16;7;17;0;0;0
2020-01-14 15:45:00;1;54;13;2;17;0;0;0
2020-01-14 16:00:00;5;83;22;5;23;3;0;0
2020-01-14 16:15:00;1;87;13;2;26;0;0;0
2020-01-14 16:30:00;3;90;17;4;24;0;0;0
2020-01-14 16:45:00;7;71;12;4;17;0;0;1
2020-01-14 17:00:00;3;78;12;8;17;0;0;0
2020-01-14 17:15:00;7;74;21;2;29;0;0;0
2020-01-14 17:30:00;4;72;15;7;21;0;3;0
2020-01-14 17:45:00;2;55;13;5;16;0;0;0
2020-01-14 18:00:00;4;51;11;4;19;0;0;0
2020-01-14 18:15:00;2;25;6;2;12;0;0;0
2020-01-14 18:30:00;0;35;14;1;12;0;0;0
2020-01-14 18:45:00;1;24;5;2;6;0;0;0
2020-01-14 19:00:00;0;37;8;0;6;0;0;0
2020-01-14 19:15:00;2;15;3;2;7;0;0;0
2020-01-14 19:30:00;1;6;6;1;3;0;0;0
2020-01-14 19:45:00;2;10;6;1;0;0;0;0
2020-01-14 20:00:00;0;7;5;0;3;0;0;0
