DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-01-16 00:00:00;0;4;2;8;5;1;0;1;0;0;0;0;0
2020-01-16 00:15:00;0;4;1;9;2;1;0;0;0;0;0;0;0
2020-01-16 00:30:00;0;11;2;6;3;0;0;0;0;0;0;0;0
2020-01-16 00:45:00;0;8;3;5;3;0;0;0;0;0;0;0;0
2020-01-16 01:00:00;0;9;4;13;5;1;0;0;0;0;0;0;0
2020-01-16 01:15:00;0;9;1;9;4;0;0;0;0;0;0;0;0
2020-01-16 01:30:00;0;6;1;5;1;0;1;1;0;0;0;0;0
2020-01-16 01:45:00;0;7;1;4;2;0;0;0;0;0;0;0;0
2020-01-16 02:00:00;1;10;0;2;1;0;0;0;0;0;0;0;0
2020-01-16 02:15:00;0;2;0;4;2;1;0;0;0;0;0;0;0
2020-01-16 02:30:00;0;6;0;4;1;0;0;2;0;0;0;0;0
2020-01-16 02:45:00;2;7;1;8;1;0;2;2;0;0;0;0;0
2020-01-16 03:00:00;0;2;2;10;0;0;0;0;0;0;0;0;0
2020-01-16 03:15:00;0;7;1;9;2;0;0;0;0;0;0;0;0
2020-01-16 03:30:00;1;6;2;7;2;0;0;0;0;0;0;0;0
2020-01-16 03:45:00;0;8;3;4;3;0;0;1;0;0;0;0;0
2020-01-16 04:00:00;1;14;4;5;1;0;0;0;0;0;0;0;0
2020-01-16 04:15:00;0;11;1;8;2;1;0;0;0;0;0;0;0
2020-01-16 04:30:00;2;13;6;23;11;0;1;2;0;0;0;0;0
2020-01-16 04:45:00;2;25;6;43;13;0;0;0;0;0;0;0;0
2020-01-16 05:00:00;1;35;16;76;58;3;1;5;0;0;0;0;0
2020-01-16 05:15:00;0;41;35;131;113;0;0;1;0;0;0;0;0
2020-01-16 05:30:00;3;51;46;123;129;3;0;4;0;0;0;0;0
2020-01-16 05:45:00;13;100;71;130;143;5;0;3;0;0;0;0;0
2020-01-16 06:00:00;21;121;101;123;120;2;8;7;0;0;0;0;0
2020-01-16 06:15:00;14;85;77;148;173;6;10;12;0;0;0;0;0
2020-01-16 06:30:00;9;79;79;147;162;12;22;14;0;0;1;0;0
2020-01-16 06:45:00;14;66;77;142;162;16;6;7;1;0;0;0;0
2020-01-16 07:00:00;12;66;63;148;150;24;8;16;0;4;4;0;0
2020-01-16 07:15:00;20;62;78;150;171;29;11;21;9;0;2;2;0
2020-01-16 07:30:00;36;75;83;138;148;44;12;12;0;0;0;0;0
2020-01-16 07:45:00;33;77;81;119;136;49;11;12;2;0;6;0;0
2020-01-16 08:00:00;40;66;82;117;110;20;10;20;7;0;2;0;0
2020-01-16 08:15:00;37;63;66;117;109;30;18;21;2;0;2;0;0
2020-01-16 08:30:00;37;75;76;116;114;28;17;17;1;0;3;0;0
2020-01-16 08:45:00;36;71;75;111;104;27;10;26;10;0;8;0;0
2020-01-16 09:00:00;29;69;69;97;101;21;16;24;1;0;0;0;0
2020-01-16 09:15:00;27;70;69;89;82;20;23;30;17;0;5;0;0
2020-01-16 09:30:00;39;64;61;88;90;23;13;29;1;0;3;0;0
2020-01-16 09:45:00;34;69;64;84;78;22;16;21;7;0;6;2;0
2020-01-16 10:00:00;43;73;60;77;68;17;23;29;10;0;2;1;0
2020-01-16 10:15:00;35;69;69;77;52;17;18;37;3;0;10;0;0
2020-01-16 10:30:00;31;74;75;92;64;23;25;44;5;0;2;0;0
2020-01-16 10:45:00;25;75;75;95;71;19;16;26;12;5;4;0;0
2020-01-16 11:00:00;31;84;78;85;51;20;16;27;4;3;11;0;1
