DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-12-28 00:00:00;0;0;0;0;0;0;1;2;1;0;0
2020-12-28 00:15:00;1;0;0;2;1;2;1;4;3;0;0
2020-12-28 00:30:00;1;2;0;1;0;0;1;2;2;2;2
2020-12-28 00:45:00;2;2;1;1;3;2;1;3;1;0;0
2020-12-28 01:00:00;0;0;0;1;1;1;0;0;0;0;0
2020-12-28 01:15:00;0;1;0;2;0;0;0;2;1;0;0
2020-12-28 01:30:00;0;0;0;0;1;1;0;1;1;0;0
2020-12-28 01:45:00;0;0;0;0;0;0;1;2;3;0;0
2020-12-28 02:00:00;0;0;0;1;1;0;0;0;0;0;0
2020-12-28 02:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-12-28 02:30:00;0;0;0;1;1;0;0;1;1;0;0
2020-12-28 02:45:00;1;1;0;0;0;0;2;1;1;0;0
2020-12-28 03:00:00;0;0;0;2;1;0;0;0;0;0;0
2020-12-28 03:15:00;0;1;0;4;0;0;0;2;1;0;0
2020-12-28 03:30:00;0;2;0;2;0;0;1;2;2;0;0
2020-12-28 03:45:00;0;0;0;0;0;0;1;2;1;1;1
2020-12-28 04:00:00;0;2;0;1;2;1;0;2;0;0;0
2020-12-28 04:15:00;0;1;0;3;1;0;0;1;1;0;0
2020-12-28 04:30:00;1;0;0;3;0;0;0;2;3;0;0
2020-12-28 04:45:00;1;1;0;3;6;2;1;3;3;1;1
2020-12-28 05:00:00;0;2;0;9;7;4;1;5;7;2;2
2020-12-28 05:15:00;0;0;2;9;3;1;3;14;11;3;2
2020-12-28 05:30:00;6;10;1;7;6;2;1;17;19;4;4
2020-12-28 05:45:00;0;4;4;9;7;3;2;20;26;9;7
2020-12-28 06:00:00;5;11;8;13;8;1;1;17;25;5;1
2020-12-28 06:15:00;2;15;1;14;9;1;4;19;24;5;3
2020-12-28 06:30:00;1;14;4;20;13;6;7;33;34;6;4
2020-12-28 06:45:00;3;14;7;13;16;3;12;23;34;10;8
2020-12-28 07:00:00;3;13;3;24;14;7;11;14;24;4;3
2020-12-28 07:15:00;3;13;8;21;12;3;6;32;43;6;3
2020-12-28 07:30:00;5;13;2;24;20;6;10;31;38;6;2
2020-12-28 07:45:00;3;13;4;20;16;4;11;29;37;5;3
2020-12-28 08:00:00;3;7;3;29;12;4;8;36;30;3;3
2020-12-28 08:15:00;2;13;3;24;17;7;13;28;25;8;3
2020-12-28 08:30:00;7;10;3;24;19;6;5;32;40;10;4
2020-12-28 08:45:00;2;12;8;31;25;12;17;47;46;4;5
2020-12-28 09:00:00;4;14;4;33;23;6;19;27;21;11;5
2020-12-28 09:15:00;5;24;2;34;21;5;12;43;30;5;5
2020-12-28 09:30:00;6;22;7;33;30;10;14;32;31;6;5
2020-12-28 09:45:00;5;20;4;47;41;12;18;27;28;4;3
2020-12-28 10:00:00;6;12;3;47;26;9;17;34;27;5;5
2020-12-28 10:15:00;6;19;4;56;26;5;14;45;34;5;3
2020-12-28 10:30:00;8;18;2;37;24;4;19;37;41;7;3
2020-12-28 10:45:00;11;20;5;53;32;13;22;39;35;11;11
2020-12-28 11:00:00;10;15;3;64;37;7;20;47;36;4;2
2020-12-28 11:15:00;9;35;3;69;51;14;20;52;39;9;10
2020-12-28 11:30:00;8;15;4;61;42;12;18;47;33;4;4
2020-12-28 11:45:00;5;22;3;58;31;10;24;43;32;10;10
2020-12-28 12:00:00;11;55;7;50;51;14;30;57;38;6;5
2020-12-28 12:15:00;15;21;3;66;50;9;27;44;47;12;9
2020-12-28 12:30:00;7;28;2;64;40;11;33;49;45;11;9
2020-12-28 12:45:00;14;24;3;73;50;13;36;57;46;8;9
2020-12-28 13:00:00;12;25;1;60;44;8;23;58;38;5;4
2020-12-28 13:15:00;10;20;3;62;43;15;31;40;35;8;6
2020-12-28 13:30:00;9;15;5;73;42;14;25;52;37;7;8
2020-12-28 13:45:00;7;18;5;76;56;10;21;61;55;12;8
2020-12-28 14:00:00;9;18;4;61;50;13;43;58;51;13;13
2020-12-28 14:15:00;10;23;1;74;52;16;24;52;46;8;6
2020-12-28 14:30:00;14;36;5;67;56;11;33;44;46;10;11
2020-12-28 14:45:00;11;18;3;67;59;17;38;62;53;17;11
2020-12-28 15:00:00;8;31;5;66;50;16;31;62;37;5;5
2020-12-28 15:15:00;8;23;1;76;47;19;23;55;43;13;11
2020-12-28 15:30:00;10;20;8;67;61;22;29;60;33;15;9
2020-12-28 15:45:00;15;23;3;61;43;15;27;58;45;5;5
2020-12-28 16:00:00;22;23;6;75;56;12;21;45;34;6;5
2020-12-28 16:15:00;9;29;5;75;58;14;23;53;56;12;9
2020-12-28 16:30:00;7;20;3;71;54;17;26;44;48;5;5
2020-12-28 16:45:00;5;23;6;57;43;12;22;51;50;12;7
2020-12-28 17:00:00;4;22;5;57;51;11;23;50;47;15;13
2020-12-28 17:15:00;10;12;1;57;46;13;23;34;43;13;9
2020-12-28 17:30:00;8;17;8;48;36;10;17;40;25;8;9
2020-12-28 17:45:00;6;12;3;39;30;9;29;47;42;12;14
2020-12-28 18:00:00;6;14;10;39;46;11;24;28;32;8;9
2020-12-28 18:15:00;9;18;4;41;45;20;11;31;24;5;5
2020-12-28 18:30:00;11;13;5;42;37;12;28;32;20;11;9
2020-12-28 18:45:00;7;25;0;32;21;7;21;34;18;10;9
2020-12-28 19:00:00;8;7;3;30;17;5;16;33;27;7;7
2020-12-28 19:15:00;1;10;6;27;18;2;19;31;28;6;5
2020-12-28 19:30:00;6;13;3;22;23;7;16;19;21;5;6
