DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-08-28 00:00:00;3;4;5;2;0;0;1;2;0;0
2019-08-28 00:15:00;6;5;5;2;1;1;0;2;0;0
2019-08-28 00:30:00;5;5;4;0;0;0;0;0;0;0
2019-08-28 00:45:00;1;2;4;0;0;0;0;2;0;0
2019-08-28 01:00:00;2;1;1;0;0;0;1;2;0;0
2019-08-28 01:15:00;1;0;1;1;0;0;0;0;0;0
2019-08-28 01:30:00;1;1;0;1;0;0;2;1;0;0
2019-08-28 01:45:00;2;2;2;0;1;1;0;1;0;0
2019-08-28 02:00:00;4;4;1;1;2;1;0;0;0;0
2019-08-28 02:15:00;4;2;0;0;0;0;0;2;0;0
2019-08-28 02:30:00;1;3;1;0;0;0;0;0;0;0
2019-08-28 02:45:00;3;4;2;2;0;0;1;2;0;0
2019-08-28 03:00:00;0;0;0;0;0;0;1;0;0;0
2019-08-28 03:15:00;1;2;0;1;0;0;0;0;0;0
2019-08-28 03:30:00;3;5;2;2;2;1;2;0;0;0
2019-08-28 03:45:00;1;2;1;0;0;0;0;1;0;0
2019-08-28 04:00:00;4;7;4;3;3;1;0;1;0;0
2019-08-28 04:15:00;7;4;1;0;0;0;0;0;0;0
2019-08-28 04:30:00;4;4;2;0;1;1;0;1;0;0
2019-08-28 04:45:00;15;7;18;4;0;1;2;3;0;0
2019-08-28 05:00:00;28;8;26;3;2;4;1;4;0;0
2019-08-28 05:15:00;71;10;72;4;0;2;4;6;0;0
2019-08-28 05:30:00;104;15;83;3;4;1;10;12;0;0
2019-08-28 05:45:00;73;21;62;11;22;2;42;28;0;0
2019-08-28 06:00:00;59;33;56;10;38;3;47;51;0;0
2019-08-28 06:15:00;54;29;83;7;9;1;28;17;0;0
2019-08-28 06:30:00;60;33;119;4;3;1;5;9;0;0
2019-08-28 06:45:00;69;37;105;6;1;3;2;11;0;0
2019-08-28 07:00:00;61;21;77;3;2;0;5;7;0;0
2019-08-28 07:15:00;59;29;93;1;3;4;5;7;0;0
2019-08-28 07:30:00;55;47;83;8;4;4;7;9;0;0
2019-08-28 07:45:00;61;37;95;5;3;5;9;7;0;0
2019-08-28 08:00:00;78;30;84;5;3;3;3;5;0;0
2019-08-28 08:15:00;39;38;65;2;4;1;5;8;1;5
2019-08-28 08:30:00;43;37;72;3;2;5;11;13;0;0
2019-08-28 08:45:00;47;48;69;8;4;6;10;15;1;0
2019-08-28 09:00:00;34;33;43;6;3;1;10;5;3;0
2019-08-28 09:15:00;35;33;34;2;2;3;6;10;0;1
2019-08-28 09:30:00;34;39;43;5;6;3;11;6;1;1
