DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-01-21 00:00:00;9;8;0;13;2;0;0;0;0;0
2020-01-21 00:15:00;9;5;1;3;6;0;0;0;0;0
2020-01-21 00:30:00;8;3;0;6;3;0;0;0;0;0
2020-01-21 00:45:00;10;6;3;3;4;0;0;0;0;0
2020-01-21 01:00:00;2;4;0;2;1;0;0;0;0;0
2020-01-21 01:15:00;5;3;0;6;3;0;0;0;0;0
2020-01-21 01:30:00;7;9;1;3;0;0;0;0;0;0
2020-01-21 01:45:00;8;2;0;2;2;0;0;0;0;0
2020-01-21 02:00:00;4;1;0;6;2;0;0;0;0;0
2020-01-21 02:15:00;9;5;0;5;1;0;0;0;0;0
2020-01-21 02:30:00;7;4;0;2;3;1;0;0;0;0
2020-01-21 02:45:00;8;5;0;2;1;0;0;0;0;0
2020-01-21 03:00:00;7;3;0;7;4;0;0;0;0;0
2020-01-21 03:15:00;6;4;1;4;3;0;0;0;0;0
2020-01-21 03:30:00;7;5;0;6;4;0;0;0;0;0
2020-01-21 03:45:00;5;0;0;5;4;1;0;0;0;0
2020-01-21 04:00:00;14;8;0;4;1;0;0;0;0;0
2020-01-21 04:15:00;9;4;0;9;5;1;0;0;0;0
2020-01-21 04:30:00;12;4;0;7;6;0;0;0;0;0
2020-01-21 04:45:00;19;9;1;22;1;0;0;0;0;0
2020-01-21 05:00:00;17;7;0;30;10;0;0;0;0;0
2020-01-21 05:15:00;32;19;0;39;28;0;0;0;0;0
2020-01-21 05:30:00;50;29;3;50;22;1;0;0;0;0
2020-01-21 05:45:00;57;36;0;71;34;1;0;0;0;0
2020-01-21 06:00:00;65;32;5;71;40;2;0;0;0;0
2020-01-21 06:15:00;73;27;2;85;35;5;0;0;0;0
2020-01-21 06:30:00;106;60;0;92;45;258;0;0;0;0
2020-01-21 06:45:00;111;71;0;80;65;5;0;0;0;0
2020-01-21 07:00:00;125;56;0;103;58;259;1;0;0;0
2020-01-21 07:15:00;124;52;1;111;68;7;1;0;0;0
2020-01-21 07:30:00;116;71;0;109;74;509;0;0;0;0
2020-01-21 07:45:00;138;84;4;116;68;5;6;0;0;0
2020-01-21 08:00:00;120;92;0;92;62;11;0;0;0;0
2020-01-21 08:15:00;109;89;2;101;51;7;1;0;0;0
