DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-08-27 00:00:00;0;0;0;0;1;0;0;0
2020-08-27 00:15:00;0;6;1;1;259;0;0;0
2020-08-27 00:30:00;0;0;1;0;0;0;0;0
2020-08-27 00:45:00;0;3;3;0;0;0;0;0
2020-08-27 01:00:00;0;1;0;0;0;0;0;0
2020-08-27 01:15:00;0;0;0;0;0;0;0;0
2020-08-27 01:30:00;0;1;2;0;0;0;0;0
2020-08-27 01:45:00;0;1;0;0;0;0;0;0
2020-08-27 02:00:00;0;4;0;1;0;0;0;0
2020-08-27 02:15:00;0;0;0;0;0;0;0;0
2020-08-27 02:30:00;0;0;0;0;0;0;0;0
2020-08-27 02:45:00;0;0;1;0;0;0;0;0
2020-08-27 03:00:00;0;0;0;0;0;0;0;0
2020-08-27 03:15:00;0;0;0;0;0;0;0;0
2020-08-27 03:30:00;0;0;0;0;0;0;0;0
2020-08-27 03:45:00;0;0;0;0;0;0;0;0
2020-08-27 04:00:00;0;0;0;0;0;0;0;0
2020-08-27 04:15:00;0;1;1;1;0;0;0;0
2020-08-27 04:30:00;0;2;1;1;0;0;0;0
2020-08-27 04:45:00;0;4;0;0;0;0;0;0
2020-08-27 05:00:00;1;3;11;3;2;0;0;0
2020-08-27 05:15:00;2;19;23;5;0;0;0;0
2020-08-27 05:30:00;2;8;28;4;2;0;0;0
2020-08-27 05:45:00;2;13;34;5;7;0;0;0
2020-08-27 06:00:00;3;9;18;0;13;0;0;0
2020-08-27 06:15:00;1;14;30;2;5;0;0;0
2020-08-27 06:30:00;0;13;63;10;3;0;0;1
2020-08-27 06:45:00;4;21;80;4;10;0;0;0
2020-08-27 07:00:00;7;7;36;9;7;0;0;0
2020-08-27 07:15:00;5;19;39;5;8;0;0;0
2020-08-27 07:30:00;7;11;44;7;269;0;1;0
2020-08-27 07:45:00;4;17;47;7;7;0;0;0
2020-08-27 08:00:00;5;12;37;3;16;0;0;0
2020-08-27 08:15:00;6;22;32;5;8;0;2;0
2020-08-27 08:30:00;0;12;26;5;3;0;0;0
2020-08-27 08:45:00;4;15;23;8;8;0;0;0
2020-08-27 09:00:00;3;9;17;8;263;0;1;0
2020-08-27 09:15:00;3;13;14;6;14;0;0;0
2020-08-27 09:30:00;5;37;17;5;263;0;0;0
2020-08-27 09:45:00;5;11;17;2;11;0;0;0
2020-08-27 10:00:00;2;18;18;4;7;0;0;0
2020-08-27 10:15:00;5;16;6;3;12;0;0;0
2020-08-27 10:30:00;3;17;6;5;12;0;1;0
2020-08-27 10:45:00;1;10;11;3;5;0;0;0
2020-08-27 11:00:00;1;18;16;5;6;0;0;0
2020-08-27 11:15:00;3;21;27;11;267;0;2;0
2020-08-27 11:30:00;3;30;19;5;18;0;1;0
2020-08-27 11:45:00;0;31;23;7;19;0;0;0
2020-08-27 12:00:00;1;27;19;6;9;0;0;0
2020-08-27 12:15:00;2;15;21;7;16;0;0;0
2020-08-27 12:30:00;1;22;13;6;18;0;0;0
2020-08-27 12:45:00;5;33;18;7;16;0;1;0
2020-08-27 13:00:00;2;26;15;5;9;0;0;0
2020-08-27 13:15:00;4;20;21;1;10;0;0;0
2020-08-27 13:30:00;1;20;22;8;8;0;4;0
2020-08-27 13:45:00;1;19;24;8;4;0;0;0
2020-08-27 14:00:00;6;61;31;3;11;0;2;0
2020-08-27 14:15:00;8;48;22;4;278;0;3;0
2020-08-27 14:30:00;4;39;14;3;27;0;0;0
2020-08-27 14:45:00;4;26;14;1;13;0;0;0
2020-08-27 15:00:00;3;65;19;4;14;0;0;0
2020-08-27 15:15:00;7;85;11;1;9;0;0;0
2020-08-27 15:30:00;4;50;11;3;9;0;0;0
2020-08-27 15:45:00;1;37;10;4;13;0;0;0
2020-08-27 16:00:00;1;34;5;2;14;0;0;0
2020-08-27 16:15:00;1;39;10;4;8;0;0;0
2020-08-27 16:30:00;4;32;13;2;13;0;0;0
2020-08-27 16:45:00;1;34;25;7;15;0;0;0
2020-08-27 17:00:00;2;30;8;2;5;0;0;0
2020-08-27 17:15:00;2;26;14;3;257;0;0;0
2020-08-27 17:30:00;3;26;14;6;264;0;0;0
2020-08-27 17:45:00;1;24;14;4;5;0;0;0
2020-08-27 18:00:00;2;34;13;4;7;0;0;0
2020-08-27 18:15:00;0;14;10;2;7;0;0;0
2020-08-27 18:30:00;1;15;6;2;2;0;0;0
2020-08-27 18:45:00;2;20;10;3;7;0;0;0
2020-08-27 19:00:00;0;12;5;2;0;0;0;0
2020-08-27 19:15:00;0;11;6;0;5;0;0;0
2020-08-27 19:30:00;1;16;7;2;2;0;0;0
2020-08-27 19:45:00;0;6;4;0;1;0;0;0
2020-08-27 20:00:00;1;5;5;2;3;0;0;0
2020-08-27 20:15:00;1;11;5;0;0;0;0;0
2020-08-27 20:30:00;2;10;7;0;0;0;0;0
2020-08-27 20:45:00;2;12;3;0;20;0;0;0
2020-08-27 21:00:00;1;4;3;3;0;0;0;0
2020-08-27 21:15:00;1;15;11;1;0;0;0;0
2020-08-27 21:30:00;0;13;5;0;2;0;0;0
2020-08-27 21:45:00;0;12;12;0;9;0;0;0
2020-08-27 22:00:00;4;42;7;0;22;0;0;0
2020-08-27 22:15:00;0;6;7;1;0;0;0;0
2020-08-27 22:30:00;0;6;3;1;0;0;0;0
2020-08-27 22:45:00;0;4;5;1;0;0;0;0
2020-08-27 23:00:00;0;0;0;0;0;0;0;0
2020-08-27 23:15:00;0;1;1;1;0;0;0;0
2020-08-27 23:30:00;0;0;0;0;0;0;0;0
2020-08-27 23:45:00;0;3;1;0;0;0;0;0
