DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-08-28 00:00:00;8;5;1;1;2;12;9;0;0;1;0;0
2019-08-28 00:15:00;5;4;1;1;2;10;6;0;0;0;0;0
2019-08-28 00:30:00;3;3;0;0;1;6;5;0;1;3;0;0
2019-08-28 00:45:00;3;3;2;1;5;8;6;0;1;0;0;0
2019-08-28 01:00:00;3;3;0;4;4;9;8;1;1;1;0;0
2019-08-28 01:15:00;3;5;0;0;0;8;3;0;1;1;0;0
2019-08-28 01:30:00;3;4;1;0;0;5;4;0;1;1;0;0
2019-08-28 01:45:00;7;1;0;0;0;6;1;0;0;1;0;0
2019-08-28 02:00:00;3;3;0;1;2;2;0;0;1;1;0;0
2019-08-28 02:15:00;4;2;0;1;0;0;1;0;0;0;0;0
2019-08-28 02:30:00;4;3;1;1;2;6;2;0;0;0;0;0
2019-08-28 02:45:00;4;3;0;3;3;4;3;1;2;0;0;0
2019-08-28 03:00:00;2;1;0;0;0;4;3;0;0;0;0;0
2019-08-28 03:15:00;1;2;0;1;0;4;2;0;2;0;0;0
2019-08-28 03:30:00;4;5;0;0;0;6;5;0;1;1;0;0
2019-08-28 03:45:00;6;4;2;0;0;1;1;0;2;1;0;0
2019-08-28 04:00:00;6;6;0;0;1;6;5;0;0;0;0;0
2019-08-28 04:15:00;8;6;0;1;2;6;3;0;1;0;0;0
2019-08-28 04:30:00;10;7;0;1;1;4;3;0;2;1;0;0
2019-08-28 04:45:00;15;8;0;1;2;8;7;0;4;2;0;0
2019-08-28 05:00:00;20;11;1;5;7;11;7;0;1;0;0;0
2019-08-28 05:15:00;49;28;3;1;5;31;18;0;3;3;0;0
2019-08-28 05:30:00;53;38;0;6;8;46;27;2;5;1;4;3
2019-08-28 05:45:00;53;29;2;9;9;54;50;0;5;3;1;2
2019-08-28 06:00:00;46;19;2;6;7;53;47;0;5;5;4;1
2019-08-28 06:15:00;60;29;4;7;14;84;94;0;4;1;3;1
2019-08-28 06:30:00;85;43;3;10;18;116;118;1;5;5;3;14
2019-08-28 06:45:00;73;45;1;11;15;106;114;0;3;3;2;65
2019-08-28 07:00:00;81;40;8;9;10;126;104;2;2;2;6;10
2019-08-28 07:15:00;72;36;9;13;20;123;115;0;7;3;5;5
2019-08-28 07:30:00;85;42;3;8;7;109;95;1;1;3;7;7
2019-08-28 07:45:00;92;65;7;16;22;121;124;0;11;6;3;0
2019-08-28 08:00:00;81;42;4;12;14;112;83;0;2;3;4;2
2019-08-28 08:15:00;84;43;4;13;9;99;94;0;4;1;5;1
2019-08-28 08:30:00;70;39;3;14;19;104;81;1;8;3;5;0
2019-08-28 08:45:00;73;54;7;5;12;78;89;0;9;6;2;0
2019-08-28 09:00:00;69;31;4;7;9;72;57;1;2;4;4;2
2019-08-28 09:15:00;66;34;2;9;13;71;66;0;2;1;1;7
2019-08-28 09:30:00;83;44;6;11;14;72;68;1;5;11;2;7
2019-08-28 09:45:00;86;63;11;12;19;84;77;6;2;1;4;6
2019-08-28 10:00:00;85;55;10;12;16;78;65;0;3;5;3;7
2019-08-28 10:15:00;70;41;6;11;15;64;60;2;3;3;0;5
2019-08-28 10:30:00;71;54;2;11;13;69;81;1;4;4;2;6
2019-08-28 10:45:00;90;51;6;13;13;78;73;1;3;1;6;11
2019-08-28 11:00:00;62;44;3;5;8;60;50;0;4;4;4;0
2019-08-28 11:15:00;77;56;10;6;10;76;65;1;7;4;3;3
2019-08-28 11:30:00;78;47;6;19;28;84;73;3;5;5;3;10
2019-08-28 11:45:00;83;60;7;6;14;68;72;0;1;1;3;13
2019-08-28 12:00:00;81;60;8;14;38;76;55;1;5;3;1;2
2019-08-28 12:15:00;83;64;9;11;13;78;62;0;4;1;4;31
2019-08-28 12:30:00;94;59;4;11;13;70;59;1;6;3;1;7
2019-08-28 12:45:00;71;47;7;12;11;73;68;1;4;6;1;31
2019-08-28 13:00:00;79;63;3;6;9;63;61;2;5;3;1;5
2019-08-28 13:15:00;107;62;2;14;21;84;68;2;8;6;8;3
2019-08-28 13:30:00;107;61;5;13;14;69;55;2;4;2;4;1
2019-08-28 13:45:00;94;66;5;14;16;80;69;2;2;2;16;43
2019-08-28 14:00:00;89;56;5;9;19;84;74;2;3;1;7;21
2019-08-28 14:15:00;82;58;7;15;20;82;67;0;1;0;1;0
2019-08-28 14:30:00;112;96;1;7;12;90;76;1;8;7;11;14
2019-08-28 14:45:00;112;65;8;11;18;86;80;1;3;3;5;6
2019-08-28 15:00:00;119;78;12;9;14;89;76;0;9;5;4;7
2019-08-28 15:15:00;108;83;10;12;11;85;83;1;4;5;3;2
2019-08-28 15:30:00;132;90;4;11;15;102;84;1;6;9;9;43
2019-08-28 15:45:00;118;92;7;14;17;73;67;3;18;10;5;34
2019-08-28 16:00:00;122;89;2;16;21;72;56;2;10;6;2;0
2019-08-28 16:15:00;136;103;4;22;17;96;97;0;8;8;8;12
2019-08-28 16:30:00;146;100;7;17;16;83;80;3;11;4;7;1
2019-08-28 16:45:00;159;95;5;13;20;96;83;1;7;7;9;64
2019-08-28 17:00:00;120;85;7;23;23;90;75;0;7;4;6;1
2019-08-28 17:15:00;143;107;10;17;22;100;88;0;4;10;9;19
2019-08-28 17:30:00;113;90;6;26;27;103;91;1;10;6;6;29
2019-08-28 17:45:00;110;71;7;9;18;96;89;0;8;6;7;4
2019-08-28 18:00:00;92;50;14;17;22;77;67;1;8;7;5;3
2019-08-28 18:15:00;103;63;7;7;19;98;78;4;11;8;12;28
2019-08-28 18:30:00;73;53;9;14;22;76;63;2;14;5;5;7
2019-08-28 18:45:00;69;43;3;13;20;72;69;1;6;8;11;2
2019-08-28 19:00:00;67;44;5;13;16;63;60;1;10;11;11;8
2019-08-28 19:15:00;65;49;3;11;12;67;53;0;6;6;1;4
2019-08-28 19:30:00;47;33;2;8;10;58;51;1;5;7;2;1
2019-08-28 19:45:00;64;32;7;6;15;68;60;1;7;8;3;4
2019-08-28 20:00:00;50;33;4;9;16;74;62;0;7;8;5;4
2019-08-28 20:15:00;63;40;6;7;13;59;58;1;4;9;9;29
2019-08-28 20:30:00;60;33;6;5;8;53;51;0;4;4;0;0
2019-08-28 20:45:00;42;31;4;4;6;47;42;0;4;4;0;0
2019-08-28 21:00:00;54;36;9;9;17;46;39;1;4;2;1;7
2019-08-28 21:15:00;38;37;3;5;9;43;21;0;4;3;2;4
2019-08-28 21:30:00;57;27;1;5;7;33;29;1;1;1;5;3
2019-08-28 21:45:00;44;21;4;5;9;30;24;0;5;5;0;0
2019-08-28 22:00:00;54;32;1;3;7;35;33;0;1;3;0;0
2019-08-28 22:15:00;28;16;2;2;2;34;32;0;0;4;0;0
2019-08-28 22:30:00;28;19;4;5;7;27;26;0;1;4;0;0
2019-08-28 22:45:00;28;16;2;2;3;22;18;0;3;3;0;0
2019-08-28 23:00:00;26;14;4;6;8;25;15;0;4;4;0;0
2019-08-28 23:15:00;19;13;4;1;3;22;19;1;2;3;0;0
2019-08-28 23:30:00;13;12;1;2;2;16;8;0;2;1;0;0
2019-08-28 23:45:00;14;5;3;3;3;16;6;1;1;1;0;0
