DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-04-04 00:00:00;7;4;2;0;2;6;4
2020-04-04 00:15:00;2;1;0;1;3;7;4
2020-04-04 00:30:00;3;3;2;0;2;4;3
2020-04-04 00:45:00;5;1;0;1;3;4;2
2020-04-04 01:00:00;4;1;0;0;0;2;1
2020-04-04 01:15:00;3;2;1;3;6;4;1
2020-04-04 01:30:00;5;2;0;1;1;3;0
2020-04-04 01:45:00;1;0;0;2;3;5;2
2020-04-04 02:00:00;3;4;0;0;0;2;2
2020-04-04 02:15:00;5;0;0;0;1;3;2
2020-04-04 02:30:00;1;2;0;1;1;1;1
2020-04-04 02:45:00;5;2;0;0;0;2;0
2020-04-04 03:00:00;0;1;0;0;0;1;1
2020-04-04 03:15:00;3;3;2;3;3;3;2
2020-04-04 03:30:00;3;1;0;1;0;2;0
2020-04-04 03:45:00;2;2;1;3;3;1;1
2020-04-04 04:00:00;3;2;0;1;2;3;0
2020-04-04 04:15:00;4;3;0;1;2;4;0
2020-04-04 04:30:00;6;5;0;1;1;4;3
2020-04-04 04:45:00;3;2;0;0;0;4;1
2020-04-04 05:00:00;5;9;0;1;2;5;5
2020-04-04 05:15:00;12;7;1;0;0;12;5
2020-04-04 05:30:00;10;9;1;3;5;20;16
2020-04-04 05:45:00;21;16;3;1;3;20;8
2020-04-04 06:00:00;24;18;1;4;2;7;9
2020-04-04 06:15:00;16;8;1;3;4;19;13
2020-04-04 06:30:00;30;14;1;1;3;20;13
2020-04-04 06:45:00;21;12;0;0;1;21;14
2020-04-04 07:00:00;23;13;1;1;3;23;12
2020-04-04 07:15:00;15;3;0;4;7;18;11
2020-04-04 07:30:00;23;6;0;2;5;18;18
2020-04-04 07:45:00;26;15;1;2;6;21;20
2020-04-04 08:00:00;39;14;1;4;5;16;13
2020-04-04 08:15:00;40;13;1;1;3;30;20
2020-04-04 08:30:00;23;19;2;2;6;24;15
2020-04-04 08:45:00;33;11;2;3;10;23;22
2020-04-04 09:00:00;35;20;1;1;9;21;14
2020-04-04 09:15:00;36;15;1;5;10;27;20
2020-04-04 09:30:00;37;13;0;1;2;32;25
2020-04-04 09:45:00;52;21;1;6;8;38;32
2020-04-04 10:00:00;50;22;3;6;10;38;21
2020-04-04 10:15:00;53;26;1;4;10;39;37
2020-04-04 10:30:00;57;22;1;8;18;35;37
2020-04-04 10:45:00;65;33;4;8;18;41;45
2020-04-04 11:00:00;60;23;2;3;13;36;40
2020-04-04 11:15:00;60;32;8;9;17;33;43
2020-04-04 11:30:00;77;24;4;8;19;34;47
2020-04-04 11:45:00;59;23;2;10;16;45;45
2020-04-04 12:00:00;78;37;4;2;14;40;30
2020-04-04 12:15:00;76;24;3;9;22;40;36
2020-04-04 12:30:00;63;28;2;6;15;41;27
2020-04-04 12:45:00;53;27;3;6;14;48;41
2020-04-04 13:00:00;53;33;2;5;12;45;42
2020-04-04 13:15:00;83;36;7;5;15;48;30
2020-04-04 13:30:00;60;42;5;12;15;40;41
2020-04-04 13:45:00;62;26;2;6;13;42;39
2020-04-04 14:00:00;80;28;3;3;13;58;33
2020-04-04 14:15:00;71;35;5;5;21;43;29
2020-04-04 14:30:00;60;35;3;9;13;35;36
2020-04-04 14:45:00;62;32;6;10;19;48;33
2020-04-04 15:00:00;57;30;1;7;11;44;33
2020-04-04 15:15:00;71;27;2;13;18;50;36
2020-04-04 15:30:00;60;27;3;6;12;40;30
2020-04-04 15:45:00;59;23;4;10;19;41;27
2020-04-04 16:00:00;59;26;6;5;15;48;34
2020-04-04 16:15:00;54;33;9;10;19;29;27
2020-04-04 16:30:00;58;32;5;12;17;46;33
2020-04-04 16:45:00;52;23;4;4;13;47;33
2020-04-04 17:00:00;65;22;5;8;19;48;38
2020-04-04 17:15:00;50;23;4;8;10;44;28
2020-04-04 17:30:00;69;19;2;5;18;29;25
2020-04-04 17:45:00;44;23;3;10;18;39;48
2020-04-04 18:00:00;52;21;7;12;29;37;34
2020-04-04 18:15:00;50;27;3;10;17;33;26
2020-04-04 18:30:00;41;27;7;3;18;43;35
2020-04-04 18:45:00;55;8;0;7;12;33;21
2020-04-04 19:00:00;36;16;4;6;10;24;25
2020-04-04 19:15:00;45;15;0;10;14;27;28
2020-04-04 19:30:00;38;15;2;10;13;30;16
2020-04-04 19:45:00;41;8;2;9;18;17;15
2020-04-04 20:00:00;37;16;3;2;6;23;16
2020-04-04 20:15:00;24;16;1;7;10;18;12
2020-04-04 20:30:00;23;16;1;5;6;18;14
2020-04-04 20:45:00;16;5;1;6;9;24;8
2020-04-04 21:00:00;14;9;2;1;7;15;9
2020-04-04 21:15:00;14;8;3;8;15;23;3
2020-04-04 21:30:00;15;4;0;1;2;4;3
2020-04-04 21:45:00;18;8;3;1;3;11;4
2020-04-04 22:00:00;8;6;1;1;3;8;0
2020-04-04 22:15:00;14;7;0;2;3;9;2
2020-04-04 22:30:00;10;4;1;1;1;12;2
2020-04-04 22:45:00;14;5;1;3;5;6;4
2020-04-04 23:00:00;7;2;0;0;2;7;3
2020-04-04 23:15:00;5;2;0;2;4;5;1
2020-04-04 23:30:00;5;3;1;2;2;7;2
2020-04-04 23:45:00;8;4;0;4;4;7;7
