DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-12-04 00:00:00;1;3;3;2;2;1;2;5;0;0;0;0;0
2020-12-04 00:15:00;0;4;1;1;1;2;1;4;0;0;0;0;0
2020-12-04 00:30:00;4;5;0;0;5;0;4;2;0;0;0;0;0
2020-12-04 00:45:00;2;3;3;5;2;4;2;5;0;0;0;0;0
2020-12-04 01:00:00;5;5;2;2;2;3;2;2;0;0;0;0;0
2020-12-04 01:15:00;1;2;1;1;5;3;5;1;0;0;0;0;0
2020-12-04 01:30:00;0;4;2;2;0;1;0;2;0;0;0;0;0
2020-12-04 01:45:00;2;0;1;1;2;0;2;3;0;0;0;0;0
2020-12-04 02:00:00;1;1;1;0;2;4;1;0;0;0;0;0;0
2020-12-04 02:15:00;2;2;2;2;2;1;1;3;0;0;0;0;0
2020-12-04 02:30:00;0;2;3;3;1;1;1;1;0;0;0;0;0
2020-12-04 02:45:00;0;5;1;1;6;2;6;2;0;0;0;0;0
2020-12-04 03:00:00;3;4;2;2;2;2;2;3;0;0;0;0;0
2020-12-04 03:15:00;4;2;1;1;3;2;1;1;0;0;0;0;0
2020-12-04 03:30:00;2;1;2;2;4;4;4;2;0;0;0;0;0
2020-12-04 03:45:00;1;2;1;2;8;1;2;4;0;0;0;0;0
2020-12-04 04:00:00;0;0;4;2;3;2;1;4;0;0;0;0;0
2020-12-04 04:15:00;1;4;4;4;4;6;4;4;0;0;0;0;0
2020-12-04 04:30:00;3;10;12;12;2;2;2;3;0;0;0;0;0
2020-12-04 04:45:00;2;15;18;18;4;6;3;14;0;0;0;0;0
2020-12-04 05:00:00;7;37;58;58;7;4;7;49;0;0;0;0;0
2020-12-04 05:15:00;17;93;123;128;14;10;15;90;0;0;0;0;0
2020-12-04 05:30:00;13;92;109;110;24;37;25;93;0;0;0;0;0
2020-12-04 05:45:00;5;96;52;49;56;120;58;118;0;0;0;0;0
2020-12-04 06:00:00;6;60;32;32;63;132;65;81;0;0;0;0;0
2020-12-04 06:15:00;7;56;31;33;28;42;27;64;0;0;0;0;0
2020-12-04 06:30:00;13;70;37;40;24;23;20;95;0;0;0;0;0
2020-12-04 06:45:00;8;62;35;35;13;24;12;105;0;0;0;0;0
2020-12-04 07:00:00;7;47;34;37;14;13;13;99;0;0;0;0;0
2020-12-04 07:15:00;6;47;29;30;12;21;12;137;0;0;0;0;0
2020-12-04 07:30:00;8;53;36;39;24;19;24;114;0;0;0;0;0
2020-12-04 07:45:00;6;74;34;36;18;28;18;94;0;0;0;0;0
2020-12-04 08:00:00;3;44;34;35;24;24;21;60;0;0;0;0;0
2020-12-04 08:15:00;5;48;24;24;17;12;16;59;0;0;0;0;0
2020-12-04 08:30:00;7;43;27;27;16;20;20;49;0;0;0;0;0
2020-12-04 08:45:00;5;40;21;21;22;19;18;52;0;0;0;0;0
2020-12-04 09:00:00;5;38;22;23;11;18;11;55;0;0;0;0;0
2020-12-04 09:15:00;1;31;24;23;17;27;13;49;0;0;0;0;0
2020-12-04 09:30:00;7;34;19;20;13;24;13;36;0;0;0;0;0
2020-12-04 09:45:00;8;30;19;20;10;21;11;55;0;0;0;0;0
2020-12-04 10:00:00;4;44;23;23;16;22;14;49;0;0;0;0;0
2020-12-04 10:15:00;6;46;17;17;17;16;17;36;0;0;0;0;0
2020-12-04 10:30:00;2;53;23;23;15;26;15;45;0;0;0;0;0
2020-12-04 10:45:00;4;38;24;25;22;20;21;59;0;0;0;0;0
2020-12-04 11:00:00;3;50;15;15;9;24;10;42;0;0;0;0;0
2020-12-04 11:15:00;4;37;11;13;25;24;22;50;0;0;0;0;0
2020-12-04 11:30:00;7;46;19;19;19;30;19;54;0;0;0;0;0
2020-12-04 11:45:00;3;48;18;18;19;22;20;57;0;0;0;0;0
2020-12-04 12:00:00;2;61;22;23;32;38;31;79;0;0;0;0;0
2020-12-04 12:15:00;5;67;25;27;20;38;20;67;0;0;0;0;0
2020-12-04 12:30:00;2;69;28;29;25;37;25;73;0;0;0;0;0
2020-12-04 12:45:00;1;83;27;27;19;28;20;60;0;0;0;0;0
2020-12-04 13:00:00;3;93;39;43;28;40;26;63;0;0;0;0;0
2020-12-04 13:15:00;6;98;65;67;35;32;33;82;0;0;0;0;0
2020-12-04 13:30:00;9;87;62;63;29;26;29;70;0;0;0;0;0
2020-12-04 13:45:00;11;98;74;73;38;53;39;113;0;0;0;0;0
2020-12-04 14:00:00;2;127;58;62;50;102;53;136;0;0;0;0;0
2020-12-04 14:15:00;2;85;31;33;67;150;65;78;0;0;0;0;0
2020-12-04 14:30:00;3;75;29;31;46;123;40;64;0;0;0;0;0
2020-12-04 14:45:00;3;64;18;18;32;62;32;79;0;0;0;0;0
2020-12-04 15:00:00;1;73;9;11;34;43;35;79;0;0;0;0;0
2020-12-04 15:15:00;1;75;35;35;29;34;29;71;0;0;0;0;0
2020-12-04 15:30:00;1;62;21;22;26;41;26;61;0;0;0;0;0
2020-12-04 15:45:00;2;63;18;18;22;36;18;53;0;0;0;0;0
2020-12-04 16:00:00;1;68;20;23;29;29;30;49;0;0;0;0;0
2020-12-04 16:15:00;3;60;20;21;18;42;17;34;0;0;0;0;0
2020-12-04 16:30:00;0;54;13;16;17;36;15;47;0;0;0;0;0
2020-12-04 16:45:00;2;54;17;18;14;25;13;43;0;0;0;0;0
2020-12-04 17:00:00;2;67;8;11;18;20;18;40;0;0;0;0;0
2020-12-04 17:15:00;2;51;10;11;11;20;10;58;0;0;0;0;0
2020-12-04 17:30:00;0;57;11;14;13;21;13;48;0;0;0;0;0
2020-12-04 17:45:00;2;44;16;17;13;18;12;35;0;0;0;0;0
2020-12-04 18:00:00;2;50;7;9;16;20;16;26;0;0;0;0;0
2020-12-04 18:15:00;1;42;8;8;15;17;13;32;0;0;0;0;0
2020-12-04 18:30:00;1;30;9;9;15;15;15;22;0;0;0;0;0
2020-12-04 18:45:00;3;31;12;13;17;10;17;27;0;0;0;0;0
2020-12-04 19:00:00;2;35;10;10;10;15;7;25;0;0;0;0;0
2020-12-04 19:15:00;1;27;9;9;6;9;5;22;0;0;0;0;0
2020-12-04 19:30:00;2;31;10;10;9;8;9;24;0;0;0;0;0
2020-12-04 19:45:00;3;15;1;1;5;9;4;26;0;0;0;0;0
2020-12-04 20:00:00;2;18;7;8;11;11;8;21;0;0;0;0;0
2020-12-04 20:15:00;0;22;10;10;8;6;7;17;0;0;0;0;0
2020-12-04 20:30:00;0;25;18;18;11;8;10;23;0;0;0;0;0
2020-12-04 20:45:00;3;33;42;42;11;8;11;29;0;0;0;0;0
2020-12-04 21:00:00;4;45;58;63;18;6;17;63;0;0;0;0;0
2020-12-04 21:15:00;5;64;96;92;12;11;11;77;0;0;0;0;0
2020-12-04 21:30:00;1;38;71;71;8;25;8;64;0;0;0;0;0
2020-12-04 21:45:00;4;35;27;30;31;57;38;84;0;0;0;0;0
2020-12-04 22:00:00;3;48;25;28;35;107;35;31;0;0;0;0;0
2020-12-04 22:15:00;2;12;11;10;11;29;11;21;0;0;0;0;0
2020-12-04 22:30:00;1;12;5;5;9;14;9;10;0;0;0;0;0
2020-12-04 22:45:00;0;8;3;3;9;5;6;10;0;0;0;0;0
2020-12-04 23:00:00;2;8;2;2;8;6;5;7;0;0;0;0;0
2020-12-04 23:15:00;1;11;0;0;4;5;1;10;0;0;0;0;0
2020-12-04 23:30:00;1;6;6;6;6;5;3;8;0;0;0;0;0
2020-12-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
