DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-08-21 00:00:00;9;7;16;1;1;0;0;0;0
2020-08-21 00:15:00;20;10;21;0;0;0;0;0;0
2020-08-21 00:30:00;15;9;22;1;1;0;0;0;0
2020-08-21 00:45:00;7;7;15;0;0;0;0;0;0
2020-08-21 01:00:00;9;5;13;0;0;0;0;0;0
2020-08-21 01:15:00;7;7;15;0;0;0;0;0;0
2020-08-21 01:30:00;5;3;17;0;0;0;0;0;0
2020-08-21 01:45:00;8;5;5;0;0;0;0;0;0
2020-08-21 02:00:00;5;9;8;0;0;0;0;0;0
2020-08-21 02:15:00;4;4;7;0;0;0;0;0;0
2020-08-21 02:30:00;1;1;3;0;0;0;0;0;0
2020-08-21 02:45:00;0;2;9;0;0;0;0;0;0
2020-08-21 03:00:00;5;6;3;1;1;0;0;0;0
2020-08-21 03:15:00;5;5;7;0;0;0;0;0;0
2020-08-21 03:30:00;2;3;7;0;0;0;0;0;0
2020-08-21 03:45:00;4;2;7;0;0;0;0;0;0
2020-08-21 04:00:00;5;3;11;0;0;0;0;0;0
2020-08-21 04:15:00;6;8;18;0;0;0;0;0;0
2020-08-21 04:30:00;11;6;9;0;0;0;0;0;0
2020-08-21 04:45:00;14;7;27;0;0;0;0;0;0
2020-08-21 05:00:00;24;4;49;0;0;0;0;0;0
2020-08-21 05:15:00;43;11;70;1;1;0;0;0;0
2020-08-21 05:30:00;49;7;82;1;1;0;0;0;0
2020-08-21 05:45:00;41;16;81;1;1;0;0;0;0
2020-08-21 06:00:00;45;17;69;2;2;0;0;0;0
2020-08-21 06:15:00;63;24;112;2;2;0;0;0;0
2020-08-21 06:30:00;69;33;126;1;1;0;0;0;0
2020-08-21 06:45:00;64;30;102;1;1;0;0;0;0
2020-08-21 07:00:00;68;25;141;1;1;0;0;0;0
2020-08-21 07:15:00;60;38;127;2;2;0;0;0;0
2020-08-21 07:30:00;86;44;151;1;1;1;0;0;0
2020-08-21 07:45:00;78;46;188;1;1;0;0;0;0
2020-08-21 08:00:00;94;37;155;1;1;0;0;0;0
2020-08-21 08:15:00;96;54;140;1;1;0;0;0;0
2020-08-21 08:30:00;103;56;157;2;1;1;0;0;0
