DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-08-28 00:00:00;9;4;6;0;0;0;0;0;0
2020-08-28 00:15:00;9;7;24;0;0;0;0;0;0
2020-08-28 00:30:00;17;11;14;2;2;0;0;0;0
2020-08-28 00:45:00;4;2;11;0;0;0;0;0;0
2020-08-28 01:00:00;13;7;12;0;0;0;0;0;0
2020-08-28 01:15:00;10;5;8;0;0;0;0;0;0
2020-08-28 01:30:00;8;5;6;0;0;0;0;0;0
2020-08-28 01:45:00;7;2;7;0;0;0;0;0;0
2020-08-28 02:00:00;8;8;10;1;1;0;0;0;0
2020-08-28 02:15:00;9;2;9;0;0;0;0;0;0
2020-08-28 02:30:00;4;3;3;0;0;0;0;0;0
2020-08-28 02:45:00;9;5;6;0;0;0;0;0;0
2020-08-28 03:00:00;5;1;3;0;0;0;0;0;0
2020-08-28 03:15:00;3;3;8;1;1;0;0;0;0
2020-08-28 03:30:00;3;0;9;1;1;0;0;0;0
2020-08-28 03:45:00;5;4;8;0;0;0;0;0;0
2020-08-28 04:00:00;6;4;9;0;0;0;0;0;0
2020-08-28 04:15:00;13;9;23;0;0;0;0;0;0
2020-08-28 04:30:00;15;2;15;0;0;0;0;0;0
2020-08-28 04:45:00;18;10;37;0;0;0;0;0;0
2020-08-28 05:00:00;21;8;62;0;0;0;0;0;0
2020-08-28 05:15:00;42;23;108;0;0;0;0;0;0
2020-08-28 05:30:00;36;7;93;1;1;0;0;0;0
2020-08-28 05:45:00;50;20;98;0;0;0;0;0;0
2020-08-28 06:00:00;61;21;77;1;1;0;0;0;0
2020-08-28 06:15:00;94;28;113;2;1;1;0;0;0
2020-08-28 06:30:00;86;31;130;1;1;2;0;0;0
2020-08-28 06:45:00;85;45;154;1;1;0;0;0;0
2020-08-28 07:00:00;74;28;130;2;2;0;0;0;0
2020-08-28 07:15:00;74;47;135;1;1;0;0;0;0
2020-08-28 07:30:00;76;46;174;1;1;0;0;0;0
2020-08-28 07:45:00;95;52;158;1;1;1;0;0;0
2020-08-28 08:00:00;86;55;161;1;1;0;0;0;0
2020-08-28 08:15:00;84;52;167;1;1;0;0;0;0
2020-08-28 08:30:00;81;40;189;1;1;1;0;0;0
2020-08-28 08:45:00;103;49;165;1;1;1;0;0;0
2020-08-28 09:00:00;100;55;170;1;1;1;0;0;0
2020-08-28 09:15:00;118;56;178;2;2;0;0;0;0
2020-08-28 09:30:00;118;43;198;2;2;0;0;0;0
2020-08-28 09:45:00;110;68;159;2;2;1;0;0;0
2020-08-28 10:00:00;129;63;209;2;1;1;0;0;0
2020-08-28 10:15:00;128;69;195;2;2;1;0;0;0
2020-08-28 10:30:00;130;53;175;1;1;3;0;0;0
2020-08-28 10:45:00;157;78;191;3;2;3;0;0;0
2020-08-28 11:00:00;124;61;215;1;1;0;0;0;0
2020-08-28 11:15:00;147;68;228;1;1;4;0;0;0
2020-08-28 11:30:00;168;74;234;2;2;2;0;0;0
2020-08-28 11:45:00;142;58;220;1;1;1;0;0;0
2020-08-28 12:00:00;130;68;187;1;1;0;0;0;0
2020-08-28 12:15:00;183;69;229;0;0;1;0;0;0
2020-08-28 12:30:00;156;49;220;2;2;4;0;0;0
2020-08-28 12:45:00;152;78;213;1;1;1;0;0;0
2020-08-28 13:00:00;181;63;211;1;1;2;0;0;0
